"subj" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"1267" 6 24 "c" 7 0 0 0 0 0 0 0 4370 0 0 0 0 0 0
"1268" 6 25 "b" 1 176 1 0 643 643 643 643 643 0 0 0 0 0 643
"1269" 6 25 "b" 2 225 1 225 225 225 225 225 868 0 0 0 0 0 225
"1270" 6 25 "b" 3 264 1 0 1412 1412 1412 1412 2280 0 0 0 0 0 1412
"1271" 6 25 "b" 4 336 1 0 594 594 594 594 2874 0 0 0 0 0 594
"1272" 6 25 "b" 5 262 1 262 262 262 262 262 3136 0 0 0 0 0 262
"1273" 6 25 "b" 6 255 1 0 3839 3839 3839 3839 6975 0 0 0 0 0 3839
"1274" 6 25 "b" 7 0 0 0 0 0 0 0 6975 0 0 0 0 0 0
"1275" 6 27 "a" 1 36 1 0 448 448 448 448 448 0 0 0 0 0 448
"1276" 6 27 "a" 2 295 1 0 478 478 708 478 926 230 0 230 0 0 230
"1277" 6 27 "a" 3 211 1 0 1267 1841 1841 2071 2997 574 574 0 1 1 574
"1278" 6 27 "a" 4 0 0 0 0 0 0 0 2997 0 0 0 0 0 0
"1279" 6 27 "a" 5 851 1 851 851 851 851 851 3848 0 0 0 0 0 851
"1280" 6 27 "a" 6 247 1 0 2275 2275 2275 2275 6123 0 0 0 0 0 2275
"1281" 6 27 "a" 7 0 0 0 0 0 0 0 6123 0 0 0 0 0 0
"1282" 6 28 "d" 1 195 1 0 383 383 383 383 383 0 0 0 0 0 383
"1283" 6 28 "d" 2 230 1 0 1078 1078 1078 1078 1461 0 0 0 0 0 1078
"1284" 6 28 "d" 3 227 1 0 1196 1196 1196 1196 2657 0 0 0 0 0 1196
"1285" 6 28 "d" 4 274 1 0 443 443 443 443 3100 0 0 0 0 0 443
"1286" 6 28 "d" 5 0 0 0 0 0 0 0 3100 0 0 0 0 0 0
"1287" 6 28 "d" 6 295 1 0 3614 3614 3614 3614 6714 0 0 0 0 0 3614
"1288" 6 28 "d" 7 0 0 0 0 0 0 0 6714 0 0 0 0 0 0
"1289" 6 29 "c" 1 140 1 0 140 140 603 140 140 463 0 463 0 0 463
"1290" 6 29 "c" 2 109 1 0 109 496 1280 959 1099 1171 387 784 1 1 784
"1291" 6 29 "c" 3 237 1 0 237 1155 1155 1939 3038 918 918 0 1 1 918
"1292" 6 29 "c" 4 280 1 280 280 280 280 280 3318 0 0 0 0 0 280
"1293" 6 29 "c" 5 316 1 316 316 316 316 316 3634 0 0 0 0 0 316
"1294" 6 29 "c" 6 253 1 0 2177 2177 2177 2177 5811 0 0 0 0 0 2177
"1295" 6 29 "c" 7 0 0 0 0 0 0 0 5811 0 0 0 0 0 0
"1296" 6 30 "b" 1 85 1 85 85 85 85 85 85 0 0 0 0 0 85
"1297" 6 30 "b" 2 102 1 0 351 351 351 351 436 0 0 0 0 0 351
"1298" 6 30 "b" 3 197 1 0 2065 2065 2065 2065 2501 0 0 0 0 0 2065
"1299" 6 30 "b" 4 280 1 0 280 280 419 280 2781 139 0 139 0 0 139
"1300" 6 30 "b" 5 348 1 0 618 618 1472 618 3399 854 0 854 0 1 339
"1301" 6 30 "b" 6 201 1 0 466 4626 4626 5619 9018 4160 4160 0 1 1 4160
"1302" 6 30 "b" 7 0 0 0 0 0 0 0 9018 0 0 0 0 0 0
"1303" 6 31 "a" 1 161 1 0 453 453 453 453 453 0 0 0 0 0 453
"1304" 6 31 "a" 2 265 1 0 537 537 537 537 990 0 0 0 0 0 537
"1305" 6 31 "a" 3 213 1 0 778 778 778 778 1768 0 0 0 0 0 778
"1306" 6 31 "a" 4 265 1 265 265 265 265 265 2033 0 0 0 0 0 265
"1307" 6 31 "a" 5 331 1 331 331 331 331 331 2364 0 0 0 0 0 331
"1308" 6 31 "a" 6 279 1 0 3351 3351 3351 3351 5715 0 0 0 0 0 3351
"1309" 6 31 "a" 7 0 0 0 0 0 0 0 5715 0 0 0 0 0 0
"1310" 6 33 "d" 1 194 1 0 548 548 548 548 548 0 0 0 0 0 548
"1311" 6 33 "d" 2 201 1 0 768 768 768 768 1316 0 0 0 0 0 768
"1312" 6 33 "d" 3 273 1 0 2932 2932 2932 2932 4248 0 0 0 0 0 2932
"1313" 6 33 "d" 4 248 1 0 508 508 508 508 4756 0 0 0 0 0 508
"1314" 6 33 "d" 5 221 1 221 221 221 221 221 4977 0 0 0 0 0 221
"1315" 6 33 "d" 6 269 1 0 2966 2966 2966 2966 7943 0 0 0 0 0 2966
"1316" 6 33 "d" 7 0 0 0 0 0 0 0 7943 0 0 0 0 0 0
"1317" 6 34 "c" 1 195 1 0 593 593 839 593 593 246 0 246 0 0 246
"1318" 6 34 "c" 2 542 1 0 542 1161 1161 1407 2000 619 619 0 1 1 619
"1319" 6 34 "c" 3 565 1 0 1579 1579 1810 1579 3579 231 0 231 0 0 231
"1320" 6 34 "c" 4 231 1 0 231 860 860 1091 4670 629 629 0 1 1 629
"1321" 6 34 "c" 5 0 0 0 0 0 0 0 4670 0 0 0 0 0 0
"1322" 6 34 "c" 6 237 1 0 4171 4171 4171 4171 8841 0 0 0 0 0 4171
"1323" 6 34 "c" 7 0 0 0 0 0 0 0 8841 0 0 0 0 0 0
"1324" 6 35 "b" 1 198 1 0 497 497 497 497 497 0 0 0 0 0 497
"1325" 6 35 "b" 2 236 1 236 236 236 236 236 733 0 0 0 0 0 236
"1326" 6 35 "b" 3 209 1 0 2130 2130 2130 2130 2863 0 0 0 0 0 2130
"1327" 6 35 "b" 4 302 1 302 302 302 302 302 3165 0 0 0 0 0 302
"1328" 6 35 "b" 5 0 0 0 0 0 0 0 3165 0 0 0 0 0 0
"1329" 6 35 "b" 6 248 1 0 4632 4632 4632 4632 7797 0 0 0 0 0 4632
"1330" 6 35 "b" 7 0 0 0 0 0 0 0 7797 0 0 0 0 0 0
"1331" 6 36 "a" 1 170 1 0 231 231 231 231 231 0 0 0 0 0 231
"1332" 6 36 "a" 2 226 1 226 226 226 226 226 457 0 0 0 0 0 226
"1333" 6 36 "a" 3 410 1 0 983 983 983 983 1440 0 0 0 0 0 983
"1334" 6 36 "a" 4 0 0 0 0 0 0 0 1440 0 0 0 0 0 0
"1335" 6 36 "a" 5 0 0 0 0 0 0 0 1440 0 0 0 0 0 0
"1336" 6 36 "a" 6 217 1 0 2894 2894 2894 2894 4334 0 0 0 0 0 2894
"1337" 6 36 "a" 7 0 0 0 0 0 0 0 4334 0 0 0 0 0 0
"1338" 7 1 "b" 1 72 1 0 217 217 217 217 217 0 0 0 0 0 217
"1339" 7 1 "b" 2 161 1 0 353 353 353 353 570 0 0 0 0 0 353
"1340" 7 1 "b" 3 219 1 0 1169 1169 1169 1169 1739 0 0 0 0 0 1169
"1341" 7 1 "b" 4 272 1 272 272 272 272 272 2011 0 0 0 0 0 272
"1342" 7 1 "b" 5 0 0 0 0 0 0 0 2011 0 0 0 0 0 0
"1343" 7 1 "b" 6 239 1 0 1234 1234 1234 1234 3245 0 0 0 0 0 1234
"1344" 7 1 "b" 7 0 0 0 0 0 0 0 3245 0 0 0 0 0 0
"1345" 7 2 "a" 1 75 1 0 356 356 356 356 356 0 0 0 0 0 356
"1346" 7 2 "a" 2 196 1 196 196 196 196 196 552 0 0 0 0 0 196
"1347" 7 2 "a" 3 216 1 216 216 216 216 216 768 0 0 0 0 0 216
"1348" 7 2 "a" 4 265 1 265 265 265 265 265 1033 0 0 0 0 0 265
"1349" 7 2 "a" 5 0 0 0 0 0 0 0 1033 0 0 0 0 0 0
"1350" 7 2 "a" 6 290 1 0 1191 1191 1191 1191 2224 0 0 0 0 0 1191
"1351" 7 2 "a" 7 0 0 0 0 0 0 0 2224 0 0 0 0 0 0
"1352" 7 3 "d" 1 65 1 0 358 358 358 358 358 0 0 0 0 0 358
"1353" 7 3 "d" 2 218 1 218 218 218 218 218 576 0 0 0 0 0 218
"1354" 7 3 "d" 3 240 1 0 1286 1286 1286 1286 1862 0 0 0 0 0 1286
"1355" 7 3 "d" 4 250 1 250 250 250 250 250 2112 0 0 0 0 0 250
"1356" 7 3 "d" 5 0 0 0 0 0 0 0 2112 0 0 0 0 0 0
"1357" 7 3 "d" 6 221 1 0 1390 1390 1390 1390 3502 0 0 0 0 0 1390
"1358" 7 3 "d" 7 0 0 0 0 0 0 0 3502 0 0 0 0 0 0
"1359" 7 4 "c" 1 194 1 0 397 397 665 397 397 268 0 268 0 0 268
"1360" 7 4 "c" 2 307 1 0 307 307 1156 307 704 849 0 849 0 0 849
"1361" 7 4 "c" 3 250 1 0 446 446 924 446 1150 478 0 478 0 0 478
"1362" 7 4 "c" 4 262 1 262 262 262 262 262 1412 0 0 0 0 0 262
"1363" 7 4 "c" 5 271 1 271 271 271 271 271 1683 0 0 0 0 0 271
"1364" 7 4 "c" 6 231 1 0 762 1168 1168 2763 4446 406 406 0 1 1 406
"1365" 7 4 "c" 7 0 0 0 0 0 0 0 4446 0 0 0 0 0 0
"1366" 7 6 "b" 1 29 1 0 409 409 409 409 409 0 0 0 0 0 409
"1367" 7 6 "b" 2 288 1 288 288 288 288 288 697 0 0 0 0 0 288
"1368" 7 6 "b" 3 307 1 0 1497 1497 1497 1497 2194 0 0 0 0 0 1497
"1369" 7 6 "b" 4 275 1 275 275 275 275 275 2469 0 0 0 0 0 275
"1370" 7 6 "b" 5 389 1 0 564 564 564 564 3033 0 0 0 0 0 564
"1371" 7 6 "b" 6 0 0 0 0 0 0 0 3033 0 0 0 0 0 0
"1372" 7 6 "b" 7 0 0 0 0 0 0 0 3033 0 0 0 0 0 0
"1373" 7 7 "a" 1 106 1 0 371 371 371 371 371 0 0 0 0 0 371
"1374" 7 7 "a" 2 287 1 287 287 287 287 287 658 0 0 0 0 0 287
"1375" 7 7 "a" 3 280 1 280 280 280 280 280 938 0 0 0 0 0 280
"1376" 7 7 "a" 4 307 1 307 307 307 307 307 1245 0 0 0 0 0 307
"1377" 7 7 "a" 5 0 0 0 0 0 0 0 1245 0 0 0 0 0 0
"1378" 7 7 "a" 6 459 1 0 1429 1429 1429 1429 2674 0 0 0 0 0 1429
"1379" 7 7 "a" 7 0 0 0 0 0 0 0 2674 0 0 0 0 0 0
"1380" 7 8 "d" 1 274 1 274 274 274 274 274 274 0 0 0 0 0 274
"1381" 7 8 "d" 2 200 1 0 397 397 397 397 671 0 0 0 0 0 397
"1382" 7 8 "d" 3 425 1 0 1226 1226 1226 1226 1897 0 0 0 0 0 1226
"1383" 7 8 "d" 4 233 1 233 233 233 233 233 2130 0 0 0 0 0 233
"1384" 7 8 "d" 5 0 0 0 0 0 0 0 2130 0 0 0 0 0 0
"1385" 7 8 "d" 6 221 1 0 1061 1061 1061 1061 3191 0 0 0 0 0 1061
"1386" 7 8 "d" 7 0 0 0 0 0 0 0 3191 0 0 0 0 0 0
"1387" 7 10 "c" 1 102 1 0 362 362 362 362 362 0 0 0 0 0 362
"1388" 7 10 "c" 2 173 1 173 173 173 173 173 535 0 0 0 0 0 173
"1389" 7 10 "c" 3 299 1 299 299 299 299 299 834 0 0 0 0 0 299
"1390" 7 10 "c" 4 283 1 283 283 283 283 283 1117 0 0 0 0 0 283
"1391" 7 10 "c" 5 0 0 0 0 0 0 0 1117 0 0 0 0 0 0
"1392" 7 10 "c" 6 186 1 0 1668 1668 1668 1668 2785 0 0 0 0 0 1668
"1393" 7 10 "c" 7 0 0 0 0 0 0 0 2785 0 0 0 0 0 0
"1394" 7 11 "b" 1 74 1 0 396 396 396 396 396 0 0 0 0 0 396
"1395" 7 11 "b" 2 208 1 208 208 208 208 208 604 0 0 0 0 0 208
"1396" 7 11 "b" 3 243 1 0 1179 1179 1179 1179 1783 0 0 0 0 0 1179
"1397" 7 11 "b" 4 241 1 241 241 241 241 241 2024 0 0 0 0 0 241
"1398" 7 11 "b" 5 0 0 0 0 0 0 0 2024 0 0 0 0 0 0
"1399" 7 11 "b" 6 279 1 0 1511 1511 1511 1511 3535 0 0 0 0 0 1511
"1400" 7 11 "b" 7 0 0 0 0 0 0 0 3535 0 0 0 0 0 0
"1401" 7 12 "a" 1 204 1 0 357 357 357 357 357 0 0 0 0 0 357
"1402" 7 12 "a" 2 180 1 180 180 180 180 180 537 0 0 0 0 0 180
"1403" 7 12 "a" 3 326 1 326 326 326 326 326 863 0 0 0 0 0 326
"1404" 7 12 "a" 4 0 0 0 0 0 0 0 863 0 0 0 0 0 0
"1405" 7 12 "a" 5 0 0 0 0 0 0 0 863 0 0 0 0 0 0
"1406" 7 12 "a" 6 295 1 0 1161 1161 1161 1161 2024 0 0 0 0 0 1161
"1407" 7 12 "a" 7 0 0 0 0 0 0 0 2024 0 0 0 0 0 0
"1408" 7 13 "d" 1 383 1 0 584 584 584 584 584 0 0 0 0 0 584
"1409" 7 13 "d" 2 0 0 0 0 0 0 0 584 0 0 0 0 0 0
"1410" 7 13 "d" 3 250 1 0 1190 1190 1190 1190 1774 0 0 0 0 0 1190
"1411" 7 13 "d" 4 263 1 263 263 263 263 263 2037 0 0 0 0 0 263
"1412" 7 13 "d" 5 313 1 313 313 313 313 313 2350 0 0 0 0 0 313
"1413" 7 13 "d" 6 325 1 0 799 799 799 799 3149 0 0 0 0 0 799
"1414" 7 13 "d" 7 0 0 0 0 0 0 0 3149 0 0 0 0 0 0
"1415" 7 14 "c" 1 396 1 396 396 396 396 396 396 0 0 0 0 0 396
"1416" 7 14 "c" 2 595 1 595 595 595 595 595 991 0 0 0 0 0 595
"1417" 7 14 "c" 3 0 0 0 0 0 0 0 991 0 0 0 0 0 0
"1418" 7 14 "c" 4 383 1 0 576 576 576 576 1567 0 0 0 0 0 576
"1419" 7 14 "c" 5 0 0 0 0 0 0 0 1567 0 0 0 0 0 0
"1420" 7 14 "c" 6 267 1 0 1342 1342 1342 1342 2909 0 0 0 0 0 1342
"1421" 7 14 "c" 7 0 0 0 0 0 0 0 2909 0 0 0 0 0 0
"1422" 7 15 "b" 1 185 1 0 185 185 365 185 185 180 0 180 0 0 180
"1423" 7 15 "b" 2 0 0 0 0 0 535 0 185 535 0 535 0 1 483
"1424" 7 15 "b" 3 81 1 0 81 1626 1626 2341 2526 1545 1545 0 1 1 1545
"1425" 7 15 "b" 4 0 0 0 0 0 0 0 2526 0 0 0 0 0 0
"1426" 7 15 "b" 5 0 0 0 0 0 0 0 2526 0 0 0 0 0 0
"1427" 7 15 "b" 6 344 1 0 932 932 932 932 3458 0 0 0 0 0 932
"1428" 7 15 "b" 7 0 0 0 0 0 0 0 3458 0 0 0 0 0 0
"1429" 7 16 "a" 1 70 1 0 286 286 286 286 286 0 0 0 0 0 286
"1430" 7 16 "a" 2 416 1 0 642 642 642 642 928 0 0 0 0 0 642
"1431" 7 16 "a" 3 262 1 262 262 262 262 262 1190 0 0 0 0 0 262
"1432" 7 16 "a" 4 190 1 190 190 190 190 190 1380 0 0 0 0 0 190
"1433" 7 16 "a" 5 0 0 0 0 0 0 0 1380 0 0 0 0 0 0
"1434" 7 16 "a" 6 384 1 0 775 775 775 775 2155 0 0 0 0 0 775
"1435" 7 16 "a" 7 0 0 0 0 0 0 0 2155 0 0 0 0 0 0
"1436" 7 17 "d" 1 44 1 0 381 381 381 381 381 0 0 0 0 0 381
"1437" 7 17 "d" 2 626 1 626 626 626 626 626 1007 0 0 0 0 0 626
"1438" 7 17 "d" 3 231 1 0 1043 1043 1043 1043 2050 0 0 0 0 0 1043
"1439" 7 17 "d" 4 409 1 0 699 699 699 699 2749 0 0 0 0 0 699
"1440" 7 17 "d" 5 0 0 0 0 0 0 0 2749 0 0 0 0 0 0
"1441" 7 17 "d" 6 290 1 0 1042 1042 1042 1042 3791 0 0 0 0 0 1042
"1442" 7 17 "d" 7 0 0 0 0 0 0 0 3791 0 0 0 0 0 0
"1443" 7 18 "c" 1 213 1 0 400 400 1208 400 400 808 0 808 0 0 595
"1444" 7 18 "c" 2 216 1 0 216 216 891 216 616 675 0 675 0 0 443
"1445" 7 18 "c" 3 173 1 0 173 173 398 173 789 225 0 225 0 0 225
"1446" 7 18 "c" 4 221 1 0 377 377 1136 377 1166 759 0 759 0 1 437
"1447" 7 18 "c" 5 0 0 0 0 0 0 0 1166 0 0 0 0 0 0
"1448" 7 18 "c" 6 200 1 0 1676 2644 2644 5111 6277 968 968 0 2 2 585
"1449" 7 18 "c" 7 0 0 0 0 0 0 0 6277 0 0 0 0 0 0
"1450" 7 19 "b" 1 108 1 0 328 328 328 328 328 0 0 0 0 0 328
"1451" 7 19 "b" 2 274 1 0 709 709 709 709 1037 0 0 0 0 0 709
"1452" 7 19 "b" 3 322 1 0 1745 1745 1745 1745 2782 0 0 0 0 0 1745
"1453" 7 19 "b" 4 205 1 205 205 205 205 205 2987 0 0 0 0 0 205
"1454" 7 19 "b" 5 0 0 0 0 0 0 0 2987 0 0 0 0 0 0
"1455" 7 19 "b" 6 234 1 0 803 803 803 803 3790 0 0 0 0 0 803
"1456" 7 19 "b" 7 0 0 0 0 0 0 0 3790 0 0 0 0 0 0
"1457" 7 20 "a" 1 386 1 386 386 386 386 386 386 0 0 0 0 0 386
"1458" 7 20 "a" 2 237 1 237 237 237 237 237 623 0 0 0 0 0 237
"1459" 7 20 "a" 3 311 1 311 311 311 311 311 934 0 0 0 0 0 311
"1460" 7 20 "a" 4 798 1 798 798 798 798 798 1732 0 0 0 0 0 798
"1461" 7 20 "a" 5 0 0 0 0 0 0 0 1732 0 0 0 0 0 0
"1462" 7 20 "a" 6 365 1 0 1966 1966 1966 1966 3698 0 0 0 0 0 1966
"1463" 7 20 "a" 7 0 0 0 0 0 0 0 3698 0 0 0 0 0 0
"1464" 7 21 "d" 1 270 1 0 445 445 820 445 445 375 0 375 0 0 375
"1465" 7 21 "d" 2 175 1 0 175 828 828 1203 1648 653 653 0 1 1 653
"1466" 7 21 "d" 3 330 1 0 1910 1910 1910 1910 3558 0 0 0 0 0 1910
"1467" 7 21 "d" 4 389 1 0 537 537 537 537 4095 0 0 0 0 0 537
"1468" 7 21 "d" 5 0 0 0 0 0 0 0 4095 0 0 0 0 0 0
"1469" 7 21 "d" 6 312 1 0 1414 1414 1414 1414 5509 0 0 0 0 0 1414
"1470" 7 21 "d" 7 0 0 0 0 0 0 0 5509 0 0 0 0 0 0
"1471" 7 22 "c" 1 41 1 0 41 41 205 41 41 164 0 164 0 0 164
"1472" 7 22 "c" 2 142 1 0 142 402 402 566 607 260 260 0 1 1 260
"1473" 7 22 "c" 3 0 0 0 0 0 0 0 607 0 0 0 0 0 0
"1474" 7 22 "c" 4 333 1 0 492 492 492 492 1099 0 0 0 0 0 492
"1475" 7 22 "c" 5 0 0 0 0 0 0 0 1099 0 0 0 0 0 0
"1476" 7 22 "c" 6 231 1 0 2214 2214 2214 2214 3313 0 0 0 0 0 2214
"1477" 7 22 "c" 7 0 0 0 0 0 0 0 3313 0 0 0 0 0 0
"1478" 7 23 "b" 1 190 1 0 704 704 704 704 704 0 0 0 0 0 704
"1479" 7 23 "b" 2 282 1 282 282 282 282 282 986 0 0 0 0 0 282
"1480" 7 23 "b" 3 257 1 0 1320 1320 1320 1320 2306 0 0 0 0 0 1320
"1481" 7 23 "b" 4 265 1 265 265 265 265 265 2571 0 0 0 0 0 265
"1482" 7 23 "b" 5 0 0 0 0 0 0 0 2571 0 0 0 0 0 0
"1483" 7 23 "b" 6 275 1 0 2413 2413 2413 2413 4984 0 0 0 0 0 2413
"1484" 7 23 "b" 7 0 0 0 0 0 0 0 4984 0 0 0 0 0 0
"1485" 7 24 "a" 1 49 1 0 381 381 381 381 381 0 0 0 0 0 381
"1486" 7 24 "a" 2 200 1 200 200 200 200 200 581 0 0 0 0 0 200
"1487" 7 24 "a" 3 219 1 219 219 219 219 219 800 0 0 0 0 0 219
"1488" 7 24 "a" 4 0 0 0 0 0 0 0 800 0 0 0 0 0 0
"1489" 7 24 "a" 5 169 1 169 169 169 169 169 969 0 0 0 0 0 169
"1490" 7 24 "a" 6 236 1 0 1047 1047 1047 1047 2016 0 0 0 0 0 1047
"1491" 7 24 "a" 7 0 0 0 0 0 0 0 2016 0 0 0 0 0 0
"1492" 7 25 "d" 1 29 1 0 387 387 387 387 387 0 0 0 0 0 387
"1493" 7 25 "d" 2 246 1 246 246 246 246 246 633 0 0 0 0 0 246
"1494" 7 25 "d" 3 265 1 0 1584 1584 1584 1584 2217 0 0 0 0 0 1584
"1495" 7 25 "d" 4 0 0 0 0 0 0 0 2217 0 0 0 0 0 0
"1496" 7 25 "d" 5 194 1 194 194 194 194 194 2411 0 0 0 0 0 194
"1497" 7 25 "d" 6 364 1 0 1016 1016 1016 1016 3427 0 0 0 0 0 1016
"1498" 7 25 "d" 7 0 0 0 0 0 0 0 3427 0 0 0 0 0 0
"1499" 7 27 "c" 1 125 1 0 329 329 329 329 329 0 0 0 0 0 329
"1500" 7 27 "c" 2 263 1 263 263 263 263 263 592 0 0 0 0 0 263
"1501" 7 27 "c" 3 229 1 229 229 229 229 229 821 0 0 0 0 0 229
"1502" 7 27 "c" 4 699 1 699 699 699 699 699 1520 0 0 0 0 0 699
"1503" 7 27 "c" 5 0 0 0 0 0 0 0 1520 0 0 0 0 0 0
"1504" 7 27 "c" 6 347 1 0 2802 2802 2802 2802 4322 0 0 0 0 0 2802
"1505" 7 27 "c" 7 0 0 0 0 0 0 0 4322 0 0 0 0 0 0
"1506" 7 28 "b" 1 208 1 0 355 355 355 355 355 0 0 0 0 0 355
"1507" 7 28 "b" 2 260 1 260 260 260 260 260 615 0 0 0 0 0 260
"1508" 7 28 "b" 3 280 1 0 816 816 816 816 1431 0 0 0 0 0 816
"1509" 7 28 "b" 4 207 1 207 207 207 207 207 1638 0 0 0 0 0 207
"1510" 7 28 "b" 5 0 0 0 0 0 0 0 1638 0 0 0 0 0 0
"1511" 7 28 "b" 6 267 1 0 1394 1394 1394 1394 3032 0 0 0 0 0 1394
"1512" 7 28 "b" 7 0 0 0 0 0 0 0 3032 0 0 0 0 0 0
"1513" 7 29 "a" 1 62 1 0 388 388 388 388 388 0 0 0 0 0 388
"1514" 7 29 "a" 2 288 1 0 959 959 959 959 1347 0 0 0 0 0 959
"1515" 7 29 "a" 3 233 1 233 233 233 233 233 1580 0 0 0 0 0 233
"1516" 7 29 "a" 4 202 1 202 202 202 202 202 1782 0 0 0 0 0 202
"1517" 7 29 "a" 5 0 0 0 0 0 0 0 1782 0 0 0 0 0 0
"1518" 7 29 "a" 6 593 1 0 1020 1020 1020 1020 2802 0 0 0 0 0 1020
"1519" 7 29 "a" 7 0 0 0 0 0 0 0 2802 0 0 0 0 0 0
"1520" 7 30 "d" 1 199 1 0 499 499 499 499 499 0 0 0 0 0 499
"1521" 7 30 "d" 2 731 1 731 731 731 731 731 1230 0 0 0 0 0 731
"1522" 7 30 "d" 3 353 1 0 2023 2023 2023 2023 3253 0 0 0 0 0 2023
"1523" 7 30 "d" 4 268 1 0 476 476 476 476 3729 0 0 0 0 0 476
"1524" 7 30 "d" 5 0 0 0 0 0 0 0 3729 0 0 0 0 0 0
"1525" 7 30 "d" 6 302 1 0 1344 1344 1344 1344 5073 0 0 0 0 0 1344
"1526" 7 30 "d" 7 0 0 0 0 0 0 0 5073 0 0 0 0 0 0
"1527" 7 31 "c" 1 65 1 0 371 371 371 371 371 0 0 0 0 0 371
"1528" 7 31 "c" 2 187 1 187 187 187 187 187 558 0 0 0 0 0 187
"1529" 7 31 "c" 3 240 1 0 481 481 481 481 1039 0 0 0 0 0 481
"1530" 7 31 "c" 4 232 1 232 232 232 232 232 1271 0 0 0 0 0 232
"1531" 7 31 "c" 5 0 0 0 0 0 0 0 1271 0 0 0 0 0 0
"1532" 7 31 "c" 6 294 1 0 1200 1200 1200 1200 2471 0 0 0 0 0 1200
"1533" 7 31 "c" 7 0 0 0 0 0 0 0 2471 0 0 0 0 0 0
"1534" 7 33 "b" 1 102 1 0 394 394 394 394 394 0 0 0 0 0 394
"1535" 7 33 "b" 2 254 1 254 254 254 254 254 648 0 0 0 0 0 254
"1536" 7 33 "b" 3 297 1 0 1124 1124 1124 1124 1772 0 0 0 0 0 1124
"1537" 7 33 "b" 4 266 1 0 266 266 526 266 2038 260 0 260 0 0 260
"1538" 7 33 "b" 5 188 1 188 188 188 188 448 2486 0 0 0 1 1 188
"1539" 7 33 "b" 6 262 1 0 1420 1420 1420 1420 3906 0 0 0 0 0 1420
"1540" 7 33 "b" 7 0 0 0 0 0 0 0 3906 0 0 0 0 0 0
"1541" 7 34 "a" 1 179 1 0 344 344 344 344 344 0 0 0 0 0 344
"1542" 7 34 "a" 2 260 1 260 260 260 260 260 604 0 0 0 0 0 260
"1543" 7 34 "a" 3 283 1 0 528 528 528 528 1132 0 0 0 0 0 528
"1544" 7 34 "a" 4 235 1 235 235 235 235 235 1367 0 0 0 0 0 235
"1545" 7 34 "a" 5 0 0 0 0 0 0 0 1367 0 0 0 0 0 0
"1546" 7 34 "a" 6 355 1 0 1135 1135 1135 1135 2502 0 0 0 0 0 1135
"1547" 7 34 "a" 7 0 0 0 0 0 0 0 2502 0 0 0 0 0 0
"1548" 7 35 "d" 1 199 1 0 372 372 372 372 372 0 0 0 0 0 372
"1549" 7 35 "d" 2 281 1 281 281 281 281 281 653 0 0 0 0 0 281
"1550" 7 35 "d" 3 354 1 0 1016 1016 1016 1016 1669 0 0 0 0 0 1016
"1551" 7 35 "d" 4 228 1 228 228 228 228 228 1897 0 0 0 0 0 228
"1552" 7 35 "d" 5 205 1 205 205 205 205 205 2102 0 0 0 0 0 205
"1553" 7 35 "d" 6 252 1 0 1105 1105 1105 1105 3207 0 0 0 0 0 1105
"1554" 7 35 "d" 7 0 0 0 0 0 0 0 3207 0 0 0 0 0 0
"1555" 7 36 "c" 1 98 1 0 313 313 1429 313 313 1116 0 1116 0 0 491
"1556" 7 36 "c" 2 270 1 0 461 461 3210 461 774 2749 0 2749 0 2 1078
"1557" 7 36 "c" 3 288 1 0 465 465 1559 465 1239 1094 0 1094 0 0 317
"1558" 7 36 "c" 4 276 1 0 276 276 1236 276 1515 960 0 960 0 0 360
"1559" 7 36 "c" 5 0 0 0 0 0 0 0 1515 0 0 0 0 0 0
"1560" 7 36 "c" 6 491 1 0 1673 4366 4366 10285 11800 2693 2693 0 3 3 879
"1561" 7 36 "c" 7 0 0 0 0 0 0 0 11800 0 0 0 0 0 0
"1562" 8 1 "b" 1 196 1 196 196 196 196 196 196 0 0 0 0 0 196
"1563" 8 1 "b" 2 119 1 0 327 327 570 327 523 243 0 243 0 0 243
"1564" 8 1 "b" 3 261 1 0 416 730 730 973 1496 314 314 0 1 1 314
"1565" 8 1 "b" 4 382 1 382 382 382 382 382 1878 0 0 0 0 0 382
"1566" 8 1 "b" 5 0 0 0 0 0 0 0 1878 0 0 0 0 0 0
"1567" 8 1 "b" 6 186 1 0 530 530 530 530 2408 0 0 0 0 0 530
"1568" 8 1 "b" 7 0 0 0 0 0 0 0 2408 0 0 0 0 0 0
"1569" 8 2 "a" 1 215 1 215 215 215 215 215 215 0 0 0 0 0 215
"1570" 8 2 "a" 2 176 1 176 176 176 176 176 391 0 0 0 0 0 176
"1571" 8 2 "a" 3 217 1 217 217 217 217 217 608 0 0 0 0 0 217
"1572" 8 2 "a" 4 184 1 184 184 184 184 184 792 0 0 0 0 0 184
"1573" 8 2 "a" 5 65 1 65 65 65 65 65 857 0 0 0 0 0 65
"1574" 8 2 "a" 6 215 1 0 825 825 825 825 1682 0 0 0 0 0 825
"1575" 8 2 "a" 7 0 0 0 0 0 0 0 1682 0 0 0 0 0 0
"1576" 8 3 "d" 1 191 1 191 191 191 191 191 191 0 0 0 0 0 191
