"subject" "trial" "experiment" "item" "condition" "accuracy" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "FPRC" "TRC" "LPRT"
2 30 "gug" 15 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 30 "gug" 15 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 30 "gug" 15 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 32 "gug" 8 "a" 1 1 140 1 0 272 272 516 272 272 244 0 244 0 0 244
2 32 "gug" 8 "a" 1 2 304 1 0 304 304 468 304 576 164 0 164 0 0 164
2 32 "gug" 8 "a" 1 3 128 1 0 128 128 460 128 704 332 0 332 0 1 332
2 32 "gug" 8 "a" 1 4 276 1 0 276 276 500 276 980 224 0 224 0 1 156
2 32 "gug" 8 "a" 1 5 192 1 0 192 352 452 420 1400 260 160 100 1 2 100
2 32 "gug" 8 "a" 1 9 112 1 0 112 112 216 112 1512 104 0 104 0 1 104
2 32 "gug" 8 "a" 1 10 280 1 0 280 280 444 280 1792 164 0 164 0 1 164
2 32 "gug" 8 "a" 1 11 184 1 0 184 452 668 1472 3264 484 268 216 1 1 216
2 32 "gug" 8 "a" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 32 "gug" 8 "a" 1 13 60 1 0 60 416 416 876 4140 356 356 0 1 1 356
2 32 "gug" 8 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 32 "gug" 8 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 35 "gug" 10 "c" 1 1 140 1 0 268 268 560 268 268 292 0 292 0 0 292
2 35 "gug" 10 "c" 1 2 416 1 0 416 416 812 416 684 396 0 396 0 0 132
2 35 "gug" 10 "c" 1 3 132 1 0 132 704 1284 1100 1784 1152 572 580 2 2 220
2 35 "gug" 10 "c" 1 4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 35 "gug" 10 "c" 1 5 192 1 0 192 192 588 192 1976 396 0 396 0 0 116
2 35 "gug" 10 "c" 1 9 224 1 0 508 508 1020 508 2484 512 0 512 0 1 368
2 35 "gug" 10 "c" 1 10 0 0 168 168 168 168 168 2652 0 0 0 0 0 168
2 35 "gug" 10 "c" 1 11 172 1 0 172 340 844 508 3160 672 168 504 1 1 504
2 35 "gug" 10 "c" 1 12 160 1 0 160 160 356 160 3320 196 0 196 0 1 196
2 35 "gug" 10 "c" 1 13 192 1 0 256 256 256 2736 6056 0 0 0 1 1 256
2 35 "gug" 10 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 35 "gug" 10 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 38 "gug" 3 "d" 1 1 132 1 0 132 132 516 132 132 384 0 384 0 0 184
2 38 "gug" 3 "d" 1 2 152 1 0 152 152 336 152 284 184 0 184 0 0 184
2 38 "gug" 3 "d" 1 3 148 1 0 200 364 1364 548 832 1164 164 1000 1 1 332
2 38 "gug" 3 "d" 1 4 208 1 0 532 532 680 532 1364 148 0 148 0 0 148
2 38 "gug" 3 "d" 1 5 228 1 0 228 228 804 228 1592 576 0 576 0 1 308
2 38 "gug" 3 "d" 1 9 252 1 0 252 252 528 252 1844 276 0 276 0 1 276
2 38 "gug" 3 "d" 1 10 116 1 116 116 116 116 116 1960 0 0 0 0 0 116
2 38 "gug" 3 "d" 1 11 216 1 0 216 216 796 216 2176 580 0 580 0 0 220
2 38 "gug" 3 "d" 1 12 180 1 0 180 180 288 180 2356 108 0 108 0 1 108
2 38 "gug" 3 "d" 1 13 76 1 0 76 184 184 3256 5612 108 108 0 2 2 108
2 38 "gug" 3 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 38 "gug" 3 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 43 "gug" 4 "a" 1 1 152 1 0 152 152 1832 152 152 1680 0 1680 0 0 200
2 43 "gug" 4 "a" 1 2 120 1 0 120 532 1628 736 888 1508 412 1096 1 1 380
2 43 "gug" 4 "a" 1 3 140 1 0 636 924 2212 1360 2248 1576 288 1288 1 4 248
2 43 "gug" 4 "a" 1 4 168 1 0 168 168 816 168 2416 648 0 648 0 1 140
2 43 "gug" 4 "a" 1 5 176 1 0 176 176 1636 176 2592 1460 0 1460 0 1 224
2 43 "gug" 4 "a" 1 9 244 1 0 244 244 1896 244 2836 1652 0 1652 0 4 240
2 43 "gug" 4 "a" 1 10 248 1 0 248 248 1400 248 3084 1152 0 1152 0 1 200
2 43 "gug" 4 "a" 1 11 200 1 0 332 332 1564 332 3416 1232 0 1232 0 4 292
2 43 "gug" 4 "a" 1 12 0 0 0 144 448 584 7424 10840 440 304 136 2 2 136
2 43 "gug" 4 "a" 1 13 204 1 0 204 404 404 10556 21396 200 200 0 2 2 144
2 43 "gug" 4 "a" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 43 "gug" 4 "a" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 49 "gug" 12 "a" 0 1 180 1 0 180 180 880 180 180 700 0 700 0 0 200
2 49 "gug" 12 "a" 0 2 324 1 0 324 324 1208 324 504 884 0 884 0 1 608
2 49 "gug" 12 "a" 0 3 252 1 0 632 784 956 1060 1564 324 152 172 1 2 172
2 49 "gug" 12 "a" 0 4 200 1 0 200 200 640 200 1764 440 0 440 0 0 220
2 49 "gug" 12 "a" 0 5 132 1 0 288 288 748 288 2052 460 0 460 0 2 168
2 49 "gug" 12 "a" 0 9 284 1 0 284 428 1028 1160 3212 744 144 600 1 1 600
2 49 "gug" 12 "a" 0 10 208 1 0 208 412 680 1860 5072 472 204 268 1 2 152
2 49 "gug" 12 "a" 0 11 176 1 0 320 320 936 320 5392 616 0 616 0 1 220
2 49 "gug" 12 "a" 0 12 0 0 0 160 160 312 160 5552 152 0 152 0 0 152
2 49 "gug" 12 "a" 0 13 144 1 0 144 276 276 2272 7824 132 132 0 2 2 132
2 49 "gug" 12 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 49 "gug" 12 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 52 "gug" 1 "b" 0 1 156 1 0 380 380 672 380 380 292 0 292 0 0 104
2 52 "gug" 1 "b" 0 2 356 1 0 356 356 940 356 736 584 0 584 0 1 324
2 52 "gug" 1 "b" 0 3 176 1 0 176 176 1048 176 912 872 0 872 0 1 108
2 52 "gug" 1 "b" 0 4 196 1 0 196 720 896 1432 2344 700 524 176 2 2 176
2 52 "gug" 1 "b" 0 5 372 1 0 372 372 696 372 2716 324 0 324 0 1 172
2 52 "gug" 1 "b" 0 9 352 1 0 352 352 936 352 3068 584 0 584 0 1 248
2 52 "gug" 1 "b" 0 10 212 1 0 212 564 728 1100 4168 516 352 164 2 3 164
2 52 "gug" 1 "b" 0 11 168 1 0 168 168 1044 168 4336 876 0 876 0 2 212
2 52 "gug" 1 "b" 0 12 184 1 0 184 184 292 2492 6828 108 0 108 1 2 108
2 52 "gug" 1 "b" 0 13 240 1 0 240 484 484 908 7736 244 244 0 1 1 244
2 52 "gug" 1 "b" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 52 "gug" 1 "b" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 57 "gug" 7 "d" 1 1 152 1 0 356 356 840 356 356 484 0 484 0 0 240
2 57 "gug" 7 "d" 1 2 216 1 0 216 216 372 216 572 156 0 156 0 0 156
2 57 "gug" 7 "d" 1 3 324 1 0 560 704 1248 860 1432 688 144 544 1 2 464
2 57 "gug" 7 "d" 1 4 392 1 0 544 544 708 544 1976 164 0 164 0 1 164
2 57 "gug" 7 "d" 1 5 236 1 0 528 528 800 528 2504 272 0 272 0 1 148
2 57 "gug" 7 "d" 1 9 172 1 0 172 172 356 172 2676 184 0 184 0 0 184
2 57 "gug" 7 "d" 1 10 128 1 0 128 544 912 1768 4444 784 416 368 1 2 156
2 57 "gug" 7 "d" 1 11 0 0 0 148 244 244 640 5084 96 96 0 1 1 96
2 57 "gug" 7 "d" 1 12 104 1 104 104 104 104 1140 6224 0 0 0 1 1 104
2 57 "gug" 7 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 57 "gug" 7 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 57 "gug" 7 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 61 "gug" 14 "c" 0 1 160 1 0 160 160 564 160 160 404 0 404 0 0 248
2 61 "gug" 14 "c" 0 2 420 1 0 420 420 896 420 580 476 0 476 0 1 192
2 61 "gug" 14 "c" 0 3 108 1 0 108 788 1352 1228 1808 1244 680 564 1 2 44
2 61 "gug" 14 "c" 0 4 0 0 0 396 608 608 852 2660 212 212 0 1 1 212
2 61 "gug" 14 "c" 0 5 192 1 0 192 428 772 1280 3940 580 236 344 1 1 344
2 61 "gug" 14 "c" 0 9 208 1 0 208 208 336 208 4148 128 0 128 0 1 128
2 61 "gug" 14 "c" 0 10 332 1 332 332 332 332 332 4480 0 0 0 0 0 332
2 61 "gug" 14 "c" 0 11 156 1 156 156 156 156 156 4636 0 0 0 0 0 156
2 61 "gug" 14 "c" 0 12 176 1 176 176 176 176 1408 6044 0 0 0 1 1 176
2 61 "gug" 14 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 61 "gug" 14 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 61 "gug" 14 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 69 "gug" 11 "d" 1 1 140 1 0 140 140 416 140 140 276 0 276 0 0 276
2 69 "gug" 11 "d" 1 2 400 1 400 400 400 400 400 540 0 0 0 0 0 400
2 69 "gug" 11 "d" 1 3 164 1 0 324 324 324 324 864 0 0 0 0 0 324
2 69 "gug" 11 "d" 1 4 140 1 140 140 140 140 140 1004 0 0 0 0 0 140
2 69 "gug" 11 "d" 1 5 240 1 0 388 388 388 388 1392 0 0 0 0 0 388
2 69 "gug" 11 "d" 1 9 188 1 0 188 188 364 188 1580 176 0 176 0 0 176
2 69 "gug" 11 "d" 1 10 208 1 0 208 208 364 208 1788 156 0 156 0 0 156
2 69 "gug" 11 "d" 1 11 168 1 0 168 596 596 772 2560 428 428 0 1 1 428
2 69 "gug" 11 "d" 1 12 284 1 0 284 284 548 284 2844 264 0 264 0 1 264
2 69 "gug" 11 "d" 1 13 196 1 196 196 196 196 892 3736 0 0 0 1 1 196
2 69 "gug" 11 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
2 69 "gug" 11 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 6 "gug" 2 "d" 1 1 216 1 0 348 348 348 348 348 0 0 0 0 0 348
3 6 "gug" 2 "d" 1 2 0 0 208 208 208 208 208 556 0 0 0 0 0 208
3 6 "gug" 2 "d" 1 3 148 1 0 464 464 980 464 1020 516 0 516 0 1 356
3 6 "gug" 2 "d" 1 4 228 1 0 340 340 340 340 1360 0 0 0 0 0 340
3 6 "gug" 2 "d" 1 5 156 1 156 156 156 156 156 1516 0 0 0 0 0 156
3 6 "gug" 2 "d" 1 9 312 1 0 312 312 496 312 1828 184 0 184 0 0 184
3 6 "gug" 2 "d" 1 10 188 1 188 188 188 188 188 2016 0 0 0 0 0 188
3 6 "gug" 2 "d" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 6 "gug" 2 "d" 1 12 236 1 0 412 664 664 1572 3588 252 252 0 1 1 252
3 6 "gug" 2 "d" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 6 "gug" 2 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 6 "gug" 2 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 9 "gug" 11 "a" 0 1 172 1 172 172 172 172 172 172 0 0 0 0 0 172
3 9 "gug" 11 "a" 0 2 152 1 152 152 152 152 152 324 0 0 0 0 0 152
3 9 "gug" 11 "a" 0 3 168 1 0 400 400 572 400 724 172 0 172 0 0 172
3 9 "gug" 11 "a" 0 4 180 1 0 180 180 264 180 904 84 0 84 0 0 84
3 9 "gug" 11 "a" 0 5 236 1 0 236 420 420 504 1408 184 184 0 1 1 184
3 9 "gug" 11 "a" 0 9 200 1 200 200 200 200 200 1608 0 0 0 0 0 200
3 9 "gug" 11 "a" 0 10 132 1 0 360 360 360 360 1968 0 0 0 0 0 360
3 9 "gug" 11 "a" 0 11 320 1 320 320 320 320 320 2288 0 0 0 0 0 320
3 9 "gug" 11 "a" 0 12 136 1 0 404 404 404 404 2692 0 0 0 0 0 404
3 9 "gug" 11 "a" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 9 "gug" 11 "a" 0 14 300 1 0 424 424 424 596 3288 0 0 0 1 1 424
3 9 "gug" 11 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 1 148 1 0 272 272 444 272 272 172 0 172 0 0 172
3 13 "gug" 1 "c" 1 2 128 1 0 268 268 528 268 540 260 0 260 0 1 136
3 13 "gug" 1 "c" 1 3 180 1 0 180 180 560 180 720 380 0 380 0 1 204
3 13 "gug" 1 "c" 1 4 244 1 0 432 432 608 432 1152 176 0 176 0 0 176
3 13 "gug" 1 "c" 1 5 220 1 0 220 384 384 1372 2524 164 164 0 1 1 164
3 13 "gug" 1 "c" 1 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 10 180 1 180 180 180 180 180 2704 0 0 0 0 0 180
3 13 "gug" 1 "c" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 13 "gug" 1 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 17 "gug" 7 "a" 0 1 168 1 0 304 304 592 304 304 288 0 288 0 0 288
3 17 "gug" 7 "a" 0 2 0 0 212 212 212 212 212 516 0 0 0 0 0 212
3 17 "gug" 7 "a" 0 3 160 1 0 648 648 1092 648 1164 444 0 444 0 1 192
3 17 "gug" 7 "a" 0 4 0 0 0 200 200 200 552 1716 0 0 0 1 1 200
3 17 "gug" 7 "a" 0 5 104 1 0 104 608 608 1160 2876 504 504 0 1 1 504
3 17 "gug" 7 "a" 0 9 0 0 0 36 36 264 36 2912 228 0 228 0 0 228
3 17 "gug" 7 "a" 0 10 148 1 0 148 148 840 184 3096 692 0 692 1 2 160
3 17 "gug" 7 "a" 0 11 192 1 0 576 576 1788 576 3672 1212 0 1212 0 2 264
3 17 "gug" 7 "a" 0 12 0 0 136 136 136 136 136 3808 0 0 0 0 0 136
3 17 "gug" 7 "a" 0 13 144 1 0 144 428 428 3288 7096 284 284 0 2 2 284
3 17 "gug" 7 "a" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 17 "gug" 7 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 21 "gug" 9 "c" 1 1 0 0 0 744 744 880 744 744 136 0 136 0 0 136
3 21 "gug" 9 "c" 1 2 108 1 0 108 272 496 1016 1760 388 164 224 1 2 224
3 21 "gug" 9 "c" 1 3 172 1 0 172 172 556 172 1932 384 0 384 0 0 156
3 21 "gug" 9 "c" 1 4 148 1 0 312 588 588 816 2748 276 276 0 1 1 276
3 21 "gug" 9 "c" 1 5 112 1 0 284 284 284 284 3032 0 0 0 0 0 284
3 21 "gug" 9 "c" 1 9 144 1 0 664 664 664 664 3696 0 0 0 0 0 664
3 21 "gug" 9 "c" 1 10 300 1 300 300 300 300 816 4512 0 0 0 1 1 300
3 21 "gug" 9 "c" 1 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 21 "gug" 9 "c" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 21 "gug" 9 "c" 1 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 21 "gug" 9 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 21 "gug" 9 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 29 "gug" 3 "a" 0 1 152 1 0 152 152 368 152 152 216 0 216 0 0 216
3 29 "gug" 3 "a" 0 2 104 1 104 104 104 104 104 256 0 0 0 0 0 104
3 29 "gug" 3 "a" 0 3 156 1 0 560 560 624 560 816 64 0 64 0 1 64
3 29 "gug" 3 "a" 0 4 128 1 0 288 288 288 288 1104 0 0 0 0 0 288
3 29 "gug" 3 "a" 0 5 184 1 0 268 268 268 268 1372 0 0 0 0 0 268
3 29 "gug" 3 "a" 0 9 180 1 180 180 180 180 180 1552 0 0 0 0 0 180
3 29 "gug" 3 "a" 0 10 248 1 248 248 248 248 248 1800 0 0 0 0 0 248
3 29 "gug" 3 "a" 0 11 220 1 220 220 220 220 220 2020 0 0 0 0 0 220
3 29 "gug" 3 "a" 0 12 272 1 0 516 516 648 516 2536 132 0 132 0 1 132
3 29 "gug" 3 "a" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 29 "gug" 3 "a" 0 14 424 1 0 684 684 684 1096 3632 0 0 0 1 1 684
3 29 "gug" 3 "a" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 33 "gug" 5 "c" 1 1 176 1 0 176 176 460 176 176 284 0 284 0 0 284
3 33 "gug" 5 "c" 1 2 168 1 0 168 168 636 168 344 468 0 468 0 1 88
3 33 "gug" 5 "c" 1 3 148 1 0 264 264 1196 264 608 932 0 932 0 2 188
3 33 "gug" 5 "c" 1 4 236 1 0 360 360 772 360 968 412 0 412 0 0 188
3 33 "gug" 5 "c" 1 5 176 1 0 176 176 668 176 1144 492 0 492 0 0 356
3 33 "gug" 5 "c" 1 9 188 1 0 652 652 1008 652 1796 356 0 356 0 0 180
3 33 "gug" 5 "c" 1 10 204 1 0 204 204 984 204 2000 780 0 780 0 1 256
3 33 "gug" 5 "c" 1 11 0 0 0 352 352 532 352 2352 180 0 180 0 0 180
3 33 "gug" 5 "c" 1 12 176 1 0 356 356 356 356 2708 0 0 0 0 0 356
3 33 "gug" 5 "c" 1 13 172 1 0 172 644 644 4900 7608 472 472 0 2 2 204
3 33 "gug" 5 "c" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 33 "gug" 5 "c" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 37 "gug" 6 "d" 1 1 312 1 0 644 644 644 644 644 0 0 0 0 0 644
3 37 "gug" 6 "d" 1 2 0 0 52 52 52 52 52 696 0 0 0 0 0 52
3 37 "gug" 6 "d" 1 3 168 1 0 528 528 1196 528 1224 668 0 668 0 1 456
3 37 "gug" 6 "d" 1 4 168 1 0 168 168 344 168 1392 176 0 176 0 0 176
3 37 "gug" 6 "d" 1 5 208 1 0 208 692 960 956 2348 752 484 268 1 3 216
3 37 "gug" 6 "d" 1 9 264 1 0 264 264 396 264 2612 132 0 132 0 0 132
3 37 "gug" 6 "d" 1 10 224 1 224 224 224 224 224 2836 0 0 0 0 0 224
3 37 "gug" 6 "d" 1 11 116 1 0 304 304 756 304 3140 452 0 452 0 0 276
3 37 "gug" 6 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 37 "gug" 6 "d" 1 13 428 1 0 428 1140 1140 2624 5764 712 712 0 3 3 212
3 37 "gug" 6 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 37 "gug" 6 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 41 "gug" 12 "b" 1 1 140 1 0 264 264 264 264 264 0 0 0 0 0 264
3 41 "gug" 12 "b" 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 41 "gug" 12 "b" 1 3 324 1 0 476 476 668 476 740 192 0 192 0 0 192
3 41 "gug" 12 "b" 1 4 132 1 0 132 132 192 324 1064 60 0 60 1 1 60
3 41 "gug" 12 "b" 1 5 172 1 0 172 344 344 404 1468 172 172 0 1 1 172
3 41 "gug" 12 "b" 1 9 340 1 340 340 340 340 340 1808 0 0 0 0 0 340
3 41 "gug" 12 "b" 1 10 188 1 0 528 528 528 528 2336 0 0 0 0 0 528
3 41 "gug" 12 "b" 1 11 272 1 0 1360 1360 1360 1360 3696 0 0 0 0 0 1360
3 41 "gug" 12 "b" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 41 "gug" 12 "b" 1 13 224 1 0 528 528 528 528 4224 0 0 0 0 0 528
3 41 "gug" 12 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 41 "gug" 12 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 46 "gug" 4 "b" 1 1 164 1 0 164 164 400 164 164 236 0 236 0 0 236
3 46 "gug" 4 "b" 1 2 144 1 144 144 144 144 144 308 0 0 0 0 0 144
3 46 "gug" 4 "b" 1 3 156 1 0 248 248 384 248 556 136 0 136 0 0 136
3 46 "gug" 4 "b" 1 4 196 1 0 196 196 332 196 752 136 0 136 0 0 136
3 46 "gug" 4 "b" 1 5 120 1 0 120 376 376 648 1400 256 256 0 2 2 256
3 46 "gug" 4 "b" 1 9 120 1 0 428 428 428 428 1828 0 0 0 0 0 428
3 46 "gug" 4 "b" 1 10 412 1 0 708 708 924 708 2536 216 0 216 0 0 216
3 46 "gug" 4 "b" 1 11 260 1 0 260 260 992 260 2796 732 0 732 0 2 180
3 46 "gug" 4 "b" 1 12 232 1 232 232 232 232 1000 3796 0 0 0 1 1 232
3 46 "gug" 4 "b" 1 13 208 1 0 856 856 856 1272 5068 0 0 0 1 1 856
3 46 "gug" 4 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 46 "gug" 4 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 51 "gug" 14 "d" 1 1 184 1 184 184 184 184 184 184 0 0 0 0 0 184
3 51 "gug" 14 "d" 1 2 172 1 0 172 172 288 172 356 116 0 116 0 0 116
3 51 "gug" 14 "d" 1 3 296 1 0 440 440 656 440 796 216 0 216 0 1 216
3 51 "gug" 14 "d" 1 4 148 1 0 456 456 456 456 1252 0 0 0 0 0 456
3 51 "gug" 14 "d" 1 5 96 1 0 264 264 264 264 1516 0 0 0 0 0 264
3 51 "gug" 14 "d" 1 9 328 1 328 328 328 328 328 1844 0 0 0 0 0 328
3 51 "gug" 14 "d" 1 10 220 1 220 220 220 220 220 2064 0 0 0 0 0 220
3 51 "gug" 14 "d" 1 11 292 1 0 292 292 448 292 2356 156 0 156 0 1 156
3 51 "gug" 14 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 51 "gug" 14 "d" 1 13 344 1 344 344 344 344 832 3188 0 0 0 1 1 344
3 51 "gug" 14 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 51 "gug" 14 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 56 "gug" 8 "b" 1 1 0 0 0 204 204 388 204 204 184 0 184 0 0 184
3 56 "gug" 8 "b" 1 2 104 1 0 104 360 360 564 768 256 256 0 1 1 256
3 56 "gug" 8 "b" 1 3 80 1 0 244 244 648 244 1012 404 0 404 0 0 248
3 56 "gug" 8 "b" 1 4 112 1 0 112 112 208 268 1280 96 0 96 1 1 96
3 56 "gug" 8 "b" 1 5 212 1 212 212 212 212 308 1588 0 0 0 1 1 212
3 56 "gug" 8 "b" 1 9 132 1 0 348 348 348 348 1936 0 0 0 0 0 348
3 56 "gug" 8 "b" 1 10 212 1 0 312 312 312 312 2248 0 0 0 0 0 312
3 56 "gug" 8 "b" 1 11 268 1 268 268 268 268 268 2516 0 0 0 0 0 268
3 56 "gug" 8 "b" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 56 "gug" 8 "b" 1 13 468 1 0 588 588 588 1020 3536 0 0 0 1 1 588
3 56 "gug" 8 "b" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 56 "gug" 8 "b" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 63 "gug" 13 "c" 0 1 136 1 0 416 416 416 416 416 0 0 0 0 0 416
3 63 "gug" 13 "c" 0 2 0 0 0 120 120 248 120 536 128 0 128 0 0 128
3 63 "gug" 13 "c" 0 3 144 1 0 144 500 824 620 1156 680 356 324 1 2 192
3 63 "gug" 13 "c" 0 4 156 1 0 156 156 504 288 1444 348 0 348 1 2 220
3 63 "gug" 13 "c" 0 5 176 1 0 176 328 520 456 1900 344 152 192 1 2 192
3 63 "gug" 13 "c" 0 9 280 1 0 280 280 1120 280 2180 840 0 840 0 1 548
3 63 "gug" 13 "c" 0 10 224 1 0 424 424 1012 424 2604 588 0 588 0 1 320
3 63 "gug" 13 "c" 0 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 63 "gug" 13 "c" 0 12 404 1 404 404 404 404 2564 5168 0 0 0 1 1 404
3 63 "gug" 13 "c" 0 13 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 63 "gug" 13 "c" 0 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 63 "gug" 13 "c" 0 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 67 "gug" 10 "d" 1 1 0 0 0 636 636 636 636 636 0 0 0 0 0 636
3 67 "gug" 10 "d" 1 2 100 1 0 100 100 212 736 1372 112 0 112 1 1 112
3 67 "gug" 10 "d" 1 3 176 1 0 548 548 760 548 1920 212 0 212 0 1 212
3 67 "gug" 10 "d" 1 4 244 1 244 244 244 244 244 2164 0 0 0 0 0 244
3 67 "gug" 10 "d" 1 5 168 1 168 168 168 168 168 2332 0 0 0 0 0 168
3 67 "gug" 10 "d" 1 9 136 1 0 368 368 368 368 2700 0 0 0 0 0 368
3 67 "gug" 10 "d" 1 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 67 "gug" 10 "d" 1 11 140 1 0 384 384 384 384 3084 0 0 0 0 0 384
3 67 "gug" 10 "d" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 67 "gug" 10 "d" 1 13 236 1 0 484 692 692 1016 4100 208 208 0 1 1 208
3 67 "gug" 10 "d" 1 14 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 67 "gug" 10 "d" 1 15 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3 70 "gug" 16 "b" 1 1 168 1 0 168 168 432 168 168 264 0 264 0 0 264
3 70 "gug" 16 "b" 1 2 160 1 160 160 160 160 160 328 0 0 0 0 0 160
3 70 "gug" 16 "b" 1 3 124 1 0 420 420 420 420 748 0 0 0 0 0 420
3 70 "gug" 16 "b" 1 4 152 1 0 220 220 220 220 968 0 0 0 0 0 220
3 70 "gug" 16 "b" 1 5 148 1 0 316 316 316 316 1284 0 0 0 0 0 316
3 70 "gug" 16 "b" 1 9 60 1 0 232 232 232 232 1516 0 0 0 0 0 232
3 70 "gug" 16 "b" 1 10 492 1 0 1440 1440 1620 1440 2956 180 0 180 0 1 180
3 70 "gug" 16 "b" 1 11 284 1 284 284 284 284 284 3240 0 0 0 0 0 284
3 70 "gug" 16 "b" 1 12 NA NA NA NA NA NA NA NA NA NA NA NA NA NA
