"subject" "item" "condition" "rt" "correct" "roi" "expt"
"462" "e2_51" 8 "b" 611 1 NA "e2"
"463" "e2_59" 8 "b" 643 1 NA "e2"
"464" "e2_31" 8 "b" 2537 1 NA "e2"
"465" "e2_30" 9 "b" 226 1 NA "e2"
"466" "e2_26" 9 "b" 233 1 NA "e2"
"467" "e2_22" 9 "b" 307 1 NA "e2"
"468" "e2_58" 9 "b" 312 1 NA "e2"
"469" "e2_42" 9 "b" 344 2 NA "e2"
"470" "e2_2" 9 "b" 352 1 NA "e2"
"471" "e2_38" 9 "b" 414 1 NA "e2"
"472" "e2_14" 9 "b" 440 1 NA "e2"
"473" "e2_10" 9 "b" 471 1 NA "e2"
"474" "e2_6" 9 "b" 475 1 NA "e2"
"475" "e2_18" 9 "b" 504 1 NA "e2"
"476" "e2_50" 9 "b" 538 1 NA "e2"
"477" "e2_54" 9 "b" 587 1 NA "e2"
"478" "e2_34" 9 "b" 913 1 NA "e2"
"479" "e2_46" 9 "b" 1558 1 NA "e2"
"480" "e2_29" 10 "b" 258 2 NA "e2"
"481" "e2_13" 10 "b" 293 1 NA "e2"
"482" "e2_41" 10 "b" 300 1 NA "e2"
"483" "e2_5" 10 "b" 316 1 NA "e2"
"484" "e2_49" 10 "b" 347 1 NA "e2"
"485" "e2_21" 10 "b" 356 1 NA "e2"
"486" "e2_53" 10 "b" 360 1 NA "e2"
"487" "e2_45" 10 "b" 373 1 NA "e2"
"488" "e2_33" 10 "b" 394 1 NA "e2"
"489" "e2_25" 10 "b" 459 1 NA "e2"
"490" "e2_57" 10 "b" 494 1 NA "e2"
"491" "e2_37" 10 "b" 505 1 NA "e2"
"492" "e2_17" 10 "b" 508 1 NA "e2"
"493" "e2_9" 10 "b" 518 1 NA "e2"
"494" "e2_40" 11 "b" 185 2 NA "e2"
"495" "e2_16" 11 "b" 227 1 NA "e2"
"496" "e2_56" 11 "b" 269 2 NA "e2"
"497" "e2_48" 11 "b" 272 2 NA "e2"
"498" "e2_12" 11 "b" 297 1 NA "e2"
"499" "e2_20" 11 "b" 332 1 NA "e2"
"500" "e2_60" 11 "b" 370 1 NA "e2"
"501" "e2_8" 11 "b" 404 2 NA "e2"
"502" "e2_32" 11 "b" 423 2 NA "e2"
"503" "e2_4" 11 "b" 425 2 NA "e2"
"504" "e2_52" 11 "b" 428 1 NA "e2"
"505" "e2_28" 11 "b" 432 1 NA "e2"
"506" "e2_24" 11 "b" 516 1 NA "e2"
"507" "e2_44" 11 "b" 611 2 NA "e2"
"508" "e2_36" 11 "b" 615 2 NA "e2"
"509" "e2_19" 12 "b" 239 1 NA "e2"
"510" "e2_59" 12 "b" 264 1 NA "e2"
"511" "e2_55" 12 "b" 323 1 NA "e2"
"512" "e2_15" 12 "b" 332 1 NA "e2"
"513" "e2_47" 12 "b" 374 1 NA "e2"
"514" "e2_35" 12 "b" 388 1 NA "e2"
"515" "e2_23" 12 "b" 410 1 NA "e2"
"516" "e2_39" 12 "b" 416 1 NA "e2"
"517" "e2_7" 12 "b" 438 1 NA "e2"
"518" "e2_43" 12 "b" 450 1 NA "e2"
"519" "e2_51" 12 "b" 454 1 NA "e2"
"520" "e2_3" 12 "b" 466 1 NA "e2"
"521" "e2_27" 12 "b" 633 1 NA "e2"
"522" "e2_31" 12 "b" 785 1 NA "e2"
"523" "e2_18" 13 "b" 259 1 NA "e2"
"524" "e2_30" 13 "b" 280 1 NA "e2"
"525" "e2_22" 13 "b" 310 1 NA "e2"
"526" "e2_42" 13 "b" 350 1 NA "e2"
"527" "e2_14" 13 "b" 356 1 NA "e2"
"528" "e2_58" 13 "b" 369 1 NA "e2"
"529" "e2_50" 13 "b" 392 1 NA "e2"
"530" "e2_54" 13 "b" 395 1 NA "e2"
"531" "e2_34" 13 "b" 416 1 NA "e2"
"532" "e2_38" 13 "b" 431 1 NA "e2"
"533" "e2_26" 13 "b" 513 1 NA "e2"
"534" "e2_46" 13 "b" 568 1 NA "e2"
"535" "e2_6" 13 "b" 594 1 NA "e2"
"536" "e2_2" 13 "b" 685 1 NA "e2"
"537" "e2_10" 13 "b" 1489 1 NA "e2"
"538" "e2_29" 14 "b" 210 1 NA "e2"
"539" "e2_41" 14 "b" 216 1 NA "e2"
"540" "e2_53" 14 "b" 219 1 NA "e2"
"541" "e2_13" 14 "b" 275 1 NA "e2"
"542" "e2_45" 14 "b" 294 1 NA "e2"
"543" "e2_33" 14 "b" 308 1 NA "e2"
"544" "e2_37" 14 "b" 367 1 NA "e2"
"545" "e2_21" 14 "b" 427 1 NA "e2"
"546" "e2_57" 14 "b" 444 1 NA "e2"
"547" "e2_49" 14 "b" 464 1 NA "e2"
"548" "e2_5" 14 "b" 469 1 NA "e2"
"549" "e2_25" 14 "b" 534 1 NA "e2"
"550" "e2_9" 14 "b" 547 1 NA "e2"
"551" "e2_17" 14 "b" 623 1 NA "e2"
"552" "e2_40" 15 "b" 215 1 NA "e2"
"553" "e2_16" 15 "b" 260 1 NA "e2"
"554" "e2_8" 15 "b" 306 1 NA "e2"
"555" "e2_56" 15 "b" 307 1 NA "e2"
"556" "e2_4" 15 "b" 338 1 NA "e2"
"557" "e2_48" 15 "b" 339 1 NA "e2"
"558" "e2_12" 15 "b" 340 1 NA "e2"
"559" "e2_36" 15 "b" 423 2 NA "e2"
"560" "e2_24" 15 "b" 506 1 NA "e2"
"561" "e2_32" 15 "b" 559 1 NA "e2"
"562" "e2_44" 15 "b" 565 1 NA "e2"
"563" "e2_20" 15 "b" 722 1 NA "e2"
"564" "e2_28" 15 "b" 829 1 NA "e2"
"565" "e2_60" 15 "b" 873 1 NA "e2"
"566" "e2_52" 15 "b" 1010 1 NA "e2"
"567" "e2_43" 16 "b" 219 2 NA "e2"
"568" "e2_19" 16 "b" 257 1 NA "e2"
"569" "e2_15" 16 "b" 350 1 NA "e2"
"570" "e2_35" 16 "b" 363 1 NA "e2"
"571" "e2_55" 16 "b" 366 1 NA "e2"
"572" "e2_27" 16 "b" 422 1 NA "e2"
"573" "e2_3" 16 "b" 426 1 NA "e2"
"574" "e2_47" 16 "b" 439 1 NA "e2"
"575" "e2_39" 16 "b" 495 1 NA "e2"
"576" "e2_59" 16 "b" 509 1 NA "e2"
"577" "e2_23" 16 "b" 534 1 NA "e2"
"578" "e2_7" 16 "b" 613 1 NA "e2"
"579" "e2_31" 16 "b" 922 1 NA "e2"
"580" "e2_51" 16 "b" 1924 1 NA "e2"
"581" "e2_30" 17 "b" 207 1 NA "e2"
"582" "e2_2" 17 "b" 283 1 NA "e2"
"583" "e2_54" 17 "b" 303 1 NA "e2"
"584" "e2_18" 17 "b" 306 1 NA "e2"
"585" "e2_22" 17 "b" 309 1 NA "e2"
"586" "e2_14" 17 "b" 327 1 NA "e2"
"587" "e2_6" 17 "b" 343 1 NA "e2"
"588" "e2_38" 17 "b" 427 1 NA "e2"
"589" "e2_10" 17 "b" 449 1 NA "e2"
"590" "e2_58" 17 "b" 527 1 NA "e2"
"591" "e2_26" 17 "b" 528 1 NA "e2"
"592" "e2_50" 17 "b" 572 1 NA "e2"
"593" "e2_42" 17 "b" 591 1 NA "e2"
"594" "e2_34" 17 "b" 691 1 NA "e2"
"595" "e2_46" 17 "b" 762 1 NA "e2"
"596" "e2_29" 18 "b" 207 1 NA "e2"
"597" "e2_53" 18 "b" 309 1 NA "e2"
"598" "e2_49" 18 "b" 350 1 NA "e2"
"599" "e2_41" 18 "b" 377 1 NA "e2"
"600" "e2_5" 18 "b" 378 1 NA "e2"
"601" "e2_45" 18 "b" 423 1 NA "e2"
"602" "e2_21" 18 "b" 429 1 NA "e2"
"603" "e2_25" 18 "b" 500 1 NA "e2"
"604" "e2_9" 18 "b" 518 1 NA "e2"
"605" "e2_17" 18 "b" 528 1 NA "e2"
"606" "e2_13" 18 "b" 639 2 NA "e2"
"607" "e2_33" 18 "b" 641 1 NA "e2"
"608" "e2_37" 18 "b" 689 1 NA "e2"
"609" "e2_57" 18 "b" 743 1 NA "e2"
"610" "e2_40" 19 "b" 203 1 NA "e2"
"611" "e2_16" 19 "b" 272 1 NA "e2"
"612" "e2_60" 19 "b" 313 2 NA "e2"
"613" "e2_48" 19 "b" 364 1 NA "e2"
"614" "e2_56" 19 "b" 378 1 NA "e2"
"615" "e2_36" 19 "b" 379 1 NA "e2"
"616" "e2_4" 19 "b" 381 1 NA "e2"
"617" "e2_52" 19 "b" 405 1 NA "e2"
"618" "e2_28" 19 "b" 412 1 NA "e2"
"619" "e2_20" 19 "b" 451 1 NA "e2"
"620" "e2_12" 19 "b" 465 1 NA "e2"
"621" "e2_44" 19 "b" 569 1 NA "e2"
"622" "e2_24" 19 "b" 627 1 NA "e2"
"623" "e2_32" 19 "b" 673 1 NA "e2"
"624" "e2_8" 19 "b" 704 1 NA "e2"
"625" "e2_43" 20 "b" 220 1 NA "e2"
"626" "e2_59" 20 "b" 242 1 NA "e2"
"627" "e2_19" 20 "b" 265 1 NA "e2"
"628" "e2_51" 20 "b" 331 1 NA "e2"
"629" "e2_15" 20 "b" 377 1 NA "e2"
"630" "e2_27" 20 "b" 389 1 NA "e2"
"631" "e2_35" 20 "b" 407 1 NA "e2"
"632" "e2_47" 20 "b" 425 2 NA "e2"
"633" "e2_55" 20 "b" 431 2 NA "e2"
"634" "e2_23" 20 "b" 439 1 NA "e2"
"635" "e2_3" 20 "b" 511 1 NA "e2"
"636" "e2_7" 20 "b" 631 1 NA "e2"
"637" "e2_39" 20 "b" 699 1 NA "e2"
"638" "e2_31" 20 "b" 912 1 NA "e2"
"639" "e2_2" 21 "b" 295 1 NA "e2"
"640" "e2_54" 21 "b" 313 1 NA "e2"
"641" "e2_14" 21 "b" 333 1 NA "e2"
"642" "e2_38" 21 "b" 348 1 NA "e2"
"643" "e2_18" 21 "b" 361 1 NA "e2"
"644" "e2_30" 21 "b" 393 1 NA "e2"
"645" "e2_26" 21 "b" 404 1 NA "e2"
"646" "e2_34" 21 "b" 407 1 NA "e2"
"647" "e2_42" 21 "b" 417 1 NA "e2"
"648" "e2_58" 21 "b" 508 1 NA "e2"
"649" "e2_50" 21 "b" 512 1 NA "e2"
"650" "e2_22" 21 "b" 616 1 NA "e2"
"651" "e2_46" 21 "b" 675 2 NA "e2"
"652" "e2_10" 21 "b" 843 1 NA "e2"
"653" "e2_6" 21 "b" 1481 1 NA "e2"
"654" "e2_29" 22 "b" 211 1 NA "e2"
"655" "e2_13" 22 "b" 260 1 NA "e2"
"656" "e2_45" 22 "b" 299 1 NA "e2"
"657" "e2_41" 22 "b" 325 1 NA "e2"
"658" "e2_49" 22 "b" 332 1 NA "e2"
"659" "e2_53" 22 "b" 347 1 NA "e2"
"660" "e2_21" 22 "b" 391 1 NA "e2"
"661" "e2_5" 22 "b" 396 1 NA "e2"
"662" "e2_25" 22 "b" 427 1 NA "e2"
"663" "e2_37" 22 "b" 430 1 NA "e2"
"664" "e2_17" 22 "b" 465 1 NA "e2"
"665" "e2_57" 22 "b" 483 1 NA "e2"
"666" "e2_9" 22 "b" 526 1 NA "e2"
"667" "e2_33" 22 "b" 551 1 NA "e2"
"668" "e2_40" 23 "b" 198 1 NA "e2"
"669" "e2_56" 23 "b" 284 1 NA "e2"
"670" "e2_4" 23 "b" 292 1 NA "e2"
"671" "e2_16" 23 "b" 303 1 NA "e2"
"672" "e2_20" 23 "b" 318 1 NA "e2"
"673" "e2_48" 23 "b" 325 1 NA "e2"
"674" "e2_60" 23 "b" 368 2 NA "e2"
"675" "e2_8" 23 "b" 375 2 NA "e2"
"676" "e2_32" 23 "b" 375 1 NA "e2"
"677" "e2_52" 23 "b" 428 1 NA "e2"
"678" "e2_12" 23 "b" 578 1 NA "e2"
"679" "e2_36" 23 "b" 918 1 NA "e2"
"680" "e2_44" 23 "b" 1082 1 NA "e2"
"681" "e2_28" 23 "b" 1106 1 NA "e2"
"682" "e2_24" 23 "b" 1136 1 NA "e2"
"683" "e2_59" 24 "b" 260 1 NA "e2"
"684" "e2_19" 24 "b" 290 1 NA "e2"
"685" "e2_55" 24 "b" 307 1 NA "e2"
"686" "e2_15" 24 "b" 316 1 NA "e2"
"687" "e2_39" 24 "b" 347 1 NA "e2"
"688" "e2_23" 24 "b" 349 1 NA "e2"
"689" "e2_35" 24 "b" 398 1 NA "e2"
"690" "e2_51" 24 "b" 416 1 NA "e2"
"691" "e2_47" 24 "b" 429 1 NA "e2"
"692" "e2_7" 24 "b" 481 1 NA "e2"
"693" "e2_43" 24 "b" 517 1 NA "e2"
"694" "e2_27" 24 "b" 551 1 NA "e2"
"695" "e2_31" 24 "b" 594 1 NA "e2"
"696" "e2_3" 24 "b" 777 1 NA "e2"
"697" "e2_43" 1 "c" 209 1 NA "e2"
"698" "e2_59" 1 "c" 256 1 NA "e2"
"699" "e2_19" 1 "c" 263 1 NA "e2"
"700" "e2_15" 1 "c" 370 1 NA "e2"
"701" "e2_3" 1 "c" 396 1 NA "e2"
"702" "e2_35" 1 "c" 396 1 NA "e2"
"703" "e2_7" 1 "c" 422 1 NA "e2"
"704" "e2_23" 1 "c" 423 1 NA "e2"
"705" "e2_27" 1 "c" 429 1 NA "e2"
"706" "e2_39" 1 "c" 439 1 NA "e2"
"707" "e2_55" 1 "c" 442 1 NA "e2"
"708" "e2_51" 1 "c" 443 1 NA "e2"
"709" "e2_47" 1 "c" 532 1 NA "e2"
"710" "e2_31" 1 "c" 555 1 NA "e2"
"711" "e2_18" 2 "c" 289 1 NA "e2"
"712" "e2_22" 2 "c" 295 1 NA "e2"
"713" "e2_2" 2 "c" 326 2 NA "e2"
"714" "e2_30" 2 "c" 336 1 NA "e2"
"715" "e2_54" 2 "c" 341 1 NA "e2"
"716" "e2_26" 2 "c" 343 1 NA "e2"
"717" "e2_46" 2 "c" 356 1 NA "e2"
"718" "e2_42" 2 "c" 362 2 NA "e2"
"719" "e2_14" 2 "c" 403 1 NA "e2"
"720" "e2_50" 2 "c" 410 1 NA "e2"
"721" "e2_58" 2 "c" 448 1 NA "e2"
"722" "e2_6" 2 "c" 492 1 NA "e2"
"723" "e2_10" 2 "c" 504 1 NA "e2"
"724" "e2_38" 2 "c" 542 1 NA "e2"
"725" "e2_34" 2 "c" 1202 2 NA "e2"
"726" "e2_45" 3 "c" 232 1 NA "e2"
"727" "e2_29" 3 "c" 269 1 NA "e2"
"728" "e2_41" 3 "c" 301 1 NA "e2"
"729" "e2_13" 3 "c" 309 1 NA "e2"
"730" "e2_25" 3 "c" 326 1 NA "e2"
"731" "e2_21" 3 "c" 340 1 NA "e2"
"732" "e2_49" 3 "c" 352 1 NA "e2"
"733" "e2_33" 3 "c" 406 1 NA "e2"
"734" "e2_37" 3 "c" 477 1 NA "e2"
"735" "e2_53" 3 "c" 493 1 NA "e2"
"736" "e2_5" 3 "c" 517 1 NA "e2"
"737" "e2_57" 3 "c" 619 1 NA "e2"
"738" "e2_17" 3 "c" 659 1 NA "e2"
"739" "e2_9" 3 "c" 972 1 NA "e2"
"740" "e2_40" 4 "c" 190 1 NA "e2"
"741" "e2_56" 4 "c" 258 1 NA "e2"
"742" "e2_16" 4 "c" 266 1 NA "e2"
"743" "e2_20" 4 "c" 272 1 NA "e2"
"744" "e2_4" 4 "c" 287 1 NA "e2"
"745" "e2_28" 4 "c" 358 1 NA "e2"
"746" "e2_8" 4 "c" 367 1 NA "e2"
"747" "e2_24" 4 "c" 369 1 NA "e2"
"748" "e2_60" 4 "c" 403 2 NA "e2"
"749" "e2_48" 4 "c" 421 1 NA "e2"
"750" "e2_52" 4 "c" 458 1 NA "e2"
"751" "e2_12" 4 "c" 470 1 NA "e2"
"752" "e2_44" 4 "c" 536 1 NA "e2"
"753" "e2_36" 4 "c" 567 1 NA "e2"
"754" "e2_32" 4 "c" 600 1 NA "e2"
"755" "e2_35" 5 "c" 248 1 NA "e2"
"756" "e2_55" 5 "c" 295 1 NA "e2"
"757" "e2_23" 5 "c" 307 1 NA "e2"
"758" "e2_47" 5 "c" 321 1 NA "e2"
"759" "e2_15" 5 "c" 337 1 NA "e2"
"760" "e2_51" 5 "c" 359 1 NA "e2"
"761" "e2_43" 5 "c" 363 1 NA "e2"
"762" "e2_27" 5 "c" 400 1 NA "e2"
"763" "e2_3" 5 "c" 405 1 NA "e2"
"764" "e2_39" 5 "c" 434 1 NA "e2"
"765" "e2_19" 5 "c" 443 1 NA "e2"
"766" "e2_7" 5 "c" 489 1 NA "e2"
"767" "e2_59" 5 "c" 651 1 NA "e2"
"768" "e2_31" 5 "c" 833 1 NA "e2"
"769" "e2_22" 6 "c" 286 1 NA "e2"
"770" "e2_18" 6 "c" 293 1 NA "e2"
"771" "e2_14" 6 "c" 309 1 NA "e2"
"772" "e2_2" 6 "c" 324 1 NA "e2"
"773" "e2_54" 6 "c" 339 1 NA "e2"
"774" "e2_30" 6 "c" 364 1 NA "e2"
"775" "e2_34" 6 "c" 372 2 NA "e2"
"776" "e2_6" 6 "c" 381 1 NA "e2"
"777" "e2_46" 6 "c" 396 1 NA "e2"
"778" "e2_38" 6 "c" 399 1 NA "e2"
"779" "e2_42" 6 "c" 399 1 NA "e2"
"780" "e2_58" 6 "c" 401 1 NA "e2"
"781" "e2_50" 6 "c" 436 1 NA "e2"
"782" "e2_26" 6 "c" 581 1 NA "e2"
"783" "e2_10" 6 "c" 612 1 NA "e2"
"784" "e2_29" 7 "c" 259 1 NA "e2"
"785" "e2_5" 7 "c" 327 1 NA "e2"
"786" "e2_53" 7 "c" 328 1 NA "e2"
"787" "e2_41" 7 "c" 332 1 NA "e2"
"788" "e2_49" 7 "c" 355 1 NA "e2"
"789" "e2_57" 7 "c" 385 1 NA "e2"
"790" "e2_45" 7 "c" 394 1 NA "e2"
"791" "e2_25" 7 "c" 409 1 NA "e2"
"792" "e2_13" 7 "c" 419 1 NA "e2"
"793" "e2_21" 7 "c" 421 1 NA "e2"
"794" "e2_9" 7 "c" 522 1 NA "e2"
"795" "e2_37" 7 "c" 584 1 NA "e2"
"796" "e2_17" 7 "c" 652 1 NA "e2"
"797" "e2_33" 7 "c" 738 1 NA "e2"
"798" "e2_40" 8 "c" 197 1 NA "e2"
"799" "e2_28" 8 "c" 250 1 NA "e2"
"800" "e2_20" 8 "c" 271 1 NA "e2"
"801" "e2_48" 8 "c" 285 1 NA "e2"
"802" "e2_4" 8 "c" 337 1 NA "e2"
"803" "e2_12" 8 "c" 340 1 NA "e2"
"804" "e2_8" 8 "c" 375 1 NA "e2"
"805" "e2_60" 8 "c" 381 2 NA "e2"
"806" "e2_16" 8 "c" 392 1 NA "e2"
"807" "e2_56" 8 "c" 413 1 NA "e2"
"808" "e2_52" 8 "c" 421 1 NA "e2"
"809" "e2_36" 8 "c" 505 1 NA "e2"
"810" "e2_24" 8 "c" 692 1 NA "e2"
"811" "e2_32" 8 "c" 858 1 NA "e2"
"812" "e2_44" 8 "c" 1104 1 NA "e2"
"813" "e2_43" 9 "c" 230 1 NA "e2"
"814" "e2_19" 9 "c" 254 1 NA "e2"
"815" "e2_15" 9 "c" 321 1 NA "e2"
"816" "e2_55" 9 "c" 355 1 NA "e2"
"817" "e2_27" 9 "c" 369 1 NA "e2"
"818" "e2_35" 9 "c" 372 1 NA "e2"
"819" "e2_23" 9 "c" 391 1 NA "e2"
"820" "e2_3" 9 "c" 443 1 NA "e2"
"821" "e2_39" 9 "c" 443 1 NA "e2"
"822" "e2_47" 9 "c" 458 1 NA "e2"
"823" "e2_51" 9 "c" 493 1 NA "e2"
"824" "e2_7" 9 "c" 507 1 NA "e2"
"825" "e2_59" 9 "c" 639 1 NA "e2"
"826" "e2_31" 9 "c" 1636 1 NA "e2"
"827" "e2_18" 10 "c" 272 1 NA "e2"
"828" "e2_2" 10 "c" 289 1 NA "e2"
"829" "e2_14" 10 "c" 292 1 NA "e2"
"830" "e2_58" 10 "c" 296 1 NA "e2"
"831" "e2_26" 10 "c" 341 1 NA "e2"
"832" "e2_30" 10 "c" 354 1 NA "e2"
"833" "e2_54" 10 "c" 366 1 NA "e2"
"834" "e2_38" 10 "c" 386 1 NA "e2"
"835" "e2_22" 10 "c" 394 1 NA "e2"
"836" "e2_6" 10 "c" 403 1 NA "e2"
"837" "e2_50" 10 "c" 429 1 NA "e2"
"838" "e2_34" 10 "c" 462 1 NA "e2"
"839" "e2_46" 10 "c" 466 1 NA "e2"
"840" "e2_42" 10 "c" 468 1 NA "e2"
"841" "e2_10" 10 "c" 908 1 NA "e2"
"842" "e2_29" 11 "c" 229 1 NA "e2"
"843" "e2_49" 11 "c" 251 2 NA "e2"
"844" "e2_5" 11 "c" 287 1 NA "e2"
"845" "e2_45" 11 "c" 321 2 NA "e2"
"846" "e2_41" 11 "c" 367 2 NA "e2"
"847" "e2_25" 11 "c" 378 1 NA "e2"
"848" "e2_57" 11 "c" 402 2 NA "e2"
"849" "e2_21" 11 "c" 424 2 NA "e2"
"850" "e2_53" 11 "c" 434 2 NA "e2"
"851" "e2_37" 11 "c" 439 1 NA "e2"
"852" "e2_9" 11 "c" 447 2 NA "e2"
"853" "e2_17" 11 "c" 478 2 NA "e2"
"854" "e2_13" 11 "c" 479 2 NA "e2"
"855" "e2_33" 11 "c" 1144 2 NA "e2"
"856" "e2_40" 12 "c" 208 1 NA "e2"
"857" "e2_16" 12 "c" 268 1 NA "e2"
"858" "e2_48" 12 "c" 315 1 NA "e2"
"859" "e2_20" 12 "c" 318 1 NA "e2"
"860" "e2_56" 12 "c" 343 1 NA "e2"
"861" "e2_8" 12 "c" 358 1 NA "e2"
"862" "e2_4" 12 "c" 373 1 NA "e2"
"863" "e2_60" 12 "c" 438 2 NA "e2"
"864" "e2_12" 12 "c" 449 1 NA "e2"
"865" "e2_52" 12 "c" 474 1 NA "e2"
"866" "e2_44" 12 "c" 548 1 NA "e2"
"867" "e2_36" 12 "c" 559 1 NA "e2"
"868" "e2_32" 12 "c" 719 1 NA "e2"
"869" "e2_28" 12 "c" 803 1 NA "e2"
"870" "e2_24" 12 "c" 1313 1 NA "e2"
"871" "e2_59" 13 "c" 204 1 NA "e2"
"872" "e2_19" 13 "c" 264 1 NA "e2"
"873" "e2_55" 13 "c" 310 1 NA "e2"
"874" "e2_43" 13 "c" 316 1 NA "e2"
"875" "e2_51" 13 "c" 331 1 NA "e2"
"876" "e2_23" 13 "c" 339 1 NA "e2"
"877" "e2_15" 13 "c" 362 1 NA "e2"
"878" "e2_35" 13 "c" 395 1 NA "e2"
"879" "e2_7" 13 "c" 435 1 NA "e2"
"880" "e2_3" 13 "c" 457 1 NA "e2"
"881" "e2_27" 13 "c" 492 1 NA "e2"
"882" "e2_39" 13 "c" 528 1 NA "e2"
"883" "e2_31" 13 "c" 643 1 NA "e2"
"884" "e2_47" 13 "c" 710 1 NA "e2"
"885" "e2_30" 14 "c" 235 1 NA "e2"
"886" "e2_2" 14 "c" 275 1 NA "e2"
"887" "e2_18" 14 "c" 303 1 NA "e2"
"888" "e2_54" 14 "c" 310 1 NA "e2"
"889" "e2_6" 14 "c" 358 1 NA "e2"
"890" "e2_22" 14 "c" 372 1 NA "e2"
"891" "e2_34" 14 "c" 385 1 NA "e2"
"892" "e2_58" 14 "c" 397 1 NA "e2"
"893" "e2_38" 14 "c" 411 1 NA "e2"
"894" "e2_46" 14 "c" 411 1 NA "e2"
"895" "e2_42" 14 "c" 420 1 NA "e2"
"896" "e2_26" 14 "c" 422 2 NA "e2"
"897" "e2_14" 14 "c" 451 1 NA "e2"
"898" "e2_10" 14 "c" 474 1 NA "e2"
"899" "e2_50" 14 "c" 517 1 NA "e2"
"900" "e2_29" 15 "c" 255 1 NA "e2"
"901" "e2_41" 15 "c" 276 1 NA "e2"
"902" "e2_13" 15 "c" 318 1 NA "e2"
"903" "e2_45" 15 "c" 319 1 NA "e2"
"904" "e2_5" 15 "c" 333 1 NA "e2"
"905" "e2_49" 15 "c" 337 1 NA "e2"
"906" "e2_25" 15 "c" 387 1 NA "e2"
"907" "e2_21" 15 "c" 394 1 NA "e2"
"908" "e2_37" 15 "c" 395 1 NA "e2"
"909" "e2_53" 15 "c" 397 1 NA "e2"
"910" "e2_33" 15 "c" 457 1 NA "e2"
"911" "e2_9" 15 "c" 540 1 NA "e2"
"912" "e2_17" 15 "c" 579 1 NA "e2"
"913" "e2_57" 15 "c" 652 1 NA "e2"
"914" "e2_16" 16 "c" 237 1 NA "e2"
"915" "e2_40" 16 "c" 241 1 NA "e2"
"916" "e2_56" 16 "c" 338 1 NA "e2"
"917" "e2_12" 16 "c" 345 2 NA "e2"
"918" "e2_48" 16 "c" 353 1 NA "e2"
"919" "e2_4" 16 "c" 364 1 NA "e2"
"920" "e2_8" 16 "c" 371 1 NA "e2"
"921" "e2_52" 16 "c" 384 1 NA "e2"
"922" "e2_36" 16 "c" 385 1 NA "e2"
"923" "e2_60" 16 "c" 416 2 NA "e2"
"924" "e2_20" 16 "c" 431 1 NA "e2"
"925" "e2_44" 16 "c" 483 1 NA "e2"
"926" "e2_32" 16 "c" 627 1 NA "e2"
"927" "e2_28" 16 "c" 719 1 NA "e2"
"928" "e2_24" 16 "c" 756 2 NA "e2"
"929" "e2_43" 17 "c" 243 1 NA "e2"
"930" "e2_35" 17 "c" 333 1 NA "e2"
"931" "e2_19" 17 "c" 340 1 NA "e2"
"932" "e2_23" 17 "c" 392 1 NA "e2"
"933" "e2_51" 17 "c" 437 1 NA "e2"
"934" "e2_39" 17 "c" 444 1 NA "e2"
"935" "e2_47" 17 "c" 446 1 NA "e2"
"936" "e2_15" 17 "c" 447 1 NA "e2"
"937" "e2_59" 17 "c" 466 1 NA "e2"
"938" "e2_7" 17 "c" 497 1 NA "e2"
"939" "e2_3" 17 "c" 515 1 NA "e2"
"940" "e2_27" 17 "c" 534 1 NA "e2"
"941" "e2_55" 17 "c" 551 1 NA "e2"
"942" "e2_31" 17 "c" 719 1 NA "e2"
"943" "e2_30" 18 "c" 294 2 NA "e2"
"944" "e2_18" 18 "c" 315 2 NA "e2"
"945" "e2_2" 18 "c" 323 1 NA "e2"
"946" "e2_34" 18 "c" 334 1 NA "e2"
"947" "e2_22" 18 "c" 342 1 NA "e2"
"948" "e2_14" 18 "c" 378 1 NA "e2"
"949" "e2_38" 18 "c" 384 1 NA "e2"
"950" "e2_6" 18 "c" 408 1 NA "e2"
"951" "e2_54" 18 "c" 428 2 NA "e2"
"952" "e2_10" 18 "c" 430 2 NA "e2"
"953" "e2_46" 18 "c" 483 2 NA "e2"
"954" "e2_42" 18 "c" 545 1 NA "e2"
"955" "e2_58" 18 "c" 661 1 NA "e2"
"956" "e2_50" 18 "c" 776 1 NA "e2"
"957" "e2_26" 18 "c" 1010 2 NA "e2"
"958" "e2_29" 19 "c" 200 1 NA "e2"
"959" "e2_45" 19 "c" 268 1 NA "e2"
"960" "e2_41" 19 "c" 297 1 NA "e2"
"961" "e2_25" 19 "c" 344 1 NA "e2"
"962" "e2_53" 19 "c" 350 1 NA "e2"
"963" "e2_37" 19 "c" 365 1 NA "e2"
"964" "e2_13" 19 "c" 385 1 NA "e2"
"965" "e2_33" 19 "c" 399 1 NA "e2"
"966" "e2_21" 19 "c" 415 1 NA "e2"
"967" "e2_57" 19 "c" 422 1 NA "e2"
"968" "e2_49" 19 "c" 440 1 NA "e2"
"969" "e2_5" 19 "c" 487 1 NA "e2"
"970" "e2_17" 19 "c" 518 1 NA "e2"
"971" "e2_9" 19 "c" 558 1 NA "e2"
"972" "e2_40" 20 "c" 212 1 NA "e2"
"973" "e2_56" 20 "c" 301 1 NA "e2"
"974" "e2_48" 20 "c" 317 1 NA "e2"
"975" "e2_12" 20 "c" 327 1 NA "e2"
"976" "e2_32" 20 "c" 345 1 NA "e2"
"977" "e2_8" 20 "c" 355 1 NA "e2"
