"subject" "id" "cond" "roi" "FFD" "FFP" "SFD" "FPRT" "RBRT" "TFT" "RPD" "CRPD" "RRT" "RRTP" "RRTR" "RBRC" "TRC" "LPRT"
"1538" "gr" 4 "c" 2 265 1 265 265 265 265 265 456 0 0 0 0 0 265
"1539" "gr" 4 "c" 3 306 1 0 494 494 494 494 950 0 0 0 0 0 494
"1540" "gr" 4 "c" 4 182 1 0 182 182 434 182 1132 252 0 252 0 0 252
"1541" "gr" 4 "c" 5 0 0 0 0 0 0 0 1132 0 0 0 0 0 0
"1542" "gr" 4 "c" 6 261 1 0 453 453 453 705 1837 0 0 0 1 1 453
"1543" "gr" 4 "c" 7 0 0 0 0 0 0 0 1837 0 0 0 0 0 0
"1544" "gr" 4 "c" 8 0 0 0 0 0 0 0 1837 0 0 0 0 0 0
"1545" "gr" 6 "b" 1 199 1 0 394 394 394 394 394 0 0 0 0 0 394
"1546" "gr" 6 "b" 2 372 1 372 372 372 372 372 766 0 0 0 0 0 372
"1547" "gr" 6 "b" 3 476 1 0 1255 1255 1255 1255 2021 0 0 0 0 0 1255
"1548" "gr" 6 "b" 4 285 1 285 285 285 285 285 2306 0 0 0 0 0 285
"1549" "gr" 6 "b" 5 722 1 722 722 722 722 722 3028 0 0 0 0 0 722
"1550" "gr" 6 "b" 6 343 1 0 1103 1103 1103 1103 4131 0 0 0 0 0 1103
"1551" "gr" 6 "b" 7 280 1 0 1268 1268 1268 1268 5399 0 0 0 0 0 1268
"1552" "gr" 6 "b" 8 0 0 0 0 0 0 0 5399 0 0 0 0 0 0
"1553" "gr" 7 "a" 1 189 1 0 348 348 348 348 348 0 0 0 0 0 348
"1554" "gr" 7 "a" 2 211 1 211 211 211 211 211 559 0 0 0 0 0 211
"1555" "gr" 7 "a" 3 0 0 0 0 0 0 0 559 0 0 0 0 0 0
"1556" "gr" 7 "a" 4 570 1 570 570 570 570 570 1129 0 0 0 0 0 570
"1557" "gr" 7 "a" 5 0 0 0 0 0 0 0 1129 0 0 0 0 0 0
"1558" "gr" 7 "a" 6 0 0 0 0 0 0 0 1129 0 0 0 0 0 0
"1559" "gr" 7 "a" 7 197 1 0 1702 1702 1702 1702 2831 0 0 0 0 0 1702
"1560" "gr" 7 "a" 8 0 0 0 0 0 0 0 2831 0 0 0 0 0 0
"1561" "gr" 8 "d" 1 172 1 172 172 172 172 172 172 0 0 0 0 0 172
"1562" "gr" 8 "d" 2 193 1 0 450 450 450 450 622 0 0 0 0 0 450
"1563" "gr" 8 "d" 3 292 1 0 690 690 690 690 1312 0 0 0 0 0 690
"1564" "gr" 8 "d" 4 0 0 0 0 0 0 0 1312 0 0 0 0 0 0
"1565" "gr" 8 "d" 5 357 1 357 357 357 357 357 1669 0 0 0 0 0 357
"1566" "gr" 8 "d" 6 0 0 0 0 0 0 0 1669 0 0 0 0 0 0
"1567" "gr" 8 "d" 7 363 1 0 1051 1051 1051 1051 2720 0 0 0 0 0 1051
"1568" "gr" 8 "d" 8 0 0 0 0 0 0 0 2720 0 0 0 0 0 0
"1569" "gr" 10 "c" 1 185 1 185 185 185 185 185 185 0 0 0 0 0 185
"1570" "gr" 10 "c" 2 287 1 287 287 287 287 287 472 0 0 0 0 0 287
"1571" "gr" 10 "c" 3 383 1 383 383 383 383 383 855 0 0 0 0 0 383
"1572" "gr" 10 "c" 4 365 1 365 365 365 365 365 1220 0 0 0 0 0 365
"1573" "gr" 10 "c" 5 0 0 0 0 0 0 0 1220 0 0 0 0 0 0
"1574" "gr" 10 "c" 6 295 1 0 907 907 907 907 2127 0 0 0 0 0 907
"1575" "gr" 10 "c" 7 0 0 0 0 0 0 0 2127 0 0 0 0 0 0
"1576" "gr" 10 "c" 8 0 0 0 0 0 0 0 2127 0 0 0 0 0 0
"1577" "gr" 11 "b" 1 188 1 188 188 188 188 188 188 0 0 0 0 0 188
"1578" "gr" 11 "b" 2 304 1 0 641 641 641 641 829 0 0 0 0 0 641
"1579" "gr" 11 "b" 3 365 1 0 640 640 911 640 1469 271 0 271 0 0 271
"1580" "gr" 11 "b" 4 249 1 0 530 530 530 801 2270 0 0 0 1 1 530
"1581" "gr" 11 "b" 5 0 0 0 0 0 0 0 2270 0 0 0 0 0 0
"1582" "gr" 11 "b" 6 0 0 0 0 0 0 0 2270 0 0 0 0 0 0
"1583" "gr" 11 "b" 7 373 1 0 1213 1213 1213 1213 3483 0 0 0 0 0 1213
"1584" "gr" 11 "b" 8 0 0 0 0 0 0 0 3483 0 0 0 0 0 0
"1585" "gr" 12 "a" 1 186 1 0 348 348 348 348 348 0 0 0 0 0 348
"1586" "gr" 12 "a" 2 336 1 336 336 336 336 336 684 0 0 0 0 0 336
"1587" "gr" 12 "a" 3 0 0 0 0 0 0 0 684 0 0 0 0 0 0
"1588" "gr" 12 "a" 4 351 1 351 351 351 351 351 1035 0 0 0 0 0 351
"1589" "gr" 12 "a" 5 0 0 0 0 0 0 0 1035 0 0 0 0 0 0
"1590" "gr" 12 "a" 6 150 1 0 821 821 821 821 1856 0 0 0 0 0 821
"1591" "gr" 12 "a" 7 0 0 0 0 0 0 0 1856 0 0 0 0 0 0
"1592" "gr" 12 "a" 8 0 0 0 0 0 0 0 1856 0 0 0 0 0 0
"1593" "gr" 13 "d" 1 213 1 0 612 612 612 612 612 0 0 0 0 0 612
"1594" "gr" 13 "d" 2 240 1 240 240 240 240 240 852 0 0 0 0 0 240
"1595" "gr" 13 "d" 3 273 1 0 1205 1205 1205 1205 2057 0 0 0 0 0 1205
"1596" "gr" 13 "d" 4 0 0 0 0 0 0 0 2057 0 0 0 0 0 0
"1597" "gr" 13 "d" 5 346 1 346 346 346 346 346 2403 0 0 0 0 0 346
"1598" "gr" 13 "d" 6 0 0 0 0 0 0 0 2403 0 0 0 0 0 0
"1599" "gr" 13 "d" 7 335 1 0 1386 1386 1386 1386 3789 0 0 0 0 0 1386
"1600" "gr" 13 "d" 8 0 0 0 0 0 0 0 3789 0 0 0 0 0 0
"1601" "gr" 14 "c" 1 175 1 0 369 369 369 369 369 0 0 0 0 0 369
"1602" "gr" 14 "c" 2 0 0 0 0 0 0 0 369 0 0 0 0 0 0
"1603" "gr" 14 "c" 3 603 1 603 603 603 603 603 972 0 0 0 0 0 603
"1604" "gr" 14 "c" 4 414 1 414 414 414 414 414 1386 0 0 0 0 0 414
"1605" "gr" 14 "c" 5 0 0 0 0 0 0 0 1386 0 0 0 0 0 0
"1606" "gr" 14 "c" 6 268 1 0 1225 1225 1225 1225 2611 0 0 0 0 0 1225
"1607" "gr" 14 "c" 7 0 0 0 0 0 0 0 2611 0 0 0 0 0 0
"1608" "gr" 14 "c" 8 0 0 0 0 0 0 0 2611 0 0 0 0 0 0
"1609" "gr" 15 "b" 1 172 1 0 313 313 313 313 313 0 0 0 0 0 313
"1610" "gr" 15 "b" 2 244 1 244 244 244 244 244 557 0 0 0 0 0 244
"1611" "gr" 15 "b" 3 346 1 0 669 669 669 669 1226 0 0 0 0 0 669
"1612" "gr" 15 "b" 4 0 0 0 0 0 0 0 1226 0 0 0 0 0 0
"1613" "gr" 15 "b" 5 333 1 333 333 333 333 333 1559 0 0 0 0 0 333
"1614" "gr" 15 "b" 6 0 0 0 0 0 0 0 1559 0 0 0 0 0 0
"1615" "gr" 15 "b" 7 201 1 0 1293 1293 1293 1293 2852 0 0 0 0 0 1293
"1616" "gr" 15 "b" 8 0 0 0 0 0 0 0 2852 0 0 0 0 0 0
"1617" "gr" 16 "a" 1 190 1 0 372 372 372 372 372 0 0 0 0 0 372
"1618" "gr" 16 "a" 2 507 1 507 507 507 507 507 879 0 0 0 0 0 507
"1619" "gr" 16 "a" 3 280 1 280 280 280 280 280 1159 0 0 0 0 0 280
"1620" "gr" 16 "a" 4 269 1 269 269 269 269 269 1428 0 0 0 0 0 269
"1621" "gr" 16 "a" 5 0 0 0 0 0 0 0 1428 0 0 0 0 0 0
"1622" "gr" 16 "a" 6 496 1 0 823 823 823 823 2251 0 0 0 0 0 823
"1623" "gr" 16 "a" 7 0 0 0 0 0 0 0 2251 0 0 0 0 0 0
"1624" "gr" 16 "a" 8 0 0 0 0 0 0 0 2251 0 0 0 0 0 0
"1625" "gr" 17 "d" 1 169 1 0 332 332 332 332 332 0 0 0 0 0 332
"1626" "gr" 17 "d" 2 417 1 417 417 417 417 417 749 0 0 0 0 0 417
"1627" "gr" 17 "d" 3 374 1 374 374 374 374 374 1123 0 0 0 0 0 374
"1628" "gr" 17 "d" 4 192 1 192 192 192 192 192 1315 0 0 0 0 0 192
"1629" "gr" 17 "d" 5 286 1 286 286 286 286 286 1601 0 0 0 0 0 286
"1630" "gr" 17 "d" 6 0 0 0 0 0 0 0 1601 0 0 0 0 0 0
"1631" "gr" 17 "d" 7 261 1 0 1193 1193 1193 1193 2794 0 0 0 0 0 1193
"1632" "gr" 17 "d" 8 0 0 0 0 0 0 0 2794 0 0 0 0 0 0
"1633" "gr" 18 "c" 1 192 1 0 339 339 339 339 339 0 0 0 0 0 339
"1634" "gr" 18 "c" 2 457 1 457 457 457 457 457 796 0 0 0 0 0 457
"1635" "gr" 18 "c" 3 217 1 217 217 217 217 217 1013 0 0 0 0 0 217
"1636" "gr" 18 "c" 4 365 1 365 365 365 365 365 1378 0 0 0 0 0 365
"1637" "gr" 18 "c" 5 0 0 0 0 0 0 0 1378 0 0 0 0 0 0
"1638" "gr" 18 "c" 6 442 1 0 1606 1606 1606 1606 2984 0 0 0 0 0 1606
"1639" "gr" 18 "c" 7 0 0 0 0 0 0 0 2984 0 0 0 0 0 0
"1640" "gr" 18 "c" 8 0 0 0 0 0 0 0 2984 0 0 0 0 0 0
"1641" "gr" 19 "b" 1 175 1 0 351 351 351 351 351 0 0 0 0 0 351
"1642" "gr" 19 "b" 2 351 1 351 351 351 351 351 702 0 0 0 0 0 351
"1643" "gr" 19 "b" 3 0 0 0 0 0 0 0 702 0 0 0 0 0 0
"1644" "gr" 19 "b" 4 324 1 0 1440 1440 1440 1440 2142 0 0 0 0 0 1440
"1645" "gr" 19 "b" 5 0 0 0 0 0 0 0 2142 0 0 0 0 0 0
"1646" "gr" 19 "b" 6 210 1 210 210 210 210 210 2352 0 0 0 0 0 210
"1647" "gr" 19 "b" 7 0 0 0 0 0 0 0 2352 0 0 0 0 0 0
"1648" "gr" 19 "b" 8 210 1 0 614 614 614 614 2966 0 0 0 0 0 614
"1649" "gr" 20 "a" 1 173 1 173 173 173 173 173 173 0 0 0 0 0 173
"1650" "gr" 20 "a" 2 317 1 317 317 317 317 317 490 0 0 0 0 0 317
"1651" "gr" 20 "a" 3 234 1 234 234 234 234 234 724 0 0 0 0 0 234
"1652" "gr" 20 "a" 4 216 1 216 216 216 216 216 940 0 0 0 0 0 216
"1653" "gr" 20 "a" 5 0 0 0 0 0 0 0 940 0 0 0 0 0 0
"1654" "gr" 20 "a" 6 406 1 0 1967 1967 1967 1967 2907 0 0 0 0 0 1967
"1655" "gr" 20 "a" 7 0 0 0 0 0 0 0 2907 0 0 0 0 0 0
"1656" "gr" 20 "a" 8 0 0 0 0 0 0 0 2907 0 0 0 0 0 0
"1657" "gr" 21 "d" 1 200 1 0 362 362 362 362 362 0 0 0 0 0 362
"1658" "gr" 21 "d" 2 1526 1 1526 1526 1526 1526 1526 1888 0 0 0 0 0 1526
"1659" "gr" 21 "d" 3 391 1 0 1112 1112 1112 1112 3000 0 0 0 0 0 1112
"1660" "gr" 21 "d" 4 227 1 227 227 227 227 227 3227 0 0 0 0 0 227
"1661" "gr" 21 "d" 5 289 1 289 289 289 289 289 3516 0 0 0 0 0 289
"1662" "gr" 21 "d" 6 0 0 0 0 0 0 0 3516 0 0 0 0 0 0
"1663" "gr" 21 "d" 7 190 1 0 1070 1070 1070 1070 4586 0 0 0 0 0 1070
"1664" "gr" 21 "d" 8 0 0 0 0 0 0 0 4586 0 0 0 0 0 0
"1665" "gr" 22 "c" 1 188 1 188 188 188 188 188 188 0 0 0 0 0 188
"1666" "gr" 22 "c" 2 199 1 0 620 620 620 620 808 0 0 0 0 0 620
"1667" "gr" 22 "c" 3 0 0 0 0 0 0 0 808 0 0 0 0 0 0
"1668" "gr" 22 "c" 4 306 1 306 306 306 306 306 1114 0 0 0 0 0 306
"1669" "gr" 22 "c" 5 186 1 186 186 186 186 186 1300 0 0 0 0 0 186
"1670" "gr" 22 "c" 6 255 1 0 2056 2056 2056 2056 3356 0 0 0 0 0 2056
"1671" "gr" 22 "c" 7 0 0 0 0 0 0 0 3356 0 0 0 0 0 0
"1672" "gr" 22 "c" 8 0 0 0 0 0 0 0 3356 0 0 0 0 0 0
"1673" "gr" 23 "b" 1 245 1 0 245 245 694 245 245 449 0 449 0 0 449
"1674" "gr" 23 "b" 2 530 1 0 706 1303 1303 1752 1997 597 597 0 1 1 597
"1675" "gr" 23 "b" 3 274 1 0 880 880 880 880 2877 0 0 0 0 0 880
"1676" "gr" 23 "b" 4 246 1 246 246 246 246 246 3123 0 0 0 0 0 246
"1677" "gr" 23 "b" 5 367 1 367 367 367 367 367 3490 0 0 0 0 0 367
"1678" "gr" 23 "b" 6 0 0 0 0 0 0 0 3490 0 0 0 0 0 0
"1679" "gr" 23 "b" 7 238 1 0 2295 2295 2295 2295 5785 0 0 0 0 0 2295
"1680" "gr" 23 "b" 8 0 0 0 0 0 0 0 5785 0 0 0 0 0 0
"1681" "gr" 24 "a" 1 195 1 0 461 461 461 461 461 0 0 0 0 0 461
"1682" "gr" 24 "a" 2 0 0 0 0 0 0 0 461 0 0 0 0 0 0
"1683" "gr" 24 "a" 3 291 1 291 291 291 291 291 752 0 0 0 0 0 291
"1684" "gr" 24 "a" 4 373 1 373 373 373 373 373 1125 0 0 0 0 0 373
"1685" "gr" 24 "a" 5 0 0 0 0 0 0 0 1125 0 0 0 0 0 0
"1686" "gr" 24 "a" 6 535 1 0 1400 1400 1400 1400 2525 0 0 0 0 0 1400
"1687" "gr" 24 "a" 7 0 0 0 0 0 0 0 2525 0 0 0 0 0 0
"1688" "gr" 24 "a" 8 0 0 0 0 0 0 0 2525 0 0 0 0 0 0
"1689" "gr" 25 "d" 1 184 1 0 667 667 667 667 667 0 0 0 0 0 667
"1690" "gr" 25 "d" 2 228 1 228 228 228 228 228 895 0 0 0 0 0 228
"1691" "gr" 25 "d" 3 317 1 0 924 924 924 924 1819 0 0 0 0 0 924
"1692" "gr" 25 "d" 4 0 0 0 0 0 0 0 1819 0 0 0 0 0 0
"1693" "gr" 25 "d" 5 250 1 250 250 250 250 250 2069 0 0 0 0 0 250
"1694" "gr" 25 "d" 6 0 0 0 0 0 0 0 2069 0 0 0 0 0 0
"1695" "gr" 25 "d" 7 255 1 0 1092 1092 1092 1092 3161 0 0 0 0 0 1092
"1696" "gr" 25 "d" 8 0 0 0 0 0 0 0 3161 0 0 0 0 0 0
"1697" "gr" 27 "c" 1 170 1 170 170 170 170 170 170 0 0 0 0 0 170
"1698" "gr" 27 "c" 2 194 1 194 194 194 194 194 364 0 0 0 0 0 194
"1699" "gr" 27 "c" 3 188 1 188 188 188 188 188 552 0 0 0 0 0 188
"1700" "gr" 27 "c" 4 465 1 465 465 465 465 465 1017 0 0 0 0 0 465
"1701" "gr" 27 "c" 5 0 0 0 0 0 0 0 1017 0 0 0 0 0 0
"1702" "gr" 27 "c" 6 240 1 0 1214 1214 1214 1214 2231 0 0 0 0 0 1214
"1703" "gr" 27 "c" 7 0 0 0 0 0 0 0 2231 0 0 0 0 0 0
"1704" "gr" 27 "c" 8 0 0 0 0 0 0 0 2231 0 0 0 0 0 0
"1705" "gr" 28 "b" 1 203 1 0 479 479 479 479 479 0 0 0 0 0 479
"1706" "gr" 28 "b" 2 233 1 233 233 233 233 233 712 0 0 0 0 0 233
"1707" "gr" 28 "b" 3 206 1 0 675 675 675 675 1387 0 0 0 0 0 675
"1708" "gr" 28 "b" 4 452 1 452 452 452 452 452 1839 0 0 0 0 0 452
"1709" "gr" 28 "b" 5 419 1 419 419 419 419 419 2258 0 0 0 0 0 419
"1710" "gr" 28 "b" 6 0 0 0 0 0 0 0 2258 0 0 0 0 0 0
"1711" "gr" 28 "b" 7 331 1 0 2247 2247 2247 2247 4505 0 0 0 0 0 2247
"1712" "gr" 28 "b" 8 0 0 0 0 0 0 0 4505 0 0 0 0 0 0
"1713" "gr" 29 "a" 1 198 1 198 198 198 198 198 198 0 0 0 0 0 198
"1714" "gr" 29 "a" 2 272 1 0 479 479 479 479 677 0 0 0 0 0 479
"1715" "gr" 29 "a" 3 0 0 0 0 0 0 0 677 0 0 0 0 0 0
"1716" "gr" 29 "a" 4 520 1 0 762 762 762 762 1439 0 0 0 0 0 762
"1717" "gr" 29 "a" 5 0 0 0 0 0 0 0 1439 0 0 0 0 0 0
"1718" "gr" 29 "a" 6 376 1 0 1149 1149 1149 1149 2588 0 0 0 0 0 1149
"1719" "gr" 29 "a" 7 0 0 0 0 0 0 0 2588 0 0 0 0 0 0
"1720" "gr" 29 "a" 8 0 0 0 0 0 0 0 2588 0 0 0 0 0 0
"1721" "gr" 30 "d" 1 182 1 182 182 182 182 182 182 0 0 0 0 0 182
"1722" "gr" 30 "d" 2 351 1 351 351 351 351 351 533 0 0 0 0 0 351
"1723" "gr" 30 "d" 3 311 1 0 1007 1007 1007 1007 1540 0 0 0 0 0 1007
"1724" "gr" 30 "d" 4 684 1 0 931 931 931 931 2471 0 0 0 0 0 931
"1725" "gr" 30 "d" 5 405 1 405 405 405 405 405 2876 0 0 0 0 0 405
"1726" "gr" 30 "d" 6 134 1 134 134 134 134 134 3010 0 0 0 0 0 134
"1727" "gr" 30 "d" 7 225 1 0 839 839 839 839 3849 0 0 0 0 0 839
"1728" "gr" 30 "d" 8 0 0 0 0 0 0 0 3849 0 0 0 0 0 0
"1729" "gr" 31 "c" 1 171 1 171 171 171 171 171 171 0 0 0 0 0 171
"1730" "gr" 31 "c" 2 341 1 341 341 341 341 341 512 0 0 0 0 0 341
"1731" "gr" 31 "c" 3 193 1 0 497 497 497 497 1009 0 0 0 0 0 497
"1732" "gr" 31 "c" 4 316 1 316 316 316 316 316 1325 0 0 0 0 0 316
"1733" "gr" 31 "c" 5 0 0 0 0 0 0 0 1325 0 0 0 0 0 0
"1734" "gr" 31 "c" 6 205 1 0 809 809 809 809 2134 0 0 0 0 0 809
"1735" "gr" 31 "c" 7 0 0 0 0 0 0 0 2134 0 0 0 0 0 0
"1736" "gr" 31 "c" 8 0 0 0 0 0 0 0 2134 0 0 0 0 0 0
"1737" "gr" 33 "b" 1 171 1 171 171 171 171 171 171 0 0 0 0 0 171
"1738" "gr" 33 "b" 2 145 1 0 470 470 470 470 641 0 0 0 0 0 470
"1739" "gr" 33 "b" 3 396 1 0 865 865 865 865 1506 0 0 0 0 0 865
"1740" "gr" 33 "b" 4 305 1 305 305 305 305 305 1811 0 0 0 0 0 305
"1741" "gr" 33 "b" 5 262 1 262 262 262 262 262 2073 0 0 0 0 0 262
"1742" "gr" 33 "b" 6 0 0 0 0 0 0 0 2073 0 0 0 0 0 0
"1743" "gr" 33 "b" 7 201 1 0 1019 1019 1019 1019 3092 0 0 0 0 0 1019
"1744" "gr" 33 "b" 8 0 0 0 0 0 0 0 3092 0 0 0 0 0 0
"1745" "gr" 34 "a" 1 178 1 0 412 412 412 412 412 0 0 0 0 0 412
"1746" "gr" 34 "a" 2 205 1 205 205 205 205 205 617 0 0 0 0 0 205
"1747" "gr" 34 "a" 3 329 1 0 1874 1874 1874 1874 2491 0 0 0 0 0 1874
"1748" "gr" 34 "a" 4 0 0 0 0 0 0 0 2491 0 0 0 0 0 0
"1749" "gr" 34 "a" 5 0 0 0 0 0 0 0 2491 0 0 0 0 0 0
"1750" "gr" 34 "a" 6 462 1 0 1535 1535 1535 1535 4026 0 0 0 0 0 1535
"1751" "gr" 34 "a" 7 0 0 0 0 0 0 0 4026 0 0 0 0 0 0
"1752" "gr" 34 "a" 8 0 0 0 0 0 0 0 4026 0 0 0 0 0 0
"1753" "gr" 35 "d" 1 160 1 0 160 160 318 160 160 158 0 158 0 0 158
"1754" "gr" 35 "d" 2 322 1 0 322 719 719 877 1037 397 397 0 1 1 397
"1755" "gr" 35 "d" 3 495 1 0 999 999 999 999 2036 0 0 0 0 0 999
"1756" "gr" 35 "d" 4 621 1 0 802 802 802 802 2838 0 0 0 0 0 802
"1757" "gr" 35 "d" 5 252 1 252 252 252 252 252 3090 0 0 0 0 0 252
"1758" "gr" 35 "d" 6 0 0 0 0 0 0 0 3090 0 0 0 0 0 0
"1759" "gr" 35 "d" 7 203 1 0 1284 1284 1284 1284 4374 0 0 0 0 0 1284
"1760" "gr" 35 "d" 8 0 0 0 0 0 0 0 4374 0 0 0 0 0 0
"1761" "gr" 36 "c" 1 182 1 0 325 325 325 325 325 0 0 0 0 0 325
"1762" "gr" 36 "c" 2 496 1 0 1165 1165 1165 1165 1490 0 0 0 0 0 1165
"1763" "gr" 36 "c" 3 210 1 210 210 210 210 210 1700 0 0 0 0 0 210
"1764" "gr" 36 "c" 4 244 1 244 244 244 244 244 1944 0 0 0 0 0 244
"1765" "gr" 36 "c" 5 0 0 0 0 0 0 0 1944 0 0 0 0 0 0
"1766" "gr" 36 "c" 6 277 1 0 1219 1219 1219 1219 3163 0 0 0 0 0 1219
"1767" "gr" 36 "c" 7 0 0 0 0 0 0 0 3163 0 0 0 0 0 0
"1768" "gr" 36 "c" 8 0 0 0 0 0 0 0 3163 0 0 0 0 0 0
"1769" "hh" 1 "c" 1 192 1 0 376 376 376 376 376 0 0 0 0 0 376
"1770" "hh" 1 "c" 2 137 1 137 137 137 137 137 513 0 0 0 0 0 137
"1771" "hh" 1 "c" 3 166 1 166 166 166 166 166 679 0 0 0 0 0 166
"1772" "hh" 1 "c" 4 132 1 132 132 132 132 132 811 0 0 0 0 0 132
"1773" "hh" 1 "c" 5 373 1 373 373 373 373 373 1184 0 0 0 0 0 373
"1774" "hh" 1 "c" 6 208 1 0 698 698 698 698 1882 0 0 0 0 0 698
"1775" "hh" 1 "c" 7 0 0 0 0 0 0 0 1882 0 0 0 0 0 0
"1776" "hh" 1 "c" 8 0 0 0 0 0 0 0 1882 0 0 0 0 0 0
"1777" "hh" 2 "b" 1 190 1 0 373 373 373 373 373 0 0 0 0 0 373
"1778" "hh" 2 "b" 2 178 1 178 178 178 178 178 551 0 0 0 0 0 178
"1779" "hh" 2 "b" 3 273 1 0 618 618 618 618 1169 0 0 0 0 0 618
"1780" "hh" 2 "b" 4 311 1 0 474 474 474 474 1643 0 0 0 0 0 474
"1781" "hh" 2 "b" 5 0 0 0 0 0 0 0 1643 0 0 0 0 0 0
"1782" "hh" 2 "b" 6 0 0 0 0 0 0 0 1643 0 0 0 0 0 0
"1783" "hh" 2 "b" 7 143 1 0 951 951 951 951 2594 0 0 0 0 0 951
"1784" "hh" 2 "b" 8 0 0 0 0 0 0 0 2594 0 0 0 0 0 0
"1785" "hh" 3 "a" 1 191 1 191 191 191 191 191 191 0 0 0 0 0 191
"1786" "hh" 3 "a" 2 134 1 134 134 134 134 134 325 0 0 0 0 0 134
"1787" "hh" 3 "a" 3 188 1 0 583 583 583 583 908 0 0 0 0 0 583
"1788" "hh" 3 "a" 4 0 0 0 0 0 0 0 908 0 0 0 0 0 0
"1789" "hh" 3 "a" 5 236 1 236 236 236 236 236 1144 0 0 0 0 0 236
"1790" "hh" 3 "a" 6 200 1 0 1445 1445 1445 1445 2589 0 0 0 0 0 1445
"1791" "hh" 3 "a" 7 0 0 0 0 0 0 0 2589 0 0 0 0 0 0
"1792" "hh" 3 "a" 8 0 0 0 0 0 0 0 2589 0 0 0 0 0 0
"1793" "hh" 4 "d" 1 330 1 330 330 330 330 330 330 0 0 0 0 0 330
"1794" "hh" 4 "d" 2 121 1 0 284 284 284 284 614 0 0 0 0 0 284
"1795" "hh" 4 "d" 3 313 1 0 1072 1072 1072 1072 1686 0 0 0 0 0 1072
"1796" "hh" 4 "d" 4 162 1 0 340 340 340 340 2026 0 0 0 0 0 340
"1797" "hh" 4 "d" 5 269 1 269 269 269 269 269 2295 0 0 0 0 0 269
"1798" "hh" 4 "d" 6 0 0 0 0 0 0 0 2295 0 0 0 0 0 0
"1799" "hh" 4 "d" 7 277 1 0 564 564 564 564 2859 0 0 0 0 0 564
"1800" "hh" 4 "d" 8 0 0 0 0 0 0 0 2859 0 0 0 0 0 0
"1801" "hh" 6 "c" 1 319 1 0 474 474 724 474 474 250 0 250 0 0 250
"1802" "hh" 6 "c" 2 263 1 0 263 514 514 764 1238 251 251 0 1 1 251
"1803" "hh" 6 "c" 3 245 1 0 782 782 782 782 2020 0 0 0 0 0 782
"1804" "hh" 6 "c" 4 0 0 0 0 0 60 0 2020 60 0 60 0 0 60
"1805" "hh" 6 "c" 5 41 1 41 41 41 41 101 2121 0 0 0 1 1 41
"1806" "hh" 6 "c" 6 285 1 0 747 747 747 747 2868 0 0 0 0 0 747
"1807" "hh" 6 "c" 7 0 0 0 0 0 0 0 2868 0 0 0 0 0 0
"1808" "hh" 6 "c" 8 0 0 0 0 0 0 0 2868 0 0 0 0 0 0
"1809" "hh" 7 "b" 1 347 1 347 347 347 347 347 347 0 0 0 0 0 347
"1810" "hh" 7 "b" 2 91 1 0 264 264 264 264 611 0 0 0 0 0 264
"1811" "hh" 7 "b" 3 186 1 0 684 684 684 684 1295 0 0 0 0 0 684
"1812" "hh" 7 "b" 4 0 0 0 0 0 0 0 1295 0 0 0 0 0 0
"1813" "hh" 7 "b" 5 0 0 0 0 0 0 0 1295 0 0 0 0 0 0
"1814" "hh" 7 "b" 6 128 1 128 128 128 128 128 1423 0 0 0 0 0 128
"1815" "hh" 7 "b" 7 209 1 0 748 748 748 748 2171 0 0 0 0 0 748
"1816" "hh" 7 "b" 8 0 0 0 0 0 0 0 2171 0 0 0 0 0 0
"1817" "hh" 8 "a" 1 194 1 0 387 387 387 387 387 0 0 0 0 0 387
"1818" "hh" 8 "a" 2 217 1 217 217 217 217 217 604 0 0 0 0 0 217
"1819" "hh" 8 "a" 3 106 1 0 382 382 382 382 986 0 0 0 0 0 382
"1820" "hh" 8 "a" 4 110 1 110 110 110 110 110 1096 0 0 0 0 0 110
"1821" "hh" 8 "a" 5 0 0 0 0 0 0 0 1096 0 0 0 0 0 0
"1822" "hh" 8 "a" 6 186 1 0 1625 1625 1625 1625 2721 0 0 0 0 0 1625
"1823" "hh" 8 "a" 7 0 0 0 0 0 0 0 2721 0 0 0 0 0 0
"1824" "hh" 8 "a" 8 0 0 0 0 0 0 0 2721 0 0 0 0 0 0
"1825" "hh" 10 "d" 1 189 1 0 322 322 322 322 322 0 0 0 0 0 322
"1826" "hh" 10 "d" 2 308 1 308 308 308 308 308 630 0 0 0 0 0 308
"1827" "hh" 10 "d" 3 307 1 0 645 645 645 645 1275 0 0 0 0 0 645
"1828" "hh" 10 "d" 4 260 1 260 260 260 260 260 1535 0 0 0 0 0 260
"1829" "hh" 10 "d" 5 381 1 381 381 381 381 381 1916 0 0 0 0 0 381
"1830" "hh" 10 "d" 6 0 0 0 0 0 0 0 1916 0 0 0 0 0 0
"1831" "hh" 10 "d" 7 271 1 0 1086 1086 1086 1086 3002 0 0 0 0 0 1086
"1832" "hh" 10 "d" 8 0 0 0 0 0 0 0 3002 0 0 0 0 0 0
"1833" "hh" 11 "c" 1 106 1 0 368 368 368 368 368 0 0 0 0 0 368
"1834" "hh" 11 "c" 2 380 1 0 544 544 544 544 912 0 0 0 0 0 544
"1835" "hh" 11 "c" 3 220 1 220 220 220 220 220 1132 0 0 0 0 0 220
"1836" "hh" 11 "c" 4 277 1 277 277 277 277 277 1409 0 0 0 0 0 277
"1837" "hh" 11 "c" 5 0 0 0 0 0 0 0 1409 0 0 0 0 0 0
