"subj" "item" "cond" "pos" "resp" "rt" "roi"
"12327" 11 1 "c" "2" "-" 736 "precrit"
"12328" 11 1 "c" "3" "-" 830 "precrit"
"12329" 11 1 "c" "4" "-" 794 "crit"
"12330" 11 1 "c" "5" "-" 553 "postcrit"
"12331" 11 1 "c" "6" "-" 728 "post"
"12332" 11 1 "c" "7" "-" 661 "post"
"12333" 11 1 "c" "8" "-" 811 "post"
"12334" 11 1 "c" "?" "1" 2929 NA
"12343" 11 14 "d" "0" "-" 531 "predep"
"12344" 11 14 "d" "1" "-" 643 "dep"
"12345" 11 14 "d" "2" "-" 666 "precrit"
"12346" 11 14 "d" "3" "-" 812 "precrit"
"12347" 11 14 "d" "4" "-" 788 "precrit"
"12348" 11 14 "d" "5" "-" 873 "precrit"
"12349" 11 14 "d" "6" "-" 932 "crit"
"12350" 11 14 "d" "7" "-" 483 "postcrit"
"12351" 11 14 "d" "8" "-" 663 "post"
"12352" 11 14 "d" "9" "-" 673 "post"
"12353" 11 14 "d" "10" "-" 440 "post"
"12354" 11 14 "d" "?" "1" 3785 NA
"12374" 11 25 "c" "0" "-" 484 "predep"
"12375" 11 25 "c" "1" "-" 523 "dep"
"12376" 11 25 "c" "2" "-" 773 "precrit"
"12377" 11 25 "c" "3" "-" 600 "precrit"
"12378" 11 25 "c" "4" "-" 468 "crit"
"12379" 11 25 "c" "5" "-" 517 "postcrit"
"12380" 11 25 "c" "6" "-" 510 "post"
"12381" 11 25 "c" "7" "-" 657 "post"
"12382" 11 25 "c" "8" "-" 568 "post"
"12383" 11 25 "c" "9" "-" 666 "post"
"12384" 11 25 "c" "?" "1" 3585 NA
"12397" 11 16 "b" "0" "-" 572 "predep"
"12398" 11 16 "b" "1" "-" 703 "dep"
"12399" 11 16 "b" "2" "-" 633 "precrit"
"12400" 11 16 "b" "3" "-" 616 "precrit"
"12401" 11 16 "b" "4" "-" 616 "precrit"
"12402" 11 16 "b" "5" "-" 729 "precrit"
"12403" 11 16 "b" "6" "-" 537 "crit"
"12404" 11 16 "b" "7" "-" 599 "postcrit"
"12405" 11 16 "b" "8" "-" 563 "post"
"12406" 11 16 "b" "9" "-" 736 "post"
"12407" 11 16 "b" "10" "-" 520 "post"
"12408" 11 16 "b" "?" "1" 2942 NA
"12420" 11 4 "b" "0" "-" 1087 "predep"
"12421" 11 4 "b" "1" "-" 728 "dep"
"12422" 11 4 "b" "2" "-" 645 "precrit"
"12423" 11 4 "b" "3" "-" 904 "precrit"
"12424" 11 4 "b" "4" "-" 616 "precrit"
"12425" 11 4 "b" "5" "-" 683 "precrit"
"12426" 11 4 "b" "6" "-" 2192 "crit"
"12427" 11 4 "b" "7" "-" 791 "postcrit"
"12428" 11 4 "b" "8" "-" 658 "post"
"12429" 11 4 "b" "9" "-" 637 "post"
"12430" 11 4 "b" "10" "-" 390 "post"
"12431" 11 4 "b" "?" "1" 2158 NA
"12543" 11 3 "a" "0" "-" 546 "predep"
"12544" 11 3 "a" "1" "-" 849 "dep"
"12545" 11 3 "a" "2" "-" 529 "precrit"
"12546" 11 3 "a" "3" "-" 563 "precrit"
"12547" 11 3 "a" "4" "-" 519 "crit"
"12548" 11 3 "a" "5" "-" 500 "postcrit"
"12549" 11 3 "a" "6" "-" 509 "post"
"12550" 11 3 "a" "7" "-" 532 "post"
"12551" 11 3 "a" "8" "-" 458 "post"
"12552" 11 3 "a" "9" "-" 486 "post"
"12553" 11 3 "a" "?" "1" 2016 NA
"12577" 11 20 "b" "0" "-" 388 "predep"
"12578" 11 20 "b" "1" "-" 455 "dep"
"12579" 11 20 "b" "2" "-" 898 "precrit"
"12580" 11 20 "b" "3" "-" 512 "precrit"
"12581" 11 20 "b" "4" "-" 637 "precrit"
"12582" 11 20 "b" "5" "-" 652 "precrit"
"12583" 11 20 "b" "6" "-" 544 "crit"
"12584" 11 20 "b" "7" "-" 526 "postcrit"
"12585" 11 20 "b" "8" "-" 1014 "post"
"12586" 11 20 "b" "9" "-" 950 "post"
"12587" 11 20 "b" "?" "0" 3046 NA
"12605" 11 9 "c" "0" "-" 482 "predep"
"12606" 11 9 "c" "1" "-" 549 "dep"
"12607" 11 9 "c" "2" "-" 503 "precrit"
"12608" 11 9 "c" "3" "-" 536 "precrit"
"12609" 11 9 "c" "4" "-" 494 "crit"
"12610" 11 9 "c" "5" "-" 518 "postcrit"
"12611" 11 9 "c" "6" "-" 526 "post"
"12612" 11 9 "c" "7" "-" 527 "post"
"12613" 11 9 "c" "8" "-" 938 "post"
"12614" 11 9 "c" "9" "-" 708 "post"
"12615" 11 9 "c" "?" "1" 3442 NA
"12659" 11 32 "b" "0" "-" 314 "predep"
"12660" 11 32 "b" "1" "-" 416 "dep"
"12661" 11 32 "b" "2" "-" 526 "precrit"
"12662" 11 32 "b" "3" "-" 470 "precrit"
"12663" 11 32 "b" "4" "-" 611 "precrit"
"12664" 11 32 "b" "5" "-" 661 "precrit"
"12665" 11 32 "b" "6" "-" 1353 "crit"
"12666" 11 32 "b" "7" "-" 811 "postcrit"
"12667" 11 32 "b" "8" "-" 643 "post"
"12668" 11 32 "b" "9" "-" 696 "post"
"12669" 11 32 "b" "10" "-" 602 "post"
"12670" 11 32 "b" "?" "0" 2596 NA
"12705" 11 19 "a" "0" "-" 566 "predep"
"12706" 11 19 "a" "1" "-" 821 "dep"
"12707" 11 19 "a" "2" "-" 650 "precrit"
"12708" 11 19 "a" "3" "-" 622 "precrit"
"12709" 11 19 "a" "4" "-" 768 "crit"
"12710" 11 19 "a" "5" "-" 734 "postcrit"
"12711" 11 19 "a" "6" "-" 688 "post"
"12712" 11 19 "a" "7" "-" 608 "post"
"12713" 11 19 "a" "?" "1" 2726 NA
"12724" 11 33 "c" "0" "-" 635 "predep"
"12725" 11 33 "c" "1" "-" 670 "dep"
"12726" 11 33 "c" "2" "-" 647 "precrit"
"12727" 11 33 "c" "3" "-" 764 "precrit"
"12728" 11 33 "c" "4" "-" 1032 "crit"
"12729" 11 33 "c" "5" "-" 680 "postcrit"
"12730" 11 33 "c" "6" "-" 983 "post"
"12731" 11 33 "c" "7" "-" 840 "post"
"12732" 11 33 "c" "8" "-" 766 "post"
"12733" 11 33 "c" "?" "1" 2970 NA
"12755" 11 35 "a" "0" "-" 315 "predep"
"12756" 11 35 "a" "1" "-" 589 "dep"
"12757" 11 35 "a" "2" "-" 572 "precrit"
"12758" 11 35 "a" "3" "-" 585 "precrit"
"12759" 11 35 "a" "4" "-" 561 "crit"
"12760" 11 35 "a" "5" "-" 501 "postcrit"
"12761" 11 35 "a" "6" "-" 581 "post"
"12762" 11 35 "a" "7" "-" 550 "post"
"12763" 11 35 "a" "8" "-" 671 "post"
"12764" 11 35 "a" "9" "-" 959 "post"
"12765" 11 35 "a" "10" "-" 571 "post"
"12766" 11 35 "a" "11" "-" 543 "post"
"12767" 11 35 "a" "?" "1" 2809 NA
"12820" 11 36 "b" "0" "-" 27 "predep"
"12821" 11 36 "b" "1" "-" 815 "dep"
"12822" 11 36 "b" "2" "-" 499 "precrit"
"12823" 11 36 "b" "3" "-" 501 "precrit"
"12824" 11 36 "b" "4" "-" 535 "precrit"
"12825" 11 36 "b" "5" "-" 544 "precrit"
"12826" 11 36 "b" "6" "-" 700 "crit"
"12827" 11 36 "b" "7" "-" 590 "postcrit"
"12828" 11 36 "b" "8" "-" 478 "post"
"12829" 11 36 "b" "9" "-" 503 "post"
"12830" 11 36 "b" "10" "-" 689 "post"
"12831" 11 36 "b" "?" "1" 2356 NA
"12855" 11 31 "a" "0" "-" 1762 "predep"
"12856" 11 31 "a" "1" "-" 787 "dep"
"12857" 11 31 "a" "2" "-" 573 "precrit"
"12858" 11 31 "a" "3" "-" 558 "precrit"
"12859" 11 31 "a" "4" "-" 564 "crit"
"12860" 11 31 "a" "5" "-" 700 "postcrit"
"12861" 11 31 "a" "6" "-" 592 "post"
"12862" 11 31 "a" "7" "-" 967 "post"
"12863" 11 31 "a" "?" "1" 3166 NA
"12896" 11 8 "b" "0" "-" 500 "predep"
"12897" 11 8 "b" "1" "-" 703 "dep"
"12898" 11 8 "b" "2" "-" 758 "precrit"
"12899" 11 8 "b" "3" "-" 537 "precrit"
"12900" 11 8 "b" "4" "-" 791 "precrit"
"12901" 11 8 "b" "5" "-" 616 "precrit"
"12902" 11 8 "b" "6" "-" 862 "crit"
"12903" 11 8 "b" "7" "-" 588 "postcrit"
"12904" 11 8 "b" "8" "-" 628 "post"
"12905" 11 8 "b" "9" "-" 675 "post"
"12906" 11 8 "b" "?" "1" 2097 NA
"12965" 11 5 "c" "0" "-" 507 "predep"
"12966" 11 5 "c" "1" "-" 661 "dep"
"12967" 11 5 "c" "2" "-" 608 "precrit"
"12968" 11 5 "c" "3" "-" 650 "precrit"
"12969" 11 5 "c" "4" "-" 744 "crit"
"12970" 11 5 "c" "5" "-" 908 "postcrit"
"12971" 11 5 "c" "6" "-" 735 "post"
"12972" 11 5 "c" "7" "-" 695 "post"
"12973" 11 5 "c" "8" "-" 571 "post"
"12974" 11 5 "c" "9" "-" 586 "post"
"12975" 11 5 "c" "10" "-" 574 "post"
"12976" 11 5 "c" "?" "1" 3694 NA
"12990" 11 17 "c" "0" "-" 369 "predep"
"12991" 11 17 "c" "1" "-" 485 "dep"
"12992" 11 17 "c" "2" "-" 489 "precrit"
"12993" 11 17 "c" "3" "-" 477 "precrit"
"12994" 11 17 "c" "4" "-" 571 "crit"
"12995" 11 17 "c" "5" "-" 395 "postcrit"
"12996" 11 17 "c" "6" "-" 417 "post"
"12997" 11 17 "c" "7" "-" 417 "post"
"12998" 11 17 "c" "8" "-" 439 "post"
"12999" 11 17 "c" "9" "-" 424 "post"
"13000" 11 17 "c" "?" "1" 3233 NA
"13026" 11 10 "d" "0" "-" 415 "predep"
"13027" 11 10 "d" "1" "-" 484 "dep"
"13028" 11 10 "d" "2" "-" 476 "precrit"
"13029" 11 10 "d" "3" "-" 495 "precrit"
"13030" 11 10 "d" "4" "-" 734 "precrit"
"13031" 11 10 "d" "5" "-" 588 "precrit"
"13032" 11 10 "d" "6" "-" 586 "crit"
"13033" 11 10 "d" "7" "-" 485 "postcrit"
"13034" 11 10 "d" "8" "-" 739 "post"
"13035" 11 10 "d" "9" "-" 604 "post"
"13036" 11 10 "d" "10" "-" 601 "post"
"13037" 11 10 "d" "11" "-" 570 "post"
"13038" 11 10 "d" "?" "1" 3431 NA
"13090" 11 26 "d" "0" "-" 567 "predep"
"13091" 11 26 "d" "1" "-" 635 "dep"
"13092" 11 26 "d" "2" "-" 603 "precrit"
"13093" 11 26 "d" "3" "-" 516 "precrit"
"13094" 11 26 "d" "4" "-" 605 "precrit"
"13095" 11 26 "d" "5" "-" 620 "precrit"
"13096" 11 26 "d" "6" "-" 722 "crit"
"13097" 11 26 "d" "7" "-" 728 "postcrit"
"13098" 11 26 "d" "8" "-" 664 "post"
"13099" 11 26 "d" "9" "-" 971 "post"
"13100" 11 26 "d" "10" "-" 597 "post"
"13101" 11 26 "d" "?" "1" 1738 NA
"13141" 11 18 "d" "0" "-" 528 "predep"
"13142" 11 18 "d" "1" "-" 512 "dep"
"13143" 11 18 "d" "2" "-" 601 "precrit"
"13144" 11 18 "d" "3" "-" 471 "precrit"
"13145" 11 18 "d" "4" "-" 520 "precrit"
"13146" 11 18 "d" "5" "-" 467 "precrit"
"13147" 11 18 "d" "6" "-" 538 "crit"
"13148" 11 18 "d" "7" "-" 572 "postcrit"
"13149" 11 18 "d" "8" "-" 458 "post"
"13150" 11 18 "d" "9" "-" 457 "post"
"13151" 11 18 "d" "10" "-" 466 "post"
"13152" 11 18 "d" "?" "1" 2285 NA
"13167" 11 12 "b" "0" "-" 510 "predep"
"13168" 11 12 "b" "1" "-" 484 "dep"
"13169" 11 12 "b" "2" "-" 934 "precrit"
"13170" 11 12 "b" "3" "-" 559 "precrit"
"13171" 11 12 "b" "4" "-" 574 "precrit"
"13172" 11 12 "b" "5" "-" 539 "precrit"
"13173" 11 12 "b" "6" "-" 528 "crit"
"13174" 11 12 "b" "7" "-" 644 "postcrit"
"13175" 11 12 "b" "8" "-" 721 "post"
"13176" 11 12 "b" "9" "-" 772 "post"
"13177" 11 12 "b" "10" "-" 553 "post"
"13178" 11 12 "b" "?" "1" 2130 NA
"13190" 11 6 "d" "0" "-" 526 "predep"
"13191" 11 6 "d" "1" "-" 515 "dep"
"13192" 11 6 "d" "2" "-" 544 "precrit"
"13193" 11 6 "d" "3" "-" 538 "precrit"
"13194" 11 6 "d" "4" "-" 530 "precrit"
"13195" 11 6 "d" "5" "-" 988 "precrit"
"13196" 11 6 "d" "6" "-" 681 "precrit"
"13197" 11 6 "d" "7" "-" 702 "crit"
"13198" 11 6 "d" "8" "-" 1502 "postcrit"
"13199" 11 6 "d" "9" "-" 596 "post"
"13200" 11 6 "d" "10" "-" 504 "post"
"13201" 11 6 "d" "11" "-" 510 "post"
"13202" 11 6 "d" "?" "1" 2465 NA
"13236" 11 28 "b" "0" "-" 573 "predep"
"13237" 11 28 "b" "1" "-" 472 "dep"
"13238" 11 28 "b" "2" "-" 437 "precrit"
"13239" 11 28 "b" "3" "-" 486 "precrit"
"13240" 11 28 "b" "4" "-" 446 "precrit"
"13241" 11 28 "b" "5" "-" 528 "precrit"
"13242" 11 28 "b" "6" "-" 592 "crit"
"13243" 11 28 "b" "7" "-" 475 "postcrit"
"13244" 11 28 "b" "8" "-" 627 "post"
"13245" 11 28 "b" "9" "-" 564 "post"
"13246" 11 28 "b" "10" "-" 620 "post"
"13247" 11 28 "b" "?" "1" 2035 NA
"13258" 11 13 "c" "0" "-" 444 "predep"
"13259" 11 13 "c" "1" "-" 479 "dep"
"13260" 11 13 "c" "2" "-" 515 "precrit"
"13261" 11 13 "c" "3" "-" 443 "precrit"
"13262" 11 13 "c" "4" "-" 402 "crit"
"13263" 11 13 "c" "5" "-" 523 "postcrit"
"13264" 11 13 "c" "6" "-" 497 "post"
"13265" 11 13 "c" "7" "-" 519 "post"
"13266" 11 13 "c" "8" "-" 478 "post"
"13267" 11 13 "c" "9" "-" 514 "post"
"13268" 11 13 "c" "10" "-" 961 "post"
"13269" 11 13 "c" "?" "1" 2843 NA
"13320" 11 11 "a" "0" "-" 513 "predep"
"13321" 11 11 "a" "1" "-" 555 "dep"
"13322" 11 11 "a" "2" "-" 520 "precrit"
"13323" 11 11 "a" "3" "-" 605 "precrit"
"13324" 11 11 "a" "4" "-" 571 "crit"
"13325" 11 11 "a" "5" "-" 503 "postcrit"
"13326" 11 11 "a" "6" "-" 497 "post"
"13327" 11 11 "a" "7" "-" 567 "post"
"13328" 11 11 "a" "8" "-" 652 "post"
"13329" 11 11 "a" "9" "-" 650 "post"
"13330" 11 11 "a" "?" "1" 3014 NA
"13350" 11 29 "c" "0" "-" 100 "predep"
"13351" 11 29 "c" "1" "-" 699 "dep"
"13352" 11 29 "c" "2" "-" 469 "precrit"
"13353" 11 29 "c" "3" "-" 378 "precrit"
"13354" 11 29 "c" "4" "-" 388 "crit"
"13355" 11 29 "c" "5" "-" 465 "postcrit"
"13356" 11 29 "c" "6" "-" 410 "post"
"13357" 11 29 "c" "7" "-" 411 "post"
"13358" 11 29 "c" "8" "-" 403 "post"
"13359" 11 29 "c" "9" "-" 467 "post"
"13360" 11 29 "c" "?" "1" 2397 NA
"13432" 12 29 "d" "0" "-" 94 "predep"
"13433" 12 29 "d" "1" "-" 728 "dep"
"13434" 12 29 "d" "2" "-" 345 "precrit"
"13435" 12 29 "d" "3" "-" 276 "precrit"
"13436" 12 29 "d" "4" "-" 319 "precrit"
"13437" 12 29 "d" "5" "-" 741 "precrit"
"13438" 12 29 "d" "6" "-" 785 "crit"
"13439" 12 29 "d" "7" "-" 424 "postcrit"
"13440" 12 29 "d" "8" "-" 393 "post"
"13441" 12 29 "d" "9" "-" 580 "post"
"13442" 12 29 "d" "10" "-" 353 "post"
"13443" 12 29 "d" "11" "-" 335 "post"
"13444" 12 29 "d" "?" "1" 1663 NA
"13453" 12 32 "c" "0" "-" 390 "predep"
"13454" 12 32 "c" "1" "-" 380 "dep"
"13455" 12 32 "c" "2" "-" 354 "precrit"
"13456" 12 32 "c" "3" "-" 426 "precrit"
"13457" 12 32 "c" "4" "-" 417 "crit"
"13458" 12 32 "c" "5" "-" 401 "postcrit"
"13459" 12 32 "c" "6" "-" 369 "post"
"13460" 12 32 "c" "7" "-" 350 "post"
"13461" 12 32 "c" "8" "-" 477 "post"
"13462" 12 32 "c" "?" "1" 1093 NA
"13486" 12 28 "c" "0" "-" 216 "predep"
"13487" 12 28 "c" "1" "-" 417 "dep"
"13488" 12 28 "c" "2" "-" 396 "precrit"
"13489" 12 28 "c" "3" "-" 323 "precrit"
"13490" 12 28 "c" "4" "-" 397 "crit"
"13491" 12 28 "c" "5" "-" 377 "postcrit"
"13492" 12 28 "c" "6" "-" 249 "post"
"13493" 12 28 "c" "7" "-" 267 "post"
"13494" 12 28 "c" "8" "-" 420 "post"
"13495" 12 28 "c" "9" "-" 390 "post"
"13496" 12 28 "c" "?" "0" 3555 NA
"13531" 12 1 "d" "0" "-" 228 "predep"
"13532" 12 1 "d" "1" "-" 258 "dep"
"13533" 12 1 "d" "2" "-" 225 "precrit"
"13534" 12 1 "d" "3" "-" 255 "precrit"
"13535" 12 1 "d" "4" "-" 253 "precrit"
"13536" 12 1 "d" "5" "-" 281 "precrit"
"13537" 12 1 "d" "6" "-" 285 "crit"
"13538" 12 1 "d" "7" "-" 320 "postcrit"
"13539" 12 1 "d" "8" "-" 427 "post"
"13540" 12 1 "d" "9" "-" 225 "post"
"13541" 12 1 "d" "10" "-" 301 "post"
"13542" 12 1 "d" "?" "1" 1136 NA
"13566" 12 30 "a" "0" "-" 235 "predep"
"13567" 12 30 "a" "1" "-" 263 "dep"
"13568" 12 30 "a" "2" "-" 234 "precrit"
"13569" 12 30 "a" "3" "-" 275 "precrit"
"13570" 12 30 "a" "4" "-" 254 "crit"
"13571" 12 30 "a" "5" "-" 277 "postcrit"
"13572" 12 30 "a" "6" "-" 226 "post"
"13573" 12 30 "a" "7" "-" 233 "post"
"13574" 12 30 "a" "8" "-" 214 "post"
"13575" 12 30 "a" "?" "0" 2926 NA
"13617" 12 23 "b" "0" "-" 137 "predep"
"13618" 12 23 "b" "1" "-" 325 "dep"
"13619" 12 23 "b" "2" "-" 409 "precrit"
"13620" 12 23 "b" "3" "-" 492 "precrit"
"13621" 12 23 "b" "4" "-" 328 "precrit"
"13622" 12 23 "b" "5" "-" 283 "precrit"
"13623" 12 23 "b" "6" "-" 347 "crit"
"13624" 12 23 "b" "7" "-" 274 "postcrit"
"13625" 12 23 "b" "8" "-" 297 "post"
"13626" 12 23 "b" "9" "-" 284 "post"
"13627" 12 23 "b" "10" "-" 272 "post"
"13628" 12 23 "b" "11" "-" 286 "post"
"13629" 12 23 "b" "12" "-" 411 "post"
"13630" 12 23 "b" "?" "1" 2297 NA
"13662" 12 36 "c" "0" "-" 311 "predep"
"13663" 12 36 "c" "1" "-" 291 "dep"
"13664" 12 36 "c" "2" "-" 963 "precrit"
"13665" 12 36 "c" "3" "-" 314 "precrit"
"13666" 12 36 "c" "4" "-" 302 "crit"
"13667" 12 36 "c" "5" "-" 270 "postcrit"
"13668" 12 36 "c" "6" "-" 282 "post"
"13669" 12 36 "c" "7" "-" 315 "post"
"13670" 12 36 "c" "8" "-" 392 "post"
"13671" 12 36 "c" "?" "1" 2627 NA
"13682" 12 21 "d" "0" "-" 208 "predep"
"13683" 12 21 "d" "1" "-" 411 "dep"
"13684" 12 21 "d" "2" "-" 325 "precrit"
"13685" 12 21 "d" "3" "-" 299 "precrit"
"13686" 12 21 "d" "4" "-" 299 "precrit"
"13687" 12 21 "d" "5" "-" 321 "precrit"
"13688" 12 21 "d" "6" "-" 311 "crit"
"13689" 12 21 "d" "7" "-" 299 "postcrit"
"13690" 12 21 "d" "8" "-" 322 "post"
"13691" 12 21 "d" "9" "-" 329 "post"
"13692" 12 21 "d" "10" "-" 342 "post"
"13693" 12 21 "d" "?" "1" 2474 NA
"13715" 12 16 "c" "0" "-" 316 "predep"
"13716" 12 16 "c" "1" "-" 349 "dep"
"13717" 12 16 "c" "2" "-" 277 "precrit"
"13718" 12 16 "c" "3" "-" 383 "precrit"
"13719" 12 16 "c" "4" "-" 331 "crit"
"13720" 12 16 "c" "5" "-" 316 "postcrit"
"13721" 12 16 "c" "6" "-" 241 "post"
"13722" 12 16 "c" "7" "-" 253 "post"
"13723" 12 16 "c" "8" "-" 316 "post"
"13724" 12 16 "c" "?" "1" 1674 NA
"13735" 12 4 "c" "0" "-" 107 "predep"
"13736" 12 4 "c" "1" "-" 352 "dep"
"13737" 12 4 "c" "2" "-" 306 "precrit"
"13738" 12 4 "c" "3" "-" 304 "precrit"
"13739" 12 4 "c" "4" "-" 297 "crit"
"13740" 12 4 "c" "5" "-" 320 "postcrit"
"13741" 12 4 "c" "6" "-" 317 "post"
"13742" 12 4 "c" "7" "-" 330 "post"
"13743" 12 4 "c" "?" "1" 2208 NA
"13773" 12 18 "a" "0" "-" 350 "predep"
"13774" 12 18 "a" "1" "-" 264 "dep"
"13775" 12 18 "a" "2" "-" 228 "precrit"
"13776" 12 18 "a" "3" "-" 235 "precrit"
"13777" 12 18 "a" "4" "-" 212 "crit"
"13778" 12 18 "a" "5" "-" 264 "postcrit"
"13779" 12 18 "a" "6" "-" 161 "post"
"13780" 12 18 "a" "7" "-" 209 "post"
"13781" 12 18 "a" "8" "-" 225 "post"
"13782" 12 18 "a" "?" "0" 1794 NA
"13849" 12 8 "c" "0" "-" 126 "predep"
"13850" 12 8 "c" "1" "-" 299 "dep"
"13851" 12 8 "c" "2" "-" 250 "precrit"
"13852" 12 8 "c" "3" "-" 245 "precrit"
"13853" 12 8 "c" "4" "-" 258 "crit"
"13854" 12 8 "c" "5" "-" 275 "postcrit"
"13855" 12 8 "c" "6" "-" 245 "post"
"13856" 12 8 "c" "7" "-" 293 "post"
"13857" 12 8 "c" "8" "-" 258 "post"
"13858" 12 8 "c" "9" "-" 489 "post"
"13859" 12 8 "c" "?" "1" 1495 NA
"13893" 12 13 "d" "0" "-" 134 "predep"
"13894" 12 13 "d" "1" "-" 426 "dep"
"13895" 12 13 "d" "2" "-" 305 "precrit"
"13896" 12 13 "d" "3" "-" 369 "precrit"
"13897" 12 13 "d" "4" "-" 302 "precrit"
"13898" 12 13 "d" "5" "-" 349 "precrit"
"13899" 12 13 "d" "6" "-" 293 "crit"
"13900" 12 13 "d" "7" "-" 360 "postcrit"
"13901" 12 13 "d" "8" "-" 290 "post"
"13902" 12 13 "d" "9" "-" 399 "post"
"13903" 12 13 "d" "10" "-" 324 "post"
"13904" 12 13 "d" "11" "-" 382 "post"
"13905" 12 13 "d" "12" "-" 336 "post"
"13906" 12 13 "d" "13" "-" 382 "post"
"13907" 12 13 "d" "?" "1" 4536 NA
"13957" 12 31 "b" "0" "-" 127 "predep"
"13958" 12 31 "b" "1" "-" 593 "dep"
"13959" 12 31 "b" "2" "-" 386 "precrit"
"13960" 12 31 "b" "3" "-" 450 "precrit"
"13961" 12 31 "b" "4" "-" 354 "precrit"
"13962" 12 31 "b" "5" "-" 335 "precrit"
"13963" 12 31 "b" "6" "-" 396 "crit"
"13964" 12 31 "b" "7" "-" 403 "postcrit"
"13965" 12 31 "b" "8" "-" 305 "post"
"13966" 12 31 "b" "9" "-" 282 "post"
"13967" 12 31 "b" "?" "1" 2474 NA
"13983" 12 22 "a" "0" "-" 312 "predep"
"13984" 12 22 "a" "1" "-" 309 "dep"
"13985" 12 22 "a" "2" "-" 268 "precrit"
"13986" 12 22 "a" "3" "-" 254 "precrit"
"13987" 12 22 "a" "4" "-" 264 "crit"
"13988" 12 22 "a" "5" "-" 258 "postcrit"
"13989" 12 22 "a" "6" "-" 301 "post"
"13990" 12 22 "a" "7" "-" 266 "post"
"13991" 12 22 "a" "8" "-" 284 "post"
"13992" 12 22 "a" "?" "1" 1838 NA
"14016" 12 12 "c" "0" "-" 120 "predep"
"14017" 12 12 "c" "1" "-" 236 "dep"
"14018" 12 12 "c" "2" "-" 271 "precrit"
"14019" 12 12 "c" "3" "-" 251 "precrit"
"14020" 12 12 "c" "4" "-" 245 "crit"
"14021" 12 12 "c" "5" "-" 220 "postcrit"
"14022" 12 12 "c" "6" "-" 258 "post"
"14023" 12 12 "c" "7" "-" 175 "post"
"14024" 12 12 "c" "8" "-" 301 "post"
"14025" 12 12 "c" "9" "-" 333 "post"
"14026" 12 12 "c" "?" "1" 2848 NA
"14060" 12 19 "b" "0" "-" 409 "predep"
"14061" 12 19 "b" "1" "-" 271 "dep"
"14062" 12 19 "b" "2" "-" 284 "precrit"
"14063" 12 19 "b" "3" "-" 226 "precrit"
"14064" 12 19 "b" "4" "-" 201 "precrit"
"14065" 12 19 "b" "5" "-" 251 "precrit"
"14066" 12 19 "b" "6" "-" 394 "crit"
"14067" 12 19 "b" "7" "-" 369 "postcrit"
"14068" 12 19 "b" "8" "-" 282 "post"
"14069" 12 19 "b" "9" "-" 252 "post"
"14070" 12 19 "b" "?" "1" 7893 NA
"14089" 12 15 "b" "0" "-" 50 "predep"
"14090" 12 15 "b" "1" "-" 452 "dep"
"14091" 12 15 "b" "2" "-" 300 "precrit"
"14092" 12 15 "b" "3" "-" 246 "precrit"
"14093" 12 15 "b" "4" "-" 294 "precrit"
"14094" 12 15 "b" "5" "-" 202 "precrit"
"14095" 12 15 "b" "6" "-" 243 "crit"
"14096" 12 15 "b" "7" "-" 203 "postcrit"
"14097" 12 15 "b" "8" "-" 243 "post"
"14098" 12 15 "b" "9" "-" 187 "post"
"14099" 12 15 "b" "?" "1" 1958 NA
"14118" 12 6 "a" "0" "-" 400 "predep"
"14119" 12 6 "a" "1" "-" 282 "dep"
"14120" 12 6 "a" "2" "-" 285 "precrit"
"14121" 12 6 "a" "3" "-" 255 "precrit"
"14122" 12 6 "a" "4" "-" 248 "crit"
"14123" 12 6 "a" "5" "-" 212 "postcrit"
"14124" 12 6 "a" "6" "-" 273 "post"
"14125" 12 6 "a" "7" "-" 324 "post"
"14126" 12 6 "a" "?" "1" 3069 NA
"14135" 12 34 "a" "0" "-" 127 "predep"
"14136" 12 34 "a" "1" "-" 312 "dep"
"14137" 12 34 "a" "2" "-" 455 "precrit"
"14138" 12 34 "a" "3" "-" 284 "precrit"
"14139" 12 34 "a" "4" "-" 254 "crit"
"14140" 12 34 "a" "5" "-" 213 "postcrit"
"14141" 12 34 "a" "6" "-" 222 "post"
"14142" 12 34 "a" "7" "-" 243 "post"
"14143" 12 34 "a" "8" "-" 382 "post"
"14144" 12 34 "a" "?" "1" 1748 NA
"14192" 12 11 "b" "0" "-" 251 "predep"
"14193" 12 11 "b" "1" "-" 223 "dep"
"14194" 12 11 "b" "2" "-" 139 "precrit"
"14195" 12 11 "b" "3" "-" 225 "precrit"
"14196" 12 11 "b" "4" "-" 180 "precrit"
"14197" 12 11 "b" "5" "-" 125 "precrit"
"14198" 12 11 "b" "6" "-" 224 "crit"
"14199" 12 11 "b" "7" "-" 182 "postcrit"
"14200" 12 11 "b" "8" "-" 177 "post"
"14201" 12 11 "b" "9" "-" 186 "post"
"14202" 12 11 "b" "10" "-" 373 "post"
"14203" 12 11 "b" "11" "-" 291 "post"
"14204" 12 11 "b" "?" "0" 9395 NA
"14236" 12 24 "c" "0" "-" 294 "predep"
"14237" 12 24 "c" "1" "-" 287 "dep"
"14238" 12 24 "c" "2" "-" 220 "precrit"
"14239" 12 24 "c" "3" "-" 205 "precrit"
"14240" 12 24 "c" "4" "-" 206 "crit"
"14241" 12 24 "c" "5" "-" 200 "postcrit"
"14242" 12 24 "c" "6" "-" 231 "post"
