"subj" "item" "cond" "pos" "resp" "rt" "roi"
"31173" 23 34 "d" "8" "-" 442 "crit"
"31174" 23 34 "d" "9" "-" 526 "postcrit"
"31175" 23 34 "d" "10" "-" 542 "post"
"31176" 23 34 "d" "11" "-" 412 "post"
"31177" 23 34 "d" "12" "-" 465 "post"
"31178" 23 34 "d" "13" "-" 461 "post"
"31179" 23 34 "d" "14" "-" 755 "post"
"31180" 23 34 "d" "?" "1" 2078 NA
"31224" 23 31 "a" "0" "-" 456 "predep"
"31225" 23 31 "a" "1" "-" 442 "dep"
"31226" 23 31 "a" "2" "-" 529 "precrit"
"31227" 23 31 "a" "3" "-" 994 "precrit"
"31228" 23 31 "a" "4" "-" 439 "crit"
"31229" 23 31 "a" "5" "-" 613 "postcrit"
"31230" 23 31 "a" "6" "-" 436 "post"
"31231" 23 31 "a" "7" "-" 426 "post"
"31232" 23 31 "a" "8" "-" 495 "post"
"31233" 23 31 "a" "?" "1" 2884 NA
"31332" 24 35 "b" "0" "-" 1259 "predep"
"31333" 24 35 "b" "1" "-" 816 "dep"
"31334" 24 35 "b" "2" "-" 515 "precrit"
"31335" 24 35 "b" "3" "-" 624 "precrit"
"31336" 24 35 "b" "4" "-" 827 "precrit"
"31337" 24 35 "b" "5" "-" 762 "precrit"
"31338" 24 35 "b" "6" "-" 806 "precrit"
"31339" 24 35 "b" "7" "-" 779 "precrit"
"31340" 24 35 "b" "8" "-" 1121 "crit"
"31341" 24 35 "b" "9" "-" 643 "postcrit"
"31342" 24 35 "b" "10" "-" 705 "post"
"31343" 24 35 "b" "11" "-" 905 "post"
"31344" 24 35 "b" "12" "-" 856 "post"
"31345" 24 35 "b" "13" "-" 1112 "post"
"31346" 24 35 "b" "14" "-" 874 "post"
"31347" 24 35 "b" "15" "-" 780 "post"
"31348" 24 35 "b" "16" "-" 866 "post"
"31349" 24 35 "b" "?" "1" 3321 NA
"31380" 24 22 "a" "0" "-" 634 "predep"
"31381" 24 22 "a" "1" "-" 538 "dep"
"31382" 24 22 "a" "2" "-" 526 "precrit"
"31383" 24 22 "a" "3" "-" 765 "precrit"
"31384" 24 22 "a" "4" "-" 718 "crit"
"31385" 24 22 "a" "5" "-" 802 "postcrit"
"31386" 24 22 "a" "6" "-" 750 "post"
"31387" 24 22 "a" "7" "-" 530 "post"
"31388" 24 22 "a" "8" "-" 545 "post"
"31389" 24 22 "a" "9" "-" 607 "post"
"31390" 24 22 "a" "10" "-" 572 "post"
"31391" 24 22 "a" "11" "-" 484 "post"
"31392" 24 22 "a" "?" "1" 2707 NA
"31408" 24 12 "c" "0" "-" 2369 "predep"
"31409" 24 12 "c" "1" "-" 751 "dep"
"31410" 24 12 "c" "2" "-" 514 "precrit"
"31411" 24 12 "c" "3" "-" 513 "precrit"
"31412" 24 12 "c" "4" "-" 2129 "crit"
"31413" 24 12 "c" "5" "-" 1099 "postcrit"
"31414" 24 12 "c" "6" "-" 1207 "post"
"31415" 24 12 "c" "7" "-" 459 "post"
"31416" 24 12 "c" "8" "-" 560 "post"
"31417" 24 12 "c" "9" "-" 900 "post"
"31418" 24 12 "c" "?" "1" 2849 NA
"31475" 24 16 "c" "0" "-" 700 "predep"
"31476" 24 16 "c" "1" "-" 1020 "dep"
"31477" 24 16 "c" "2" "-" 1307 "precrit"
"31478" 24 16 "c" "3" "-" 1364 "precrit"
"31479" 24 16 "c" "4" "-" 2046 "crit"
"31480" 24 16 "c" "5" "-" 925 "postcrit"
"31481" 24 16 "c" "6" "-" 587 "post"
"31482" 24 16 "c" "7" "-" 895 "post"
"31483" 24 16 "c" "8" "-" 965 "post"
"31484" 24 16 "c" "9" "-" 1262 "post"
"31485" 24 16 "c" "?" "1" 5078 NA
"31509" 24 36 "c" "0" "-" 515 "predep"
"31510" 24 36 "c" "1" "-" 899 "dep"
"31511" 24 36 "c" "2" "-" 452 "precrit"
"31512" 24 36 "c" "3" "-" 579 "precrit"
"31513" 24 36 "c" "4" "-" 536 "crit"
"31514" 24 36 "c" "5" "-" 788 "postcrit"
"31515" 24 36 "c" "6" "-" 465 "post"
"31516" 24 36 "c" "7" "-" 580 "post"
"31517" 24 36 "c" "8" "-" 569 "post"
"31518" 24 36 "c" "9" "-" 668 "post"
"31519" 24 36 "c" "?" "1" 5347 NA
"31530" 24 14 "a" "0" "-" 452 "predep"
"31531" 24 14 "a" "1" "-" 1429 "dep"
"31532" 24 14 "a" "2" "-" 427 "precrit"
"31533" 24 14 "a" "3" "-" 879 "precrit"
"31534" 24 14 "a" "4" "-" 639 "crit"
"31535" 24 14 "a" "5" "-" 511 "postcrit"
"31536" 24 14 "a" "6" "-" 560 "post"
"31537" 24 14 "a" "7" "-" 749 "post"
"31538" 24 14 "a" "8" "-" 552 "post"
"31539" 24 14 "a" "9" "-" 583 "post"
"31540" 24 14 "a" "10" "-" 731 "post"
"31541" 24 14 "a" "11" "-" 503 "post"
"31542" 24 14 "a" "?" "1" 2137 NA
"31576" 24 28 "c" "0" "-" 443 "predep"
"31577" 24 28 "c" "1" "-" 567 "dep"
"31578" 24 28 "c" "2" "-" 599 "precrit"
"31579" 24 28 "c" "3" "-" 560 "precrit"
"31580" 24 28 "c" "4" "-" 847 "crit"
"31581" 24 28 "c" "5" "-" 830 "postcrit"
"31582" 24 28 "c" "6" "-" 1563 "post"
"31583" 24 28 "c" "7" "-" 1539 "post"
"31584" 24 28 "c" "8" "-" 1866 "post"
"31585" 24 28 "c" "9" "-" 1055 "post"
"31586" 24 28 "c" "?" "1" 3544 NA
"31606" 24 9 "d" "0" "-" 630 "predep"
"31607" 24 9 "d" "1" "-" 779 "dep"
"31608" 24 9 "d" "2" "-" 848 "precrit"
"31609" 24 9 "d" "3" "-" 760 "precrit"
"31610" 24 9 "d" "4" "-" 678 "precrit"
"31611" 24 9 "d" "5" "-" 637 "precrit"
"31612" 24 9 "d" "6" "-" 544 "precrit"
"31613" 24 9 "d" "7" "-" 652 "precrit"
"31614" 24 9 "d" "8" "-" 915 "crit"
"31615" 24 9 "d" "9" "-" 592 "postcrit"
"31616" 24 9 "d" "10" "-" 588 "post"
"31617" 24 9 "d" "11" "-" 1110 "post"
"31618" 24 9 "d" "12" "-" 727 "post"
"31619" 24 9 "d" "13" "-" 801 "post"
"31620" 24 9 "d" "?" "1" 15002 NA
"31641" 24 32 "c" "0" "-" 642 "predep"
"31642" 24 32 "c" "1" "-" 611 "dep"
"31643" 24 32 "c" "2" "-" 766 "precrit"
"31644" 24 32 "c" "3" "-" 685 "precrit"
"31645" 24 32 "c" "4" "-" 1033 "crit"
"31646" 24 32 "c" "5" "-" 532 "postcrit"
"31647" 24 32 "c" "6" "-" 857 "post"
"31648" 24 32 "c" "7" "-" 636 "post"
"31649" 24 32 "c" "8" "-" 736 "post"
"31650" 24 32 "c" "?" "1" 2788 NA
"31699" 24 6 "a" "0" "-" 1260 "predep"
"31700" 24 6 "a" "1" "-" 843 "dep"
"31701" 24 6 "a" "2" "-" 562 "precrit"
"31702" 24 6 "a" "3" "-" 621 "precrit"
"31703" 24 6 "a" "4" "-" 511 "crit"
"31704" 24 6 "a" "5" "-" 749 "postcrit"
"31705" 24 6 "a" "6" "-" 513 "post"
"31706" 24 6 "a" "7" "-" 983 "post"
"31707" 24 6 "a" "?" "1" 4992 NA
"31728" 24 23 "b" "0" "-" 866 "predep"
"31729" 24 23 "b" "1" "-" 787 "dep"
"31730" 24 23 "b" "2" "-" 467 "precrit"
"31731" 24 23 "b" "3" "-" 490 "precrit"
"31732" 24 23 "b" "4" "-" 541 "precrit"
"31733" 24 23 "b" "5" "-" 539 "precrit"
"31734" 24 23 "b" "6" "-" 682 "precrit"
"31735" 24 23 "b" "7" "-" 444 "precrit"
"31736" 24 23 "b" "8" "-" 652 "crit"
"31737" 24 23 "b" "9" "-" 444 "postcrit"
"31738" 24 23 "b" "10" "-" 760 "post"
"31739" 24 23 "b" "11" "-" 605 "post"
"31740" 24 23 "b" "12" "-" 621 "post"
"31741" 24 23 "b" "13" "-" 755 "post"
"31742" 24 23 "b" "14" "-" 757 "post"
"31743" 24 23 "b" "15" "-" 522 "post"
"31744" 24 23 "b" "16" "-" 560 "post"
"31745" 24 23 "b" "17" "-" 516 "post"
"31746" 24 23 "b" "18" "-" 480 "post"
"31747" 24 23 "b" "?" "1" 15264 NA
"31758" 24 30 "a" "0" "-" 426 "predep"
"31759" 24 30 "a" "1" "-" 466 "dep"
"31760" 24 30 "a" "2" "-" 1231 "precrit"
"31761" 24 30 "a" "3" "-" 700 "precrit"
"31762" 24 30 "a" "4" "-" 662 "crit"
"31763" 24 30 "a" "5" "-" 431 "postcrit"
"31764" 24 30 "a" "6" "-" 655 "post"
"31765" 24 30 "a" "7" "-" 495 "post"
"31766" 24 30 "a" "8" "-" 487 "post"
"31767" 24 30 "a" "9" "-" 472 "post"
"31768" 24 30 "a" "10" "-" 573 "post"
"31769" 24 30 "a" "11" "-" 461 "post"
"31770" 24 30 "a" "12" "-" 686 "post"
"31771" 24 30 "a" "?" "0" 4545 NA
"31828" 24 13 "d" "0" "-" 563 "predep"
"31829" 24 13 "d" "1" "-" 1059 "dep"
"31830" 24 13 "d" "2" "-" 530 "precrit"
"31831" 24 13 "d" "3" "-" 598 "precrit"
"31832" 24 13 "d" "4" "-" 1497 "precrit"
"31833" 24 13 "d" "5" "-" 862 "precrit"
"31834" 24 13 "d" "6" "-" 912 "precrit"
"31835" 24 13 "d" "7" "-" 1347 "precrit"
"31836" 24 13 "d" "8" "-" 1210 "precrit"
"31837" 24 13 "d" "9" "-" 2025 "crit"
"31838" 24 13 "d" "10" "-" 518 "postcrit"
"31839" 24 13 "d" "11" "-" 815 "post"
"31840" 24 13 "d" "12" "-" 825 "post"
"31841" 24 13 "d" "13" "-" 1419 "post"
"31842" 24 13 "d" "?" "1" 8191 NA
"31872" 24 21 "d" "0" "-" 1529 "predep"
"31873" 24 21 "d" "1" "-" 927 "dep"
"31874" 24 21 "d" "2" "-" 939 "precrit"
"31875" 24 21 "d" "3" "-" 738 "precrit"
"31876" 24 21 "d" "4" "-" 660 "precrit"
"31877" 24 21 "d" "5" "-" 827 "precrit"
"31878" 24 21 "d" "6" "-" 624 "precrit"
"31879" 24 21 "d" "7" "-" 683 "precrit"
"31880" 24 21 "d" "8" "-" 1133 "crit"
"31881" 24 21 "d" "9" "-" 595 "postcrit"
"31882" 24 21 "d" "10" "-" 703 "post"
"31883" 24 21 "d" "11" "-" 666 "post"
"31884" 24 21 "d" "12" "-" 673 "post"
"31885" 24 21 "d" "?" "1" 2204 NA
"31905" 24 19 "b" "0" "-" 541 "predep"
"31906" 24 19 "b" "1" "-" 691 "dep"
"31907" 24 19 "b" "2" "-" 551 "precrit"
"31908" 24 19 "b" "3" "-" 551 "precrit"
"31909" 24 19 "b" "4" "-" 567 "precrit"
"31910" 24 19 "b" "5" "-" 892 "precrit"
"31911" 24 19 "b" "6" "-" 820 "precrit"
"31912" 24 19 "b" "7" "-" 478 "precrit"
"31913" 24 19 "b" "8" "-" 480 "precrit"
"31914" 24 19 "b" "9" "-" 908 "crit"
"31915" 24 19 "b" "10" "-" 622 "postcrit"
"31916" 24 19 "b" "11" "-" 3428 "post"
"31917" 24 19 "b" "12" "-" 727 "post"
"31918" 24 19 "b" "13" "-" 918 "post"
"31919" 24 19 "b" "?" "1" 1969 NA
"31951" 24 3 "b" "0" "-" 443 "predep"
"31952" 24 3 "b" "1" "-" 486 "dep"
"31953" 24 3 "b" "2" "-" 741 "precrit"
"31954" 24 3 "b" "3" "-" 454 "precrit"
"31955" 24 3 "b" "4" "-" 430 "precrit"
"31956" 24 3 "b" "5" "-" 425 "precrit"
"31957" 24 3 "b" "6" "-" 456 "precrit"
"31958" 24 3 "b" "7" "-" 430 "precrit"
"31959" 24 3 "b" "8" "-" 636 "crit"
"31960" 24 3 "b" "9" "-" 500 "postcrit"
"31961" 24 3 "b" "10" "-" 477 "post"
"31962" 24 3 "b" "11" "-" 507 "post"
"31963" 24 3 "b" "12" "-" 561 "post"
"31964" 24 3 "b" "13" "-" 475 "post"
"31965" 24 3 "b" "14" "-" 445 "post"
"31966" 24 3 "b" "?" "1" 2157 NA
"31987" 24 1 "d" "0" "-" 602 "predep"
"31988" 24 1 "d" "1" "-" 409 "dep"
"31989" 24 1 "d" "2" "-" 434 "precrit"
"31990" 24 1 "d" "3" "-" 403 "precrit"
"31991" 24 1 "d" "4" "-" 413 "precrit"
"31992" 24 1 "d" "5" "-" 480 "precrit"
"31993" 24 1 "d" "6" "-" 419 "precrit"
"31994" 24 1 "d" "7" "-" 425 "precrit"
"31995" 24 1 "d" "8" "-" 477 "crit"
"31996" 24 1 "d" "9" "-" 452 "postcrit"
"31997" 24 1 "d" "10" "-" 411 "post"
"31998" 24 1 "d" "11" "-" 552 "post"
"31999" 24 1 "d" "12" "-" 540 "post"
"32000" 24 1 "d" "?" "1" 2711 NA
"32010" 24 29 "d" "0" "-" 1634 "predep"
"32011" 24 29 "d" "1" "-" 574 "dep"
"32012" 24 29 "d" "2" "-" 549 "precrit"
"32013" 24 29 "d" "3" "-" 596 "precrit"
"32014" 24 29 "d" "4" "-" 591 "precrit"
"32015" 24 29 "d" "5" "-" 616 "precrit"
"32016" 24 29 "d" "6" "-" 635 "precrit"
"32017" 24 29 "d" "7" "-" 919 "precrit"
"32018" 24 29 "d" "8" "-" 870 "crit"
"32019" 24 29 "d" "9" "-" 578 "postcrit"
"32020" 24 29 "d" "10" "-" 635 "post"
"32021" 24 29 "d" "11" "-" 492 "post"
"32022" 24 29 "d" "12" "-" 486 "post"
"32023" 24 29 "d" "13" "-" 536 "post"
"32024" 24 29 "d" "?" "1" 1772 NA
"32063" 24 31 "b" "0" "-" 522 "predep"
"32064" 24 31 "b" "1" "-" 417 "dep"
"32065" 24 31 "b" "2" "-" 413 "precrit"
"32066" 24 31 "b" "3" "-" 401 "precrit"
"32067" 24 31 "b" "4" "-" 451 "precrit"
"32068" 24 31 "b" "5" "-" 394 "precrit"
"32069" 24 31 "b" "6" "-" 416 "precrit"
"32070" 24 31 "b" "7" "-" 406 "precrit"
"32071" 24 31 "b" "8" "-" 395 "crit"
"32072" 24 31 "b" "9" "-" 458 "postcrit"
"32073" 24 31 "b" "10" "-" 415 "post"
"32074" 24 31 "b" "11" "-" 528 "post"
"32075" 24 31 "b" "12" "-" 474 "post"
"32076" 24 31 "b" "?" "1" 2516 NA
"32089" 24 10 "a" "0" "-" 397 "predep"
"32090" 24 10 "a" "1" "-" 396 "dep"
"32091" 24 10 "a" "2" "-" 380 "precrit"
"32092" 24 10 "a" "3" "-" 291 "precrit"
"32093" 24 10 "a" "4" "-" 387 "crit"
"32094" 24 10 "a" "5" "-" 407 "postcrit"
"32095" 24 10 "a" "6" "-" 449 "post"
"32096" 24 10 "a" "7" "-" 516 "post"
"32097" 24 10 "a" "8" "-" 472 "post"
"32098" 24 10 "a" "?" "1" 2043 NA
"32109" 24 2 "a" "0" "-" 539 "predep"
"32110" 24 2 "a" "1" "-" 1834 "dep"
"32111" 24 2 "a" "2" "-" 529 "precrit"
"32112" 24 2 "a" "3" "-" 519 "precrit"
"32113" 24 2 "a" "4" "-" 569 "crit"
"32114" 24 2 "a" "5" "-" 515 "postcrit"
"32115" 24 2 "a" "6" "-" 437 "post"
"32116" 24 2 "a" "7" "-" 459 "post"
"32117" 24 2 "a" "8" "-" 555 "post"
"32118" 24 2 "a" "9" "-" 535 "post"
"32119" 24 2 "a" "10" "-" 465 "post"
"32120" 24 2 "a" "?" "1" 5758 NA
"32167" 24 24 "c" "0" "-" 420 "predep"
"32168" 24 24 "c" "1" "-" 417 "dep"
"32169" 24 24 "c" "2" "-" 457 "precrit"
"32170" 24 24 "c" "3" "-" 445 "precrit"
"32171" 24 24 "c" "4" "-" 453 "crit"
"32172" 24 24 "c" "5" "-" 402 "postcrit"
"32173" 24 24 "c" "6" "-" 426 "post"
"32174" 24 24 "c" "7" "-" 642 "post"
"32175" 24 24 "c" "8" "-" 456 "post"
"32176" 24 24 "c" "?" "1" 6310 NA
"32237" 24 33 "d" "0" "-" 759 "predep"
"32238" 24 33 "d" "1" "-" 497 "dep"
"32239" 24 33 "d" "2" "-" 470 "precrit"
"32240" 24 33 "d" "3" "-" 534 "precrit"
"32241" 24 33 "d" "4" "-" 449 "precrit"
"32242" 24 33 "d" "5" "-" 496 "precrit"
"32243" 24 33 "d" "6" "-" 438 "precrit"
"32244" 24 33 "d" "7" "-" 490 "precrit"
"32245" 24 33 "d" "8" "-" 866 "crit"
"32246" 24 33 "d" "9" "-" 534 "postcrit"
"32247" 24 33 "d" "10" "-" 816 "post"
"32248" 24 33 "d" "11" "-" 471 "post"
"32249" 24 33 "d" "12" "-" 402 "post"
"32250" 24 33 "d" "13" "-" 452 "post"
"32251" 24 33 "d" "?" "1" 9337 NA
"32269" 24 26 "a" "0" "-" 521 "predep"
"32270" 24 26 "a" "1" "-" 535 "dep"
"32271" 24 26 "a" "2" "-" 469 "precrit"
"32272" 24 26 "a" "3" "-" 481 "precrit"
"32273" 24 26 "a" "4" "-" 539 "crit"
"32274" 24 26 "a" "5" "-" 464 "postcrit"
"32275" 24 26 "a" "6" "-" 1033 "post"
"32276" 24 26 "a" "7" "-" 1000 "post"
"32277" 24 26 "a" "8" "-" 657 "post"
"32278" 24 26 "a" "?" "1" 4609 NA
"32299" 24 15 "b" "0" "-" 543 "predep"
"32300" 24 15 "b" "1" "-" 470 "dep"
"32301" 24 15 "b" "2" "-" 625 "precrit"
"32302" 24 15 "b" "3" "-" 459 "precrit"
"32303" 24 15 "b" "4" "-" 541 "precrit"
"32304" 24 15 "b" "5" "-" 816 "precrit"
"32305" 24 15 "b" "6" "-" 680 "precrit"
"32306" 24 15 "b" "7" "-" 463 "precrit"
"32307" 24 15 "b" "8" "-" 609 "crit"
"32308" 24 15 "b" "9" "-" 553 "postcrit"
"32309" 24 15 "b" "10" "-" 529 "post"
"32310" 24 15 "b" "11" "-" 507 "post"
"32311" 24 15 "b" "12" "-" 461 "post"
"32312" 24 15 "b" "13" "-" 662 "post"
"32313" 24 15 "b" "14" "-" 479 "post"
"32314" 24 15 "b" "15" "-" 487 "post"
"32315" 24 15 "b" "16" "-" 529 "post"
"32316" 24 15 "b" "?" "1" 3376 NA
"32358" 24 27 "b" "0" "-" 523 "predep"
"32359" 24 27 "b" "1" "-" 447 "dep"
"32360" 24 27 "b" "2" "-" 454 "precrit"
"32361" 24 27 "b" "3" "-" 500 "precrit"
"32362" 24 27 "b" "4" "-" 485 "precrit"
"32363" 24 27 "b" "5" "-" 492 "precrit"
"32364" 24 27 "b" "6" "-" 504 "precrit"
"32365" 24 27 "b" "7" "-" 553 "precrit"
"32366" 24 27 "b" "8" "-" 613 "crit"
"32367" 24 27 "b" "9" "-" 536 "postcrit"
"32368" 24 27 "b" "10" "-" 424 "post"
"32369" 24 27 "b" "11" "-" 474 "post"
"32370" 24 27 "b" "12" "-" 502 "post"
"32371" 24 27 "b" "13" "-" 463 "post"
"32372" 24 27 "b" "?" "1" 2203 NA
"32386" 24 25 "d" "0" "-" 505 "predep"
"32387" 24 25 "d" "1" "-" 484 "dep"
"32388" 24 25 "d" "2" "-" 415 "precrit"
"32389" 24 25 "d" "3" "-" 381 "precrit"
"32390" 24 25 "d" "4" "-" 410 "precrit"
"32391" 24 25 "d" "5" "-" 389 "precrit"
"32392" 24 25 "d" "6" "-" 401 "precrit"
"32393" 24 25 "d" "7" "-" 366 "precrit"
"32394" 24 25 "d" "8" "-" 376 "crit"
"32395" 24 25 "d" "9" "-" 452 "postcrit"
"32396" 24 25 "d" "10" "-" 434 "post"
"32397" 24 25 "d" "11" "-" 441 "post"
"32398" 24 25 "d" "12" "-" 405 "post"
"32399" 24 25 "d" "13" "-" 428 "post"
"32400" 24 25 "d" "14" "-" 1197 "post"
"32401" 24 25 "d" "?" "1" 3136 NA
"32435" 24 4 "c" "0" "-" 465 "predep"
"32436" 24 4 "c" "1" "-" 482 "dep"
"32437" 24 4 "c" "2" "-" 791 "precrit"
"32438" 24 4 "c" "3" "-" 536 "precrit"
"32439" 24 4 "c" "4" "-" 556 "crit"
"32440" 24 4 "c" "5" "-" 507 "postcrit"
"32441" 24 4 "c" "6" "-" 406 "post"
"32442" 24 4 "c" "7" "-" 410 "post"
"32443" 24 4 "c" "?" "1" 2478 NA
"32475" 24 7 "b" "0" "-" 472 "predep"
"32476" 24 7 "b" "1" "-" 400 "dep"
"32477" 24 7 "b" "2" "-" 308 "precrit"
"32478" 24 7 "b" "3" "-" 319 "precrit"
"32479" 24 7 "b" "4" "-" 299 "precrit"
"32480" 24 7 "b" "5" "-" 351 "precrit"
"32481" 24 7 "b" "6" "-" 357 "precrit"
"32482" 24 7 "b" "7" "-" 285 "precrit"
"32483" 24 7 "b" "8" "-" 293 "crit"
"32484" 24 7 "b" "9" "-" 337 "postcrit"
"32485" 24 7 "b" "10" "-" 269 "post"
"32486" 24 7 "b" "11" "-" 260 "post"
"32487" 24 7 "b" "12" "-" 254 "post"
"32488" 24 7 "b" "13" "-" 455 "post"
"32489" 24 7 "b" "14" "-" 239 "post"
"32490" 24 7 "b" "?" "1" 3001 NA
"32501" 24 20 "c" "0" "-" 441 "predep"
"32502" 24 20 "c" "1" "-" 470 "dep"
"32503" 24 20 "c" "2" "-" 441 "precrit"
"32504" 24 20 "c" "3" "-" 397 "precrit"
"32505" 24 20 "c" "4" "-" 316 "crit"
"32506" 24 20 "c" "5" "-" 361 "postcrit"
"32507" 24 20 "c" "6" "-" 381 "post"
"32508" 24 20 "c" "7" "-" 452 "post"
"32509" 24 20 "c" "8" "-" 384 "post"
"32510" 24 20 "c" "9" "-" 444 "post"
"32511" 24 20 "c" "?" "1" 2261 NA
"32533" 24 8 "c" "0" "-" 674 "predep"
"32534" 24 8 "c" "1" "-" 476 "dep"
"32535" 24 8 "c" "2" "-" 429 "precrit"
"32536" 24 8 "c" "3" "-" 396 "precrit"
"32537" 24 8 "c" "4" "-" 403 "crit"
"32538" 24 8 "c" "5" "-" 438 "postcrit"
"32539" 24 8 "c" "6" "-" 383 "post"
"32540" 24 8 "c" "7" "-" 699 "post"
"32541" 24 8 "c" "8" "-" 498 "post"
"32542" 24 8 "c" "9" "-" 751 "post"
"32543" 24 8 "c" "?" "1" 3018 NA
"32555" 24 17 "d" "0" "-" 422 "predep"
"32556" 24 17 "d" "1" "-" 544 "dep"
"32557" 24 17 "d" "2" "-" 427 "precrit"
"32558" 24 17 "d" "3" "-" 490 "precrit"
"32559" 24 17 "d" "4" "-" 400 "precrit"
"32560" 24 17 "d" "5" "-" 419 "precrit"
"32561" 24 17 "d" "6" "-" 422 "precrit"
"32562" 24 17 "d" "7" "-" 526 "precrit"
"32563" 24 17 "d" "8" "-" 759 "crit"
"32564" 24 17 "d" "9" "-" 744 "postcrit"
"32565" 24 17 "d" "10" "-" 646 "post"
"32566" 24 17 "d" "11" "-" 494 "post"
"32567" 24 17 "d" "12" "-" 676 "post"
"32568" 24 17 "d" "13" "-" 546 "post"
"32569" 24 17 "d" "14" "-" 484 "post"
"32570" 24 17 "d" "?" "1" 2408 NA
"32600" 24 34 "a" "0" "-" 460 "predep"
"32601" 24 34 "a" "1" "-" 430 "dep"
"32602" 24 34 "a" "2" "-" 382 "precrit"
"32603" 24 34 "a" "3" "-" 362 "precrit"
"32604" 24 34 "a" "4" "-" 428 "crit"
"32605" 24 34 "a" "5" "-" 471 "postcrit"
"32606" 24 34 "a" "6" "-" 453 "post"
"32607" 24 34 "a" "7" "-" 449 "post"
"32608" 24 34 "a" "8" "-" 430 "post"
"32609" 24 34 "a" "9" "-" 463 "post"
"32610" 24 34 "a" "10" "-" 590 "post"
"32611" 24 34 "a" "?" "1" 3691 NA
"32684" 24 18 "a" "0" "-" 417 "predep"
"32685" 24 18 "a" "1" "-" 309 "dep"
"32686" 24 18 "a" "2" "-" 274 "precrit"
"32687" 24 18 "a" "3" "-" 258 "precrit"
"32688" 24 18 "a" "4" "-" 274 "crit"
"32689" 24 18 "a" "5" "-" 263 "postcrit"
"32690" 24 18 "a" "6" "-" 267 "post"
"32691" 24 18 "a" "7" "-" 264 "post"
"32692" 24 18 "a" "8" "-" 264 "post"
"32693" 24 18 "a" "9" "-" 253 "post"
"32694" 24 18 "a" "?" "1" 1710 NA
"32713" 24 11 "b" "0" "-" 466 "predep"
"32714" 24 11 "b" "1" "-" 405 "dep"
"32715" 24 11 "b" "2" "-" 269 "precrit"
"32716" 24 11 "b" "3" "-" 243 "precrit"
"32717" 24 11 "b" "4" "-" 336 "precrit"
"32718" 24 11 "b" "5" "-" 425 "precrit"
"32719" 24 11 "b" "6" "-" 438 "precrit"
"32720" 24 11 "b" "7" "-" 522 "precrit"
"32721" 24 11 "b" "8" "-" 381 "crit"
"32722" 24 11 "b" "9" "-" 423 "postcrit"
"32723" 24 11 "b" "10" "-" 479 "post"
"32724" 24 11 "b" "11" "-" 280 "post"
"32725" 24 11 "b" "12" "-" 464 "post"
"32726" 24 11 "b" "13" "-" 523 "post"
"32727" 24 11 "b" "?" "1" 1599 NA
"32748" 24 5 "d" "0" "-" 469 "predep"
"32749" 24 5 "d" "1" "-" 401 "dep"
"32750" 24 5 "d" "2" "-" 392 "precrit"
"32751" 24 5 "d" "3" "-" 381 "precrit"
"32752" 24 5 "d" "4" "-" 389 "precrit"
"32753" 24 5 "d" "5" "-" 354 "precrit"
"32754" 24 5 "d" "6" "-" 368 "precrit"
"32755" 24 5 "d" "7" "-" 379 "precrit"
"32756" 24 5 "d" "8" "-" 432 "crit"
"32757" 24 5 "d" "9" "-" 545 "postcrit"
"32758" 24 5 "d" "10" "-" 381 "post"
"32759" 24 5 "d" "11" "-" 296 "post"
"32760" 24 5 "d" "12" "-" 352 "post"
"32761" 24 5 "d" "13" "-" 411 "post"
"32762" 24 5 "d" "14" "-" 401 "post"
"32763" 24 5 "d" "15" "-" 266 "post"
"32764" 24 5 "d" "16" "-" 392 "post"
"32765" 24 5 "d" "17" "-" 394 "post"
"32766" 24 5 "d" "?" "0" 3713 NA
"32926" 25 17 "a" "0" "-" 877 "predep"
"32927" 25 17 "a" "1" "-" 565 "dep"
"32928" 25 17 "a" "2" "-" 549 "precrit"
"32929" 25 17 "a" "3" "-" 590 "precrit"
"32930" 25 17 "a" "4" "-" 469 "crit"
"32931" 25 17 "a" "5" "-" 487 "postcrit"
"32932" 25 17 "a" "6" "-" 598 "post"
"32933" 25 17 "a" "7" "-" 607 "post"
"32934" 25 17 "a" "8" "-" 539 "post"
"32935" 25 17 "a" "9" "-" 451 "post"
"32936" 25 17 "a" "10" "-" 669 "post"
"32937" 25 17 "a" "?" "1" 2401 NA
"32956" 25 30 "b" "0" "-" 1070 "predep"
"32957" 25 30 "b" "1" "-" 662 "dep"
"32958" 25 30 "b" "2" "-" 494 "precrit"
"32959" 25 30 "b" "3" "-" 586 "precrit"
"32960" 25 30 "b" "4" "-" 662 "precrit"
"32961" 25 30 "b" "5" "-" 559 "precrit"
"32962" 25 30 "b" "6" "-" 592 "precrit"
"32963" 25 30 "b" "7" "-" 545 "precrit"
"32964" 25 30 "b" "8" "-" 557 "crit"
"32965" 25 30 "b" "9" "-" 775 "postcrit"
"32966" 25 30 "b" "10" "-" 592 "post"
"32967" 25 30 "b" "11" "-" 707 "post"
"32968" 25 30 "b" "12" "-" 596 "post"
"32969" 25 30 "b" "13" "-" 777 "post"
"32970" 25 30 "b" "14" "-" 620 "post"
"32971" 25 30 "b" "15" "-" 500 "post"
"32972" 25 30 "b" "16" "-" 465 "post"
"32973" 25 30 "b" "17" "-" 1741 "post"
"32974" 25 30 "b" "?" "1" 8873 NA
"32984" 25 25 "a" "0" "-" 412 "predep"
