"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"10070"	16	"filler"	47	"-"	"4"	"Angst"	"-"	487
"10071"	16	"filler"	47	"-"	"5"	"erblasst"	"-"	546
"10072"	16	"filler"	47	"-"	"6"	"sein,"	"-"	694
"10073"	16	"filler"	47	"-"	"7"	"weil"	"-"	512
"10074"	16	"filler"	47	"-"	"8"	"der"	"-"	518
"10075"	16	"filler"	47	"-"	"9"	"Unfall"	"-"	1339
"10076"	16	"filler"	47	"-"	"10"	"schlimm"	"-"	420
"10077"	16	"filler"	47	"-"	"11"	"war."	"-"	727
"10078"	16	"filler"	31	"-"	"0"	"Weil"	"-"	660
"10079"	16	"filler"	31	"-"	"1"	"der"	"-"	492
"10080"	16	"filler"	31	"-"	"2"	"Mitarbeiter"	"-"	465
"10081"	16	"filler"	31	"-"	"3"	"der"	"-"	486
"10082"	16	"filler"	31	"-"	"4"	"Zentralbank"	"-"	511
"10083"	16	"filler"	31	"-"	"5"	"seinem_Vorgesetzten"	"-"	679
"10084"	16	"filler"	31	"-"	"6"	"Misswirtschaft"	"-"	2228
"10085"	16	"filler"	31	"-"	"7"	"anlastete,"	"-"	907
"10086"	16	"filler"	31	"-"	"8"	"wurde"	"-"	664
"10087"	16	"filler"	31	"-"	"9"	"er"	"-"	492
"10088"	16	"filler"	31	"-"	"10"	"von_seinen_Kollegen"	"-"	581
"10089"	16	"filler"	31	"-"	"11"	"aus_dem_Amt"	"-"	707
"10090"	16	"filler"	31	"-"	"12"	"gejagt,"	"-"	526
"10091"	16	"filler"	31	"-"	"13"	"obwohl"	"-"	509
"10092"	16	"filler"	31	"-"	"14"	"er"	"-"	419
"10093"	16	"filler"	31	"-"	"15"	"das"	"-"	425
"10094"	16	"filler"	31	"-"	"16"	"nicht"	"-"	408
"10095"	16	"filler"	31	"-"	"17"	"verdient"	"-"	486
"10096"	16	"filler"	31	"-"	"18"	"hatte."	"-"	472
"10097"	16	"LKrep"	17	"d"	"0"	"Weil"	"-"	475
"10098"	16	"LKrep"	17	"d"	"1"	"der"	"-"	384
"10099"	16	"LKrep"	17	"d"	"2"	"Vater"	"-"	466
"10100"	16	"LKrep"	17	"d"	"3"	"den_Ratschlag"	"subordnp"	787
"10101"	16	"LKrep"	17	"d"	"4"	"gab,"	"subordverb"	681
"10102"	16	"LKrep"	17	"d"	"5"	"hat"	"-"	464
"10103"	16	"LKrep"	17	"d"	"6"	"Klaus_Berger"	"npsubj"	509
"10104"	16	"LKrep"	17	"d"	"7"	"nach"	"p"	798
"10105"	16	"LKrep"	17	"d"	"8"	"nochmaligem_Überdenken"	"pp1"	614
"10106"	16	"LKrep"	17	"d"	"9"	"des_schwierigen_Problems"	"pp2"	1477
"10107"	16	"LKrep"	17	"d"	"10"	"dem_reichen_Onkel"	"npdat"	553
"10108"	16	"LKrep"	17	"d"	"11"	"des_entfernten_Verwandten"	"npgen"	1096
"10109"	16	"LKrep"	17	"d"	"12"	"den_Bittbrief"	"npacc"	511
"10110"	16	"LKrep"	17	"d"	"13"	"geschickt,"	"verb"	1293
"10111"	16	"LKrep"	17	"d"	"14"	"und"	"verb1"	626
"10112"	16	"LKrep"	17	"d"	"15"	"damit"	"verb2"	412
"10113"	16	"LKrep"	17	"d"	"16"	"die_Notlage"	"verb3"	436
"10114"	16	"LKrep"	17	"d"	"17"	"beseitigt."	"verb4"	489
"10115"	16	"filler"	15	"-"	"0"	"Dass"	"-"	512
"10116"	16	"filler"	15	"-"	"1"	"der_Staatsanwalt"	"-"	871
"10117"	16	"filler"	15	"-"	"2"	"den_Fall"	"-"	621
"10118"	16	"filler"	15	"-"	"3"	"bearbeitet,"	"-"	621
"10119"	16	"filler"	15	"-"	"4"	"hat"	"-"	655
"10120"	16	"filler"	15	"-"	"5"	"der_windige_Rechtsanwalt"	"-"	1673
"10121"	16	"filler"	15	"-"	"6"	"mitgeteilt,"	"-"	521
"10122"	16	"filler"	15	"-"	"7"	"bevor"	"-"	504
"10123"	16	"filler"	15	"-"	"8"	"der"	"-"	598
"10124"	16	"filler"	15	"-"	"9"	"Zeuge"	"-"	445
"10125"	16	"filler"	15	"-"	"10"	"angehört"	"-"	467
"10126"	16	"filler"	15	"-"	"11"	"wurde."	"-"	624
"10127"	16	"filler"	15	"-"	"?"	"N"	"1"	2570
"10128"	16	"LKrep"	20	"c"	"0"	"Nachdem"	"-"	668
"10129"	16	"LKrep"	20	"c"	"1"	"der"	"-"	470
"10130"	16	"LKrep"	20	"c"	"2"	"Polizist"	"-"	475
"10131"	16	"LKrep"	20	"c"	"3"	"trotz"	"p"	618
"10132"	16	"LKrep"	20	"c"	"4"	"sofortigen_Einspruches"	"pp1"	541
"10133"	16	"LKrep"	20	"c"	"5"	"des_gewitzten_Anwalts"	"pp2"	3214
"10134"	16	"LKrep"	20	"c"	"6"	"den_Durchsuchungsbefehl"	"-"	1594
"10135"	16	"LKrep"	20	"c"	"7"	"vorlegte,"	"subordverb"	638
"10136"	16	"LKrep"	20	"c"	"8"	"hat"	"-"	444
"10137"	16	"LKrep"	20	"c"	"9"	"Heinz_Mischnik"	"npsubj"	736
"10138"	16	"LKrep"	20	"c"	"10"	"dem_beharrlichen_Fahnder"	"npdat"	1218
"10139"	16	"LKrep"	20	"c"	"11"	"des_örtlichen_Finanzamts"	"npgen"	904
"10140"	16	"LKrep"	20	"c"	"12"	"den_Aktenschrank"	"npacc"	893
"10141"	16	"LKrep"	20	"c"	"13"	"aufgemacht,"	"verb"	601
"10142"	16	"LKrep"	20	"c"	"14"	"und"	"verb1"	458
"10143"	16	"LKrep"	20	"c"	"15"	"dann"	"verb2"	386
"10144"	16	"LKrep"	20	"c"	"16"	"die_Beweismittel"	"verb3"	752
"10145"	16	"LKrep"	20	"c"	"17"	"übergeben."	"verb4"	508
"10146"	16	"filler"	32	"-"	"0"	"Das"	"-"	784
"10147"	16	"filler"	32	"-"	"1"	"Schulkind"	"-"	492
"10148"	16	"filler"	32	"-"	"2"	"hat"	"-"	593
"10149"	16	"filler"	32	"-"	"3"	"heute"	"-"	442
"10150"	16	"filler"	32	"-"	"4"	"wieder"	"-"	425
"10151"	16	"filler"	32	"-"	"5"	"den_Unterricht"	"-"	871
"10152"	16	"filler"	32	"-"	"6"	"geschwänzt"	"-"	678
"10153"	16	"filler"	32	"-"	"7"	"und"	"-"	456
"10154"	16	"filler"	32	"-"	"8"	"sich"	"-"	398
"10155"	16	"filler"	32	"-"	"9"	"stattdessen"	"-"	579
"10156"	16	"filler"	32	"-"	"10"	"auf_dem_Jahrmarkt"	"-"	537
"10157"	16	"filler"	32	"-"	"11"	"herumgetrieben,"	"-"	587
"10158"	16	"filler"	32	"-"	"12"	"was"	"-"	451
"10159"	16	"filler"	32	"-"	"13"	"den"	"-"	501
"10160"	16	"filler"	32	"-"	"14"	"Eltern"	"-"	475
"10161"	16	"filler"	32	"-"	"15"	"überhaupt"	"-"	433
"10162"	16	"filler"	32	"-"	"16"	"nicht"	"-"	458
"10163"	16	"filler"	32	"-"	"17"	"behagte."	"-"	408
"10164"	16	"LKrep"	18	"a"	"0"	"Nachdem"	"-"	736
"10165"	16	"LKrep"	18	"a"	"1"	"der"	"-"	433
"10166"	16	"LKrep"	18	"a"	"2"	"Junge"	"-"	486
"10167"	16	"LKrep"	18	"a"	"3"	"ohne"	"p"	517
"10168"	16	"LKrep"	18	"a"	"4"	"langes_Erwägen"	"pp1"	1308
"10169"	16	"LKrep"	18	"a"	"5"	"des_möglichen_Trinkgelds"	"pp2"	1674
"10170"	16	"LKrep"	18	"a"	"6"	"dem_alten_Rentner"	"npdat"	878
"10171"	16	"LKrep"	18	"a"	"7"	"des_baufälligen_Nachbarhauses"	"npgen"	1466
"10172"	16	"LKrep"	18	"a"	"8"	"den_Hilfsdienst"	"-"	667
"10173"	16	"LKrep"	18	"a"	"9"	"versprach,"	"subordverb"	553
"10174"	16	"LKrep"	18	"a"	"10"	"hat"	"-"	383
"10175"	16	"LKrep"	18	"a"	"11"	"Martin_Kaufmann"	"npsubj"	461
"10176"	16	"LKrep"	18	"a"	"12"	"den_Koffer"	"npacc"	583
"10177"	16	"LKrep"	18	"a"	"13"	"getragen,"	"verb"	559
"10178"	16	"LKrep"	18	"a"	"14"	"und"	"verb1"	461
"10179"	16	"LKrep"	18	"a"	"15"	"so"	"verb2"	476
"10180"	16	"LKrep"	18	"a"	"16"	"einen_guten_Eindruck"	"verb3"	781
"10181"	16	"LKrep"	18	"a"	"17"	"gemacht."	"verb4"	545
"10182"	16	"filler"	7	"-"	"0"	"Weil"	"-"	726
"10183"	16	"filler"	7	"-"	"1"	"die"	"-"	517
"10184"	16	"filler"	7	"-"	"2"	"Umfrage"	"-"	463
"10185"	16	"filler"	7	"-"	"3"	"dem_Provinzpolitiker"	"-"	1363
"10186"	16	"filler"	7	"-"	"4"	"keine"	"-"	509
"10187"	16	"filler"	7	"-"	"5"	"Chance"	"-"	633
"10188"	16	"filler"	7	"-"	"6"	"bei"	"-"	466
"10189"	16	"filler"	7	"-"	"7"	"den"	"-"	773
"10190"	16	"filler"	7	"-"	"8"	"bevorstehenden"	"-"	1120
"10191"	16	"filler"	7	"-"	"9"	"Kommunalwahlen"	"-"	647
"10192"	16	"filler"	7	"-"	"10"	"vorhersagte,"	"-"	628
"10193"	16	"filler"	7	"-"	"11"	"beschloss"	"-"	519
"10194"	16	"filler"	7	"-"	"12"	"dieser,"	"-"	470
"10195"	16	"filler"	7	"-"	"13"	"sich"	"-"	508
"10196"	16	"filler"	7	"-"	"14"	"aus"	"-"	573
"10197"	16	"filler"	7	"-"	"15"	"dem"	"-"	452
"10198"	16	"filler"	7	"-"	"16"	"öffentlichen_Leben"	"-"	530
"10199"	16	"filler"	7	"-"	"17"	"zurückzuziehen"	"-"	574
"10200"	16	"filler"	7	"-"	"18"	"und"	"-"	497
"10201"	16	"filler"	7	"-"	"19"	"die"	"-"	464
"10202"	16	"filler"	7	"-"	"20"	"Kandidatur"	"-"	503
"10203"	16	"filler"	7	"-"	"21"	"einem"	"-"	550
"10204"	16	"filler"	7	"-"	"22"	"jüngeren"	"-"	463
"10205"	16	"filler"	7	"-"	"23"	"Kollegen"	"-"	496
"10206"	16	"filler"	7	"-"	"24"	"zu"	"-"	460
"10207"	16	"filler"	7	"-"	"25"	"überlassen."	"-"	404
"10208"	16	"filler"	7	"-"	"?"	"N"	"1"	2852
"10209"	16	"LKrep"	5	"d"	"0"	"Weil"	"-"	444
"10210"	16	"LKrep"	5	"d"	"1"	"der"	"-"	514
"10211"	16	"LKrep"	5	"d"	"2"	"Manager"	"-"	472
"10212"	16	"LKrep"	5	"d"	"3"	"den_Vorschlag"	"-"	452
"10213"	16	"LKrep"	5	"d"	"4"	"zurückwies,"	"subordverb"	670
"10214"	16	"LKrep"	5	"d"	"5"	"hat"	"-"	547
"10215"	16	"LKrep"	5	"d"	"6"	"Wolfgang_Meier"	"npsubj"	644
"10216"	16	"LKrep"	5	"d"	"7"	"nach"	"p"	464
"10217"	16	"LKrep"	5	"d"	"8"	"sofortiger_Angabe"	"pp1"	480
"10218"	16	"LKrep"	5	"d"	"9"	"des_überzeugenden_Grunds"	"pp2"	3136
"10219"	16	"LKrep"	5	"d"	"10"	"dem_senilen_Betriebsleiter"	"npdat"	2271
"10220"	16	"LKrep"	5	"d"	"11"	"des_unrentablen_Unternehmens"	"npgen"	1293
"10221"	16	"LKrep"	5	"d"	"12"	"den_Aktienanteil"	"npacc"	948
"10222"	16	"LKrep"	5	"d"	"13"	"entzogen,"	"verb"	522
"10223"	16	"LKrep"	5	"d"	"14"	"und"	"verb1"	422
"10224"	16	"LKrep"	5	"d"	"15"	"damit"	"-"	378
"10225"	16	"LKrep"	5	"d"	"16"	"die_Pleite"	"verb3"	403
"10226"	16	"LKrep"	5	"d"	"17"	"verursacht."	"verb4"	380
"10227"	16	"LKrep"	5	"d"	"?"	"N"	"1"	3912
"10228"	16	"filler"	25	"-"	"0"	"Nachdem"	"-"	679
"10229"	16	"filler"	25	"-"	"1"	"der"	"-"	470
"10230"	16	"filler"	25	"-"	"2"	"Sportler"	"-"	497
"10231"	16	"filler"	25	"-"	"3"	"erst"	"-"	651
"10232"	16	"filler"	25	"-"	"4"	"gestern"	"-"	490
"10233"	16	"filler"	25	"-"	"5"	"wieder"	"-"	484
"10234"	16	"filler"	25	"-"	"6"	"einen_wichtigen_Wettkampf"	"-"	1594
"10235"	16	"filler"	25	"-"	"7"	"des_Leichtathletikverbands"	"-"	1246
"10236"	16	"filler"	25	"-"	"8"	"gewonnen_hatte,"	"-"	545
"10237"	16	"filler"	25	"-"	"9"	"stand"	"-"	545
"10238"	16	"filler"	25	"-"	"10"	"seiner_Teilnahme"	"-"	523
"10239"	16	"filler"	25	"-"	"11"	"an"	"-"	478
"10240"	16	"filler"	25	"-"	"12"	"den_olympischen_Spielen"	"-"	962
"10241"	16	"filler"	25	"-"	"13"	"nichts"	"-"	542
"10242"	16	"filler"	25	"-"	"14"	"mehr"	"-"	431
"10243"	16	"filler"	25	"-"	"15"	"im"	"-"	400
"10244"	16	"filler"	25	"-"	"16"	"Wege."	"-"	576
"10245"	16	"LKrep"	9	"d"	"0"	"Nachdem"	"-"	531
"10246"	16	"LKrep"	9	"d"	"1"	"der"	"-"	442
"10247"	16	"LKrep"	9	"d"	"2"	"Beamte"	"-"	494
"10248"	16	"LKrep"	9	"d"	"3"	"den_Schadensfall"	"subordnp"	1817
"10249"	16	"LKrep"	9	"d"	"4"	"bescheinigte,"	"subordverb"	748
"10250"	16	"LKrep"	9	"d"	"5"	"hat"	"-"	469
"10251"	16	"LKrep"	9	"d"	"6"	"Sabine_Berger"	"npsubj"	647
"10252"	16	"LKrep"	9	"d"	"7"	"trotz"	"p"	466
"10253"	16	"LKrep"	9	"d"	"8"	"vereinzelter_Bedenken"	"pp1"	2173
"10254"	16	"LKrep"	9	"d"	"9"	"des_weitläufigen_Familienkreises"	"pp2"	1664
"10255"	16	"LKrep"	9	"d"	"10"	"dem_effizienten_Versorgungsamt"	"npdat"	2083
"10256"	16	"LKrep"	9	"d"	"11"	"des_kleinen_Kurorts"	"npgen"	1475
"10257"	16	"LKrep"	9	"d"	"12"	"den_Rentenantrag"	"npacc"	720
"10258"	16	"LKrep"	9	"d"	"13"	"gestellt,"	"verb"	1538
"10259"	16	"LKrep"	9	"d"	"14"	"und"	"verb1"	481
"10260"	16	"LKrep"	9	"d"	"15"	"dann"	"verb2"	405
"10261"	16	"LKrep"	9	"d"	"16"	"den_Lebensabend"	"verb3"	689
"10262"	16	"LKrep"	9	"d"	"17"	"genossen."	"verb4"	781
"10263"	16	"LKrep"	9	"d"	"?"	"Y"	"1"	6971
"10264"	16	"filler"	3	"-"	"0"	"Der"	"-"	430
"10265"	16	"filler"	3	"-"	"1"	"Unfall"	"-"	472
"10266"	16	"filler"	3	"-"	"2"	"im"	"-"	537
"10267"	16	"filler"	3	"-"	"3"	"Chemielabor"	"-"	458
"10268"	16	"filler"	3	"-"	"4"	"des"	"-"	519
"10269"	16	"filler"	3	"-"	"5"	"Gymnasiums"	"-"	806
"10270"	16	"filler"	3	"-"	"6"	"hat"	"-"	556
"10271"	16	"filler"	3	"-"	"7"	"für"	"-"	400
"10272"	16	"filler"	3	"-"	"8"	"viel_Aufsehen"	"-"	413
"10273"	16	"filler"	3	"-"	"9"	"gesorgt,"	"-"	494
"10274"	16	"filler"	3	"-"	"10"	"da"	"-"	394
"10275"	16	"filler"	3	"-"	"11"	"er"	"-"	403
"10276"	16	"filler"	3	"-"	"12"	"einen_Einsatz_der_Feuerwehr"	"-"	1109
"10277"	16	"filler"	3	"-"	"13"	"nach"	"-"	473
"10278"	16	"filler"	3	"-"	"14"	"sich"	"-"	659
"10279"	16	"filler"	3	"-"	"15"	"zog"	"-"	411
"10280"	16	"filler"	3	"-"	"16"	"und"	"-"	709
"10281"	16	"filler"	3	"-"	"17"	"großer_Sachschaden"	"-"	673
"10282"	16	"filler"	3	"-"	"18"	"entstand,"	"-"	487
"10283"	16	"filler"	3	"-"	"19"	"der"	"-"	611
"10284"	16	"filler"	3	"-"	"20"	"von"	"-"	560
"10285"	16	"filler"	3	"-"	"21"	"den_betroffenen_Schülern"	"-"	901
"10286"	16	"filler"	3	"-"	"22"	"selbst"	"-"	483
"10287"	16	"filler"	3	"-"	"23"	"getragen"	"-"	467
"10288"	16	"filler"	3	"-"	"24"	"werden"	"-"	453
"10289"	16	"filler"	3	"-"	"25"	"musste."	"-"	511
"10290"	16	"filler"	3	"-"	"?"	"Y"	"1"	2848
"10291"	16	"LKrep"	15	"b"	"0"	"Weil"	"-"	1121
"10292"	16	"LKrep"	15	"b"	"1"	"der"	"-"	433
"10293"	16	"LKrep"	15	"b"	"2"	"Gefängnisdirektor"	"-"	1092
"10294"	16	"LKrep"	15	"b"	"3"	"dem_harmlosen_Häftling"	"npdat"	962
"10295"	16	"LKrep"	15	"b"	"4"	"des_kleinen_Gefängnisses"	"npgen"	1117
"10296"	16	"LKrep"	15	"b"	"5"	"den_Hafturlaub"	"-"	917
"10297"	16	"LKrep"	15	"b"	"6"	"genehmigte,"	"subordverb"	622
"10298"	16	"LKrep"	15	"b"	"7"	"hat"	"-"	486
"10299"	16	"LKrep"	15	"b"	"8"	"Stefan_Bauer"	"npsubj"	625
"10300"	16	"LKrep"	15	"b"	"9"	"nach"	"p"	508
"10301"	16	"LKrep"	15	"b"	"10"	"vorschriftsmäßigem_Befragen"	"pp1"	1701
"10302"	16	"LKrep"	15	"b"	"11"	"des_direkten_Vorgesetzten"	"pp2"	1054
"10303"	16	"LKrep"	15	"b"	"12"	"den_Ausgang"	"npacc"	769
"10304"	16	"LKrep"	15	"b"	"13"	"erlaubt,"	"verb"	474
"10305"	16	"LKrep"	15	"b"	"14"	"und"	"verb1"	416
"10306"	16	"LKrep"	15	"b"	"15"	"so"	"verb2"	380
"10307"	16	"LKrep"	15	"b"	"16"	"den_Besuch"	"verb3"	425
"10308"	16	"LKrep"	15	"b"	"17"	"ermöglicht."	"verb4"	463
"10309"	16	"filler"	24	"-"	"0"	"Der"	"-"	944
"10310"	16	"filler"	24	"-"	"1"	"Vortrupp"	"-"	1055
"10311"	16	"filler"	24	"-"	"2"	"ist"	"-"	490
"10312"	16	"filler"	24	"-"	"3"	"auf"	"-"	465
"10313"	16	"filler"	24	"-"	"4"	"das"	"-"	443
"10314"	16	"filler"	24	"-"	"5"	"Ziel"	"-"	458
"10315"	16	"filler"	24	"-"	"6"	"vorgerückt,"	"-"	690
"10316"	16	"filler"	24	"-"	"7"	"weil"	"-"	487
"10317"	16	"filler"	24	"-"	"8"	"der"	"-"	456
"10318"	16	"filler"	24	"-"	"9"	"Feind"	"-"	321
"10319"	16	"filler"	24	"-"	"10"	"geschwächt"	"-"	790
"10320"	16	"filler"	24	"-"	"11"	"war."	"-"	429
"10321"	16	"filler"	24	"-"	"?"	"Y"	"1"	1733
"10322"	16	"LKrep"	23	"b"	"0"	"Nachdem"	"-"	1029
"10323"	16	"LKrep"	23	"b"	"1"	"der"	"-"	452
"10324"	16	"LKrep"	23	"b"	"2"	"Passant"	"-"	583
"10325"	16	"LKrep"	23	"b"	"3"	"dem_jungen_Beamten"	"npdat"	1165
"10326"	16	"LKrep"	23	"b"	"4"	"des_herbeigerufenen_Streifenwagens"	"npgen"	2440
"10327"	16	"LKrep"	23	"b"	"5"	"den_Sachverhalt"	"subordnp"	786
"10328"	16	"LKrep"	23	"b"	"6"	"schilderte,"	"subordverb"	524
"10329"	16	"LKrep"	23	"b"	"7"	"hat"	"-"	463
"10330"	16	"LKrep"	23	"b"	"8"	"Markus_Kaiser"	"npsubj"	622
"10331"	16	"LKrep"	23	"b"	"9"	"trotz"	"p"	432
"10332"	16	"LKrep"	23	"b"	"10"	"anfänglichem_Bestreiten"	"pp1"	987
"10333"	16	"LKrep"	23	"b"	"11"	"des_peinlichen_Vorfalls"	"-"	636
"10334"	16	"LKrep"	23	"b"	"12"	"den_Ausweis"	"npacc"	766
"10335"	16	"LKrep"	23	"b"	"13"	"vorgezeigt,"	"verb"	441
"10336"	16	"LKrep"	23	"b"	"14"	"und"	"verb1"	475
"10337"	16	"LKrep"	23	"b"	"15"	"dann"	"verb2"	394
"10338"	16	"LKrep"	23	"b"	"16"	"eine_Blutprobe"	"verb3"	667
"10339"	16	"LKrep"	23	"b"	"17"	"abgegeben."	"verb4"	647
"10340"	16	"filler"	5	"-"	"0"	"Der"	"-"	600
"10341"	16	"filler"	5	"-"	"1"	"Bergsteiger"	"-"	556
"10342"	16	"filler"	5	"-"	"2"	"beschloss,"	"-"	790
"10343"	16	"filler"	5	"-"	"3"	"auf"	"-"	491
"10344"	16	"filler"	5	"-"	"4"	"Grund"	"-"	498
"10345"	16	"filler"	5	"-"	"5"	"des"	"-"	489
"10346"	16	"filler"	5	"-"	"6"	"schönen"	"-"	452
"10347"	16	"filler"	5	"-"	"7"	"Wetters"	"-"	458
"10348"	16	"filler"	5	"-"	"8"	"nicht"	"-"	527
"10349"	16	"filler"	5	"-"	"9"	"zum"	"-"	525
"10350"	16	"filler"	5	"-"	"10"	"Basislager"	"-"	595
"10351"	16	"filler"	5	"-"	"11"	"zurückzukehren,"	"-"	519
"10352"	16	"filler"	5	"-"	"12"	"sondern"	"-"	536
"10353"	16	"filler"	5	"-"	"13"	"stattdessen"	"-"	472
"10354"	16	"filler"	5	"-"	"14"	"den_gefährlichen_Gipfel"	"-"	1096
"10355"	16	"filler"	5	"-"	"15"	"der_Bergkette"	"-"	594
"10356"	16	"filler"	5	"-"	"16"	"zu"	"-"	603
"10357"	16	"filler"	5	"-"	"17"	"besteigen,"	"-"	535
"10358"	16	"filler"	5	"-"	"18"	"was"	"-"	478
"10359"	16	"filler"	5	"-"	"19"	"er"	"-"	651
"10360"	16	"filler"	5	"-"	"20"	"aber"	"-"	459
"10361"	16	"filler"	5	"-"	"21"	"bald"	"-"	475
"10362"	16	"filler"	5	"-"	"22"	"bereuen"	"-"	523
"10363"	16	"filler"	5	"-"	"23"	"sollte."	"-"	503
"10364"	16	"filler"	5	"-"	"?"	"Y"	"1"	3643
"10365"	16	"filler"	48	"-"	"0"	"Der"	"-"	406
"10366"	16	"filler"	48	"-"	"1"	"Junge"	"-"	393
"10367"	16	"filler"	48	"-"	"2"	"kann"	"-"	367
"10368"	16	"filler"	48	"-"	"3"	"vor"	"-"	400
"10369"	16	"filler"	48	"-"	"4"	"Scham"	"-"	438
"10370"	16	"filler"	48	"-"	"5"	"errötet"	"-"	526
"10371"	16	"filler"	48	"-"	"6"	"sein,"	"-"	462
"10372"	16	"filler"	48	"-"	"7"	"weil"	"-"	502
"10373"	16	"filler"	48	"-"	"8"	"das"	"-"	445
"10374"	16	"filler"	48	"-"	"9"	"Gespräch"	"-"	429
"10375"	16	"filler"	48	"-"	"10"	"peinlich"	"-"	488
"10376"	16	"filler"	48	"-"	"11"	"war."	"-"	437
"10377"	16	"LKrep"	16	"c"	"0"	"Nachdem"	"-"	815
"10378"	16	"LKrep"	16	"c"	"1"	"der"	"-"	450
"10379"	16	"LKrep"	16	"c"	"2"	"Geizhals"	"-"	523
"10380"	16	"LKrep"	16	"c"	"3"	"ohne"	"p"	511
"10381"	16	"LKrep"	16	"c"	"4"	"große_Beachtung"	"pp1"	601
"10382"	16	"LKrep"	16	"c"	"5"	"des_kalten_Wetters"	"pp2"	706
"10383"	16	"LKrep"	16	"c"	"6"	"den_Schuppen"	"subordnp"	684
"10384"	16	"LKrep"	16	"c"	"7"	"abriss,"	"subordverb"	636
"10385"	16	"LKrep"	16	"c"	"8"	"hat"	"-"	503
"10386"	16	"LKrep"	16	"c"	"9"	"David_Weinberger"	"npsubj"	639
"10387"	16	"LKrep"	16	"c"	"10"	"dem_frierenden_Stadtstreicher"	"npdat"	937
"10388"	16	"LKrep"	16	"c"	"11"	"des_armen_Vororts"	"npgen"	2026
"10389"	16	"LKrep"	16	"c"	"12"	"den_Sommermantel"	"npacc"	800
"10390"	16	"LKrep"	16	"c"	"13"	"geschenkt,"	"verb"	754
"10391"	16	"LKrep"	16	"c"	"14"	"und"	"verb1"	420
"10392"	16	"LKrep"	16	"c"	"15"	"damit"	"verb2"	369
"10393"	16	"LKrep"	16	"c"	"16"	"Unruhe"	"verb3"	366
"10394"	16	"LKrep"	16	"c"	"17"	"gestiftet."	"verb4"	588
"10395"	16	"filler"	41	"-"	"0"	"Der"	"-"	498
"10396"	16	"filler"	41	"-"	"1"	"Professor"	"-"	502
"10397"	16	"filler"	41	"-"	"2"	"hasst"	"-"	582
"10398"	16	"filler"	41	"-"	"3"	"den"	"-"	765
"10399"	16	"filler"	41	"-"	"4"	"Laboranten,"	"-"	615
"10400"	16	"filler"	41	"-"	"5"	"hat"	"-"	1094
"10401"	16	"filler"	41	"-"	"6"	"der"	"-"	668
"10402"	16	"filler"	41	"-"	"7"	"faule"	"-"	451
"10403"	16	"filler"	41	"-"	"8"	"Student"	"-"	461
"10404"	16	"filler"	41	"-"	"9"	"erzählt,"	"-"	515
"10405"	16	"filler"	41	"-"	"10"	"während"	"-"	570
"10406"	16	"filler"	41	"-"	"11"	"er"	"-"	471
"10407"	16	"filler"	41	"-"	"12"	"das"	"-"	462
"10408"	16	"filler"	41	"-"	"13"	"Experiment"	"-"	498
"10409"	16	"filler"	41	"-"	"14"	"durchführte."	"-"	531
"10410"	16	"filler"	17	"-"	"0"	"Der"	"-"	568
"10411"	16	"filler"	17	"-"	"1"	"Kanzler"	"-"	495
"10412"	16	"filler"	17	"-"	"2"	"entlässt"	"-"	638
"10413"	16	"filler"	17	"-"	"3"	"den"	"-"	473
"10414"	16	"filler"	17	"-"	"4"	"Minister,"	"-"	457
"10415"	16	"filler"	17	"-"	"5"	"hat"	"-"	1141
"10416"	16	"filler"	17	"-"	"6"	"der"	"-"	457
"10417"	16	"filler"	17	"-"	"7"	"junge"	"-"	470
"10418"	16	"filler"	17	"-"	"8"	"Politiker"	"-"	473
"10419"	16	"filler"	17	"-"	"9"	"gefordert,"	"-"	535
"10420"	16	"filler"	17	"-"	"10"	"als"	"-"	582
"10421"	16	"filler"	17	"-"	"11"	"die"	"-"	574
"10422"	16	"filler"	17	"-"	"12"	"Rede"	"-"	470
"10423"	16	"filler"	17	"-"	"13"	"zu"	"-"	521
"10424"	16	"filler"	17	"-"	"14"	"Ende"	"-"	410
"10425"	16	"filler"	17	"-"	"15"	"war."	"-"	440
"10426"	16	"filler"	17	"-"	"?"	"N"	"1"	4282
"10427"	16	"filler"	28	"-"	"0"	"Durch"	"-"	369
"10428"	16	"filler"	28	"-"	"1"	"gezieltes"	"-"	489
"10429"	16	"filler"	28	"-"	"2"	"Abfeuern"	"-"	450
"10430"	16	"filler"	28	"-"	"3"	"seines"	"-"	414
"10431"	16	"filler"	28	"-"	"4"	"bewährten_Gewehrs"	"-"	1324
"10432"	16	"filler"	28	"-"	"5"	"erlegte"	"-"	475
"10433"	16	"filler"	28	"-"	"6"	"der_greise_Jäger"	"-"	1363
"10434"	16	"filler"	28	"-"	"7"	"im_umzäunten_Gehege"	"-"	1644
"10435"	16	"filler"	28	"-"	"8"	"eine"	"-"	497
"10436"	16	"filler"	28	"-"	"9"	"ganze_Herde"	"-"	622
"10437"	16	"filler"	28	"-"	"10"	"von_gutgewachsenen_Hirschen,"	"-"	1330
"10438"	16	"filler"	28	"-"	"11"	"was"	"-"	466
"10439"	16	"filler"	28	"-"	"12"	"dem"	"-"	406
"10440"	16	"filler"	28	"-"	"13"	"Gutsbesitzer"	"-"	419
"10441"	16	"filler"	28	"-"	"14"	"durchaus"	"-"	489
"10442"	16	"filler"	28	"-"	"15"	"nicht"	"-"	454
