subject	item	cloze	segment	lab	base100	base200	base500	filt01	prestim
glas033	167	86	62	glas	-7.83	-5.8817	-1.8830	-7.17	-7.292
glas033	178	0	63	glas	4.46	2.0362	-2.2872	7.10	8.4191
glas033	163	75	64	glas	0.48	6.2866	15.2152	-1.45	-18.2903
glas033	172	73	65	glas	-4.72	0.4158	-6.7645	-3.14	2.4644
glas033	180	95	66	glas	6.49	10.5559	9.9286	1.80	-4.2268
glas033	177	0	67	glas	-11.21	-18.0447	-14.8562	-14.38	4.5406
glas033	176	73	68	glas	-8.07	-7.2381	-2.3016	-5.65	-7.1686
glas033	161	18	69	glas	8.60	9.3449	2.0866	7.03	8.0383
glas033	165	14	70	glas	-0.54	-3.6256	-6.9626	2.77	8.0439
glas033	174	0	71	glas	11.52	12.0869	2.7762	13.26	10.8672
glas033	169	5	72	glas	-16.47	-18.4141	-18.6994	-16.89	2.7617
glas033	179	95	73	glas	-2.68	-6.2238	-2.2149	-0.41	-0.5432
glas033	175	68	74	glas	1.90	0.4900	-0.8708	-1.16	3.4683
glas033	164	68	75	glas	2.78	1.5750	3.7619	3.37	-1.1726
glas033	162	0	76	glas	-1.51	-0.2536	0.3385	-5.61	-2.3177
glas033	166	0	77	glas	-5.89	-4.4925	-1.1570	-5.83	-5.8681
glas033	171	57	78	glas	3.81	-0.3442	-2.3353	-1.90	7.6082
glas033	170	16	79	glas	13.46	11.8533	12.2994	9.86	1.4056
glas033	173	18	80	glas	-9.52	-6.3265	-3.1713	-6.22	-7.8669
glas034	113	61	1	glas	-7.57	-6.2995	-0.7568	-16.16	-8.5062
glas034	107	18	2	glas	1.21	-14.0890	-16.0590	4.51	21.4466
glas034	108	0	3	glas	13.35	9.8933	2.3485	12.30	13.7817
glas034	103	39	4	glas	14.61	11.1909	6.4744	10.24	10.094
glas034	117	70	5	glas	8.54	10.4873	10.7169	9.02	-2.7645
glas034	106	93	6	glas	-7.45	1.0431	6.7459	-9.56	-17.5619
glas034	118	95	7	glas	2.28	-0.4222	-1.0862	3.31	4.2021
glas034	102	98	8	glas	11.13	14.1297	16.6363	9.89	-6.866
glas034	115	27	9	glas	2.14	1.8799	2.6782	5.79	-0.6192
glas034	105	89	10	glas	9.78	9.8075	6.8660	8.57	3.5812
glas034	116	2	11	glas	12.78	6.4002	11.7228	11.16	1.2805
glas034	114	73	12	glas	-4.57	-2.3487	-0.8004	-0.81	-4.733
glas034	104	0	13	glas	7.60	7.5816	2.5503	1.76	6.2367
glas034	119	2	14	glas	18.24	3.4833	1.2262	17.26	21.2473
glas034	101	82	15	glas	5.00	2.9071	5.2190	3.53	-0.2166
glas034	112	2	16	glas	-7.40	-4.0659	-2.7672	-12.54	-5.819
glas034	109	75	17	glas	16.70	17.5694	15.9888	7.39	0.7126
glas034	110	25	18	glas	0.58	1.1693	-2.2814	1.45	3.5759
glas034	120	9	19	glas	6.14	9.5421	18.3794	4.90	-15.1319
glas034	111	9	20	glas	0.78	-3.5820	-7.3798	1.89	10.1992
glas034	133	73	21	glas	-10.56	-14.4957	-9.8861	-12.05	-0.8566
glas034	123	0	22	glas	14.76	14.5290	14.4266	15.08	0.3493
glas034	137	82	23	glas	-17.98	-22.3925	-27.4258	-17.04	11.7401
glas034	127	27	24	glas	12.79	8.2617	6.1704	8.56	8.1855
glas034	125	59	25	glas	12.86	11.2172	11.6086	12.28	1.6073
glas034	131	11	26	glas	11.24	11.0483	9.6431	11.30	2.0513
glas034	138	93	27	glas	-5.85	0.2041	6.6428	-0.95	-15.5602
glas034	121	60	28	glas	-7.18	-6.1541	-2.4485	-14.95	-5.9345
glas034	140	0	29	glas	-20.22	-14.4400	-8.0591	-21.48	-15.1365
glas034	122	52	30	glas	4.54	3.5548	-2.9276	-0.35	9.2501
glas034	126	84	31	glas	-19.12	-19.4369	-23.8832	-15.91	5.8606
glas034	139	2	32	glas	18.06	17.9630	16.2446	20.13	2.2409
glas034	129	66	33	glas	-16.43	-16.6757	-11.4916	-13.88	-6.0941
glas034	128	36	34	glas	-2.53	-7.0899	-15.9037	-2.97	16.6836
glas034	136	2	35	glas	-6.99	-16.3916	-26.3670	0.93	24.0815
glas034	135	5	36	glas	-11.62	-11.4060	-9.8806	-3.24	-2.1958
glas034	132	0	37	glas	10.45	12.1004	16.1771	10.65	-7.1679
glas034	134	95	38	glas	7.30	7.4167	4.8130	8.78	3.16
glas034	124	0	39	glas	-10.05	-6.7026	-7.8963	-11.27	-2.6961
glas034	130	77	40	glas	4.63	3.1943	6.5056	1.79	-2.4325
glas034	143	2	41	glas	-8.53	4.4809	2.2639	-11.73	-13.4345
glas034	158	66	42	glas	-3.30	-2.8513	3.2440	-7.63	-8.1484
glas034	148	0	43	glas	-15.24	-22.1690	-17.0220	-12.22	2.2233
glas034	145	73	44	glas	13.51	12.9988	22.7566	4.24	-11.4942
glas034	151	25	45	glas	-0.89	-5.6547	-0.6787	-2.51	-0.2064
glas034	141	91	46	glas	-0.89	-3.8952	-9.4937	-2.74	10.6969
glas034	155	25	47	glas	-4.07	2.8005	1.2435	-4.11	-6.5846
glas034	144	0	48	glas	12.03	8.2255	4.5893	8.04	9.318
glas034	157	34	49	glas	4.54	6.3924	9.8636	-0.35	-6.6229
glas034	154	93	50	glas	6.24	5.1963	4.6232	4.50	1.9727
glas034	150	27	51	glas	3.33	6.5236	13.7315	-1.31	-12.9765
glas034	159	16	52	glas	25.48	18.5449	8.7341	25.95	20.8048
glas034	149	20	53	glas	17.06	22.9767	23.2724	14.68	-7.7497
glas034	146	82	54	glas	22.05	15.7160	11.0496	17.17	13.5353
glas034	142	91	55	glas	5.53	-1.6824	2.1205	6.98	4.3332
glas034	156	0	56	glas	-7.19	-10.2474	-16.1703	-5.58	11.1294
glas034	153	70	57	glas	-14.04	-13.5346	-13.8494	-13.22	-0.2381
glas034	152	5	58	glas	8.18	8.1043	1.3976	7.69	8.4033
glas034	147	7	59	glas	15.61	9.0739	4.2170	16.42	14.1396
glas034	160	0	60	glas	10.99	10.4008	17.7211	7.22	-8.2481
glas034	165	73	61	glas	0.09	-0.4899	-6.2907	0.08	7.8707
glas034	170	68	62	glas	17.09	13.0520	4.8779	17.51	15.2254
glas034	174	80	63	glas	-15.64	-16.9478	-13.1232	-18.73	-3.1862
glas034	171	0	64	glas	-3.19	-1.4178	-1.0958	-3.54	-2.6444
glas034	180	5	65	glas	5.58	-2.0079	-2.8949	1.95	10.6468
glas034	169	73	66	glas	-8.93	-13.6676	-5.0709	-16.62	-4.855
glas034	166	100	67	glas	-1.63	0.0648	-3.5668	2.13	2.4072
glas034	172	0	68	glas	-12.90	-5.5561	0.1236	-12.86	-16.3117
glas034	161	70	69	glas	6.49	7.5960	8.1328	7.01	-2.0847
glas034	167	14	70	glas	11.17	4.9647	13.8074	3.66	-3.2138
glas034	163	25	71	glas	0.76	6.6557	4.5506	2.38	-4.691
glas034	173	77	72	glas	-3.51	-7.2648	-12.7694	6.08	11.5474
glas034	175	30	73	glas	9.94	9.4892	17.1102	-1.07	-8.8926
glas034	176	0	74	glas	-7.17	-8.5298	-10.0421	-0.40	3.602
glas034	164	11	75	glas	-16.44	-15.2309	-11.3727	-17.32	-6.4173
glas034	168	18	76	glas	-14.60	-15.2105	-19.2512	-7.09	5.8952
glas034	162	98	77	glas	-8.80	-16.7826	-14.1509	-18.74	6.726
glas034	177	70	78	glas	8.86	6.7179	14.0341	6.37	-6.5337
glas034	179	0	79	glas	13.38	8.6442	12.2909	12.27	1.3866
glas034	178	75	80	glas	3.17	1.0044	-1.0175	-1.34	5.1499
glas035	113	61	1	glas	21.74	15.6547	19.0227	22.10	3.472
glas035	110	25	2	glas	-4.84	-5.2667	-2.4966	-7.88	-2.9092
glas035	116	2	3	glas	-5.36	-9.9278	-5.1695	-4.59	-0.1931
glas035	109	75	4	glas	-5.21	-5.3958	-1.8904	-4.63	-4.0955
glas035	108	0	5	glas	20.73	18.7811	12.1511	21.46	10.6227
glas035	102	98	6	glas	11.41	12.3132	13.7943	11.50	-2.9365
glas035	101	82	7	glas	-3.00	1.1753	2.2676	2.43	-6.5392
glas035	105	89	8	glas	-7.12	-7.0796	1.0592	-10.12	-10.1409
glas035	104	0	9	glas	5.32	4.9287	13.1672	0.15	-9.6892
glas035	103	39	10	glas	15.68	10.1140	1.4845	19.43	17.6483
glas035	120	9	11	glas	-0.93	-1.3293	-5.6065	7.54	5.804
glas035	119	2	12	glas	-3.88	-5.6954	-2.5239	-1.50	-1.6424
glas035	115	27	13	glas	7.12	4.4468	-2.0732	8.97	11.3295
glas035	112	2	14	glas	-5.10	-5.5700	-10.4745	2.42	6.5862
glas035	118	95	15	glas	-6.79	-3.5174	-3.3568	-16.46	-4.3135
glas035	111	9	16	glas	6.95	6.9649	0.9813	7.29	7.4228
glas035	114	73	17	glas	11.33	4.6514	-1.4435	20.55	15.8767
glas035	107	18	18	glas	9.54	10.4228	2.4401	13.35	8.8862
glas035	117	70	19	glas	-1.75	-3.1906	-10.2020	-3.01	10.4501
glas035	137	82	20	glas	-13.12	-15.7196	-19.5402	-9.74	8.0255
glas035	129	66	21	glas	2.14	8.2915	21.0050	-2.56	-23.4394
glas035	121	60	22	glas	9.16	12.8208	13.8123	3.36	-5.8836
glas035	134	95	23	glas	4.18	2.5027	1.8224	2.62	2.938
glas035	136	2	24	glas	-12.38	-8.1654	-8.6903	-14.64	-4.6264
glas035	130	77	25	glas	1.54	-0.2266	-4.1301	-0.47	7.0496
glas035	127	27	26	glas	4.36	3.7780	5.9150	8.54	-1.8957
glas035	126	84	27	glas	-11.59	-9.5564	-9.3738	-9.52	-2.7348
glas035	131	11	28	glas	-11.57	-12.7953	-7.1868	-13.25	-5.3474
glas035	125	59	29	glas	-2.57	-0.9163	-5.9085	-3.18	4.0913
glas035	124	0	30	glas	3.11	3.4360	0.1846	8.08	3.6388
glas035	140	0	31	glas	26.86	23.3033	10.1669	24.97	20.7115
glas035	123	0	32	glas	8.18	5.1932	-2.6991	16.62	13.5439
glas035	132	0	33	glas	0.43	4.3437	4.4091	1.08	-4.9972
glas035	122	52	34	glas	-20.31	-18.6707	-14.0431	-18.87	-7.7907
glas035	128	36	35	glas	-3.31	-5.1803	-2.7947	-7.26	-0.6883
glas035	139	2	36	glas	-1.56	9.8479	6.7797	-5.09	-10.2899
glas035	133	73	37	glas	7.12	3.9426	-1.1852	3.04	10.2631
glas035	135	5	38	glas	11.96	16.7912	18.4304	12.13	-8.0061
glas035	138	93	39	glas	2.55	2.8774	-3.3667	2.81	7.3305
glas035	156	0	40	glas	0.92	1.6339	3.3044	-6.94	-2.9398
glas035	152	5	41	glas	2.05	8.8677	4.6779	-1.10	-3.3542
glas035	143	2	42	glas	23.73	18.6059	19.7293	20.08	4.9982
glas035	151	25	43	glas	-10.03	-8.9967	-10.6256	-15.09	0.658
glas035	146	82	44	glas	5.08	8.1077	4.6896	-1.33	0.4366
glas035	154	93	45	glas	-10.00	-10.1195	-10.5907	-7.45	0.7296
glas035	150	27	46	glas	-12.42	-5.9836	-10.8243	-9.80	-2.0253
glas035	141	91	47	glas	2.03	3.5128	2.3554	8.39	-0.4695
glas035	159	16	48	glas	-3.47	-4.9757	-8.8494	4.42	6.7132
glas035	145	73	49	glas	-7.87	-6.0233	-12.4974	-1.30	5.6686
glas035	155	25	50	glas	-2.69	-3.8490	-5.0301	3.42	2.9646
glas035	158	66	51	glas	4.20	3.6801	7.3766	2.03	-3.99
glas035	157	34	52	glas	16.69	15.1678	24.9041	6.02	-10.2554
glas035	148	0	53	glas	-3.17	5.1981	15.1582	-5.66	-22.8964
glas035	149	20	54	glas	1.68	6.0991	6.6836	3.37	-6.1875
glas035	147	7	55	glas	0.05	1.0066	-9.7557	8.94	12.1877
glas035	153	70	56	glas	-19.05	-16.0133	-19.1071	-19.88	0.1098
glas035	160	0	57	glas	-14.50	-10.7260	-12.6709	-12.81	-2.3402
glas035	144	0	58	glas	-6.27	-6.1475	-13.4449	-1.10	8.8906
glas035	142	91	59	glas	1.82	1.4020	-2.5274	-5.07	5.4285
glas035	180	5	60	glas	-7.62	-3.2139	-11.2024	0.09	4.4144
glas035	176	0	61	glas	2.88	-0.0977	-2.8553	2.77	7.1691
glas035	172	0	62	glas	-9.11	-2.1178	-3.9835	-8.03	-6.4381
glas035	174	80	63	glas	7.61	8.4464	7.6821	5.76	0.0066
glas035	170	68	64	glas	7.74	7.6515	8.4819	7.06	-0.9292
glas035	171	0	65	glas	-5.56	-5.7009	-9.0049	-5.01	4.2426
glas035	161	70	66	glas	-10.70	-13.5141	-12.1019	-12.01	1.6862
glas035	177	70	67	glas	15.05	13.5173	2.0615	15.46	16.2222
glas035	164	11	68	glas	-11.63	-16.6304	-11.6989	-13.48	0.0694
glas035	178	75	69	glas	-16.47	-16.9356	-17.8866	-17.01	1.7235
glas035	179	0	70	glas	2.29	2.0569	-1.0166	3.75	3.994
glas035	167	14	71	glas	-9.39	-16.0553	-20.3969	-0.17	13.7245
glas035	169	73	72	glas	-6.40	-10.6759	-10.9230	-6.32	5.6505
glas035	173	77	73	glas	11.44	6.3236	6.5683	7.26	6.0432
glas035	162	98	74	glas	-2.49	0.5833	5.7356	-1.25	-10.1911
glas035	163	25	75	glas	6.73	10.8428	-0.5013	5.20	9.0308
glas035	166	100	76	glas	-11.15	-13.5877	-15.5801	-9.21	5.4158
glas035	175	30	77	glas	-0.38	-0.4666	6.4514	-3.74	-8.5064
glas035	165	73	78	glas	-2.12	-2.1608	-11.6495	0.79	11.9295
glas035	168	18	79	glas	-18.58	-17.9416	-16.4341	-24.70	-2.739
glas036	115	59	1	glas	-10.50	-13.5606	-15.6877	-8.63	6.4458
glas036	112	66	2	glas	-3.15	-1.2132	1.5860	-1.90	-5.9152
glas036	116	75	3	glas	10.54	11.8246	5.7845	9.15	5.8963
glas036	106	0	4	glas	0.95	-1.0371	-7.3745	-0.68	10.2992
glas036	111	84	5	glas	-0.65	-1.8788	-1.5026	-1.66	1.009
glas036	103	55	6	glas	7.40	7.2125	7.2615	5.13	0.1854
glas036	120	75	7	glas	-6.72	-6.2348	-9.2202	-5.06	3.0231
glas036	119	98	8	glas	9.29	8.0757	5.7680	11.23	4.3507
glas036	118	0	9	glas	-4.96	-2.0176	-3.5714	-5.79	-1.6597
glas036	109	2	10	glas	2.48	3.6866	0.0456	5.76	3.0622
glas036	117	20	11	glas	1.17	2.2414	0.6861	5.10	0.52
glas036	105	0	12	glas	9.50	9.9190	6.4648	6.06	3.8116
glas036	104	86	13	glas	2.22	2.3495	-2.3231	-0.69	5.6038
glas036	114	5	14	glas	-10.54	-9.1626	-5.8344	-11.75	-5.9999
glas036	107	77	15	glas	13.57	12.0697	5.3186	9.66	10.2355
glas036	102	0	16	glas	-3.19	-1.6921	1.1874	-6.76	-5.3937
glas036	110	0	17	glas	-1.77	-1.3684	-4.4852	-2.30	3.3914
glas036	108	61	18	glas	-9.40	-9.1524	-9.2860	-13.10	-0.1864
glas036	113	36	19	glas	-6.58	-9.8190	-17.2532	-2.78	13.3278
glas036	101	0	20	glas	-5.10	-6.5906	-8.2694	-7.33	3.937
glas036	131	73	21	glas	2.35	1.9924	0.1293	0.61	2.7667
glas036	132	64	22	glas	-4.11	0.3677	-4.9190	-3.06	0.9134
glas036	128	61	23	glas	7.15	3.6006	2.5909	4.24	5.7631
glas036	127	70	24	glas	12.53	6.2521	4.0475	13.96	10.5846
glas036	133	11	25	glas	-13.35	-13.4239	-12.3068	-10.44	-1.3126
glas036	121	9	26	glas	3.99	-0.4699	1.6220	0.65	2.8668
glas036	135	93	27	glas	-0.02	1.3936	3.9501	2.80	-4.9114
glas036	122	2	28	glas	7.42	5.9973	7.4959	2.10	-0.1355
glas036	129	11	29	glas	12.99	7.9453	5.7801	13.71	8.9667
glas036	136	75	30	glas	-17.98	-21.4998	-24.5009	-9.31	8.1237
glas036	134	0	31	glas	-13.49	-12.0161	-5.5249	-15.38	-9.855
glas036	139	93	32	glas	8.35	8.3912	7.8852	7.12	0.6442
glas036	126	0	33	glas	10.30	5.2468	2.4935	9.01	9.7194
glas036	138	0	34	glas	13.62	15.7424	13.2349	10.38	0.4007
glas036	123	70	35	glas	6.60	0.3922	-7.4846	9.61	17.5733
glas036	137	11	36	glas	9.61	5.8883	6.3837	7.19	3.9655
glas036	125	2	37	glas	2.30	-1.1546	-3.8578	4.72	7.7341
glas036	140	55	38	glas	5.96	4.4191	-3.4079	6.45	11.6798
glas036	124	75	39	glas	-10.95	-6.7512	-5.8972	-10.19	-6.1687
glas036	130	0	40	glas	12.88	9.1938	9.6621	10.59	4.0982
glas036	143	86	41	glas	1.79	1.3447	-2.3248	-4.03	5.0127
glas036	160	16	42	glas	-3.63	-3.2449	-3.4540	-1.63	-0.2773
glas036	157	11	43	glas	2.41	-0.9740	-6.6240	5.45	11.2507
glas036	159	52	44	glas	-10.77	-8.1491	-6.3237	-12.46	-5.5914
glas036	148	89	45	glas	12.54	11.5909	7.5586	10.84	6.1728
glas036	156	100	46	glas	-6.48	-3.0848	1.3892	-6.11	-9.7225
glas036	152	86	47	glas	-9.58	-4.1445	-1.4632	-9.22	-10.0799
glas036	147	91	48	glas	-5.02	-3.5825	0.8353	-6.36	-7.3156
glas036	150	0	49	glas	2.58	4.5951	8.6458	-0.51	-7.4898
glas036	155	68	50	glas	7.57	5.0533	1.0120	6.95	8.1511
glas036	158	0	51	glas	0.55	-0.2958	-0.6454	-1.90	1.4466
glas036	142	0	52	glas	9.11	0.6461	0.8777	8.17	10.2817
glas036	149	2	53	glas	5.78	11.1695	11.5625	3.51	-7.1415
glas036	144	77	54	glas	-2.44	-5.0405	-7.4528	-3.56	6.2079
glas036	145	5	55	glas	-4.39	-10.8754	-6.2112	-5.69	2.2138
glas036	153	25	56	glas	1.35	-0.9135	4.9651	0.57	-4.5087
glas036	146	16	57	glas	1.83	-2.2260	0.0514	4.16	2.1922
glas036	151	75	58	glas	6.28	1.3609	-7.3301	5.09	16.8481
glas036	154	5	59	glas	1.35	2.8556	-0.4872	-2.20	2.2638
glas036	141	9	60	glas	3.83	-1.2187	-5.4859	5.27	11.5769
glas036	168	82	61	glas	-12.97	-10.8540	-9.9634	-10.48	-3.756
glas036	165	14	62	glas	-1.20	-2.1706	-10.4512	-2.42	11.4348
glas036	163	75	63	glas	-5.27	-4.3936	-6.7917	-9.64	1.8661
glas036	176	73	64	glas	8.76	4.3304	1.5395	8.71	8.9941
glas036	173	18	65	glas	-9.10	-6.4439	-5.7134	-10.39	-4.2037
glas036	172	73	66	glas	3.86	2.9303	2.9497	3.30	1.1922
glas036	161	18	67	glas	1.23	1.6976	-5.2940	2.54	8.1322
glas036	174	0	68	glas	15.01	11.3482	7.8598	14.43	8.8484
glas036	167	86	69	glas	-1.83	-1.5088	-6.9547	-4.73	6.391
glas036	162	0	70	glas	-4.19	-3.6113	1.2490	-1.27	-6.7198
glas036	178	0	71	glas	3.26	-0.7190	-3.3250	4.52	8.1806
glas036	180	95	72	glas	-9.49	-4.4601	-5.0541	-10.00	-5.5403
glas036	164	68	73	glas	5.70	6.9998	4.0039	4.79	2.0895
glas036	177	0	74	glas	5.78	6.6579	16.9557	1.76	-13.9124
glas036	170	16	75	glas	-7.94	-3.8555	-3.1050	-4.45	-6.0531
glas036	171	57	76	glas	5.58	6.3259	4.8322	1.90	0.9133
glas036	166	0	77	glas	12.75	9.7674	9.0942	11.55	4.5295
glas036	175	68	78	glas	-0.68	-3.2510	-3.6015	-1.31	3.6531
glas036	179	95	79	glas	-0.22	1.8171	0.6321	1.84	-0.9832
glas036	169	5	80	glas	-12.93	-12.9361	-9.1535	-12.89	-4.7095
glas037	114	5	1	glas	-0.89	-0.1512	-2.3740	2.23	1.8652
glas037	115	59	2	glas	-19.00	-14.9018	-17.1001	-12.68	-2.3403
glas037	113	36	3	glas	0.43	-3.2516	-1.6930	3.73	2.6701
glas037	110	0	4	glas	1.69	6.5868	16.5669	0.14	-18.4329
glas037	105	0	5	glas	-6.47	-6.7488	-3.2816	-6.39	-3.9752
glas037	118	0	6	glas	-7.34	-4.7536	-6.2316	-4.26	-1.3417
glas037	103	55	7	glas	-7.51	-6.6798	-3.1567	-9.38	-5.415
glas037	117	20	8	glas	11.48	12.3663	7.0345	11.23	5.5798
glas037	119	98	9	glas	-3.18	-1.7416	-5.0363	-2.06	2.2877
glas037	112	66	10	glas	0.14	0.6620	-4.0109	-0.16	5.1704
glas037	116	75	11	glas	0.53	1.1015	-5.6546	4.63	7.667
glas037	109	2	12	glas	3.98	0.9192	-0.9741	5.55	6.1537
glas037	107	77	13	glas	6.83	8.1695	7.8306	5.64	-1.2078
glas037	101	0	14	glas	-4.65	-5.2703	-6.0893	-2.51	1.7919
glas037	102	0	15	glas	-0.26	0.7669	-5.0000	-1.80	5.9228
glas037	108	61	16	glas	-10.18	-9.1629	-4.2206	-13.06	-7.4153
glas037	111	84	17	glas	7.71	8.1257	4.8178	10.36	3.6378
glas037	106	0	18	glas	5.10	6.1118	8.5777	3.36	-4.2685
glas037	104	86	19	glas	-0.17	2.9850	2.7470	-0.64	-3.664
glas037	120	75	20	glas	-2.42	-2.5773	3.3164	-5.56	-7.1473
glas037	132	64	21	glas	7.41	5.5187	8.2727	2.07	-1.0242
glas037	124	75	22	glas	-3.01	-1.6050	-3.2622	0.44	0.3587
glas037	125	2	23	glas	-6.96	-8.0448	-3.6698	-7.96	-4.0591
glas037	123	70	24	glas	-7.08	-10.9352	-3.8861	-6.59	-3.971
glas037	131	73	25	glas	-1.58	-0.9326	-4.6419	0.33	3.761
glas037	136	75	26	glas	4.17	3.9409	0.8312	-2.27	4.1122
glas037	133	11	27	glas	5.94	8.9462	7.2671	5.91	-1.6549
glas037	139	93	28	glas	5.87	8.6759	7.5376	5.15	-2.0866
glas037	137	11	29	glas	-2.38	-1.1151	0.3969	-2.92	-3.4773
glas037	134	0	30	glas	16.09	15.3399	10.2773	14.37	7.1931
glas037	129	11	31	glas	3.97	4.9227	1.9503	-1.13	2.4617
glas037	130	0	32	glas	6.77	8.0302	5.4154	8.22	1.7061
glas037	121	9	33	glas	2.65	3.7283	1.6558	2.43	1.2392
glas037	135	93	34	glas	-0.35	-3.9871	-8.7264	0.87	10.4388
glas037	140	55	35	glas	-0.47	0.0599	2.9024	-1.75	-4.2048
glas037	126	0	36	glas	-6.86	-1.1731	0.9391	-5.45	-9.6681
glas037	127	70	37	glas	-11.89	-5.3893	-3.0923	-12.50	-10.954
glas037	122	2	38	glas	-0.55	0.9392	-3.9136	-0.67	4.2186
glas037	128	61	39	glas	-0.36	2.0836	5.5004	-0.47	-7.272
glas037	138	0	40	glas	3.07	2.4116	2.1022	-0.43	1.1883
glas037	159	52	41	glas	1.55	2.7802	2.0146	1.75	-0.5912
glas037	148	89	42	glas	-3.63	-5.2215	-13.8503	-2.99	12.6326
glas037	146	16	43	glas	-0.11	-2.6420	-2.1595	-0.76	2.5827
glas037	160	16	44	glas	-7.47	-3.3877	-9.6915	-3.86	2.7887
glas037	143	86	45	glas	-7.17	-0.0094	-1.4989	-8.24	-7.0398
glas037	141	9	46	glas	-7.52	-8.2391	-9.6589	-6.32	2.6769
glas037	153	25	47	glas	-13.05	-9.1379	-7.3224	-8.77	-7.0985
glas037	151	75	48	glas	-7.39	-8.4031	-10.0205	-6.84	3.3024
glas037	147	91	49	glas	-11.43	-3.9854	2.6517	-7.48	-17.5099
glas037	149	2	50	glas	1.71	2.3768	0.8074	1.97	1.0755
glas037	158	0	51	glas	-9.05	-8.4047	-5.7375	-7.53	-4.1279
glas037	150	0	52	glas	7.91	7.5640	8.4042	7.94	-0.6136
glas037	145	5	53	glas	5.38	6.3470	7.7228	3.16	-2.9206
glas037	144	77	54	glas	9.84	9.4496	7.7177	9.67	2.6795
glas037	152	86	55	glas	-3.96	-1.1146	2.3914	-6.08	-7.9387
glas037	155	68	56	glas	8.17	13.1020	11.7804	10.14	-4.5137
glas037	142	0	57	glas	-3.88	-3.1845	2.0486	-3.89	-7.3112
glas037	157	11	58	glas	-3.40	-8.2345	-5.6438	-2.95	2.7732
glas037	154	5	59	glas	-4.96	-1.4472	3.9081	-9.29	-10.9886
glas037	156	100	60	glas	7.22	2.8563	2.7912	6.02	5.4862
glas037	168	82	61	glas	13.44	14.2631	15.9318	12.28	-3.1179
glas037	175	68	62	glas	11.39	13.3828	13.1284	8.62	-2.156
glas037	164	68	63	glas	-0.47	-3.9450	-5.4234	-0.26	6.1498
glas037	169	5	64	glas	-6.35	-8.3867	-15.5531	-9.26	11.4422
glas037	178	0	65	glas	8.57	11.2982	6.0673	7.78	3.0594
glas037	170	16	66	glas	2.05	3.7439	4.1906	0.33	-2.6796
glas037	176	73	67	glas	-10.75	-7.5403	-3.4465	-11.54	-9.0057
glas037	172	73	68	glas	-0.04	2.1246	0.8428	-0.58	-1.1027
glas037	171	57	69	glas	-4.34	-2.0280	-5.3955	-5.07	1.2993
glas037	177	0	70	glas	-8.23	-3.6581	2.3805	-13.33	-13.1907
glas037	161	18	71	glas	0.58	-0.0847	3.8048	1.32	-4.0095
glas037	180	95	72	glas	6.18	6.1962	0.9197	3.24	6.4796
glas037	165	14	73	glas	-8.32	-7.7423	-8.3007	-7.57	-0.0487
glas037	163	75	74	glas	-8.29	-9.9518	-11.3983	-10.87	3.8452
glas037	167	86	75	glas	-1.26	-5.9921	-2.7793	-1.30	1.9044
glas037	174	0	76	glas	-4.12	-2.6581	-0.5219	-4.26	-4.4431
glas037	173	18	77	glas	4.39	6.7160	6.0467	5.90	-2.1061
glas037	166	0	78	glas	-1.43	-0.2977	-2.1367	-1.99	0.8044
glas037	162	0	79	glas	9.85	4.3130	1.2158	7.46	10.7368
glas037	179	95	80	glas	-4.28	-5.7965	-2.6769	-5.09	-1.935
glas038	118	95	1	glas	10.45	5.4636	-1.2376	10.10	14.5529
glas038	109	75	2	glas	5.76	3.2672	-9.8326	10.33	19.3896
glas038	101	82	3	glas	5.29	4.3810	9.6467	4.37	-5.353
glas038	110	25	4	glas	4.09	3.5097	3.4378	3.64	0.9278
glas038	102	98	5	glas	19.15	14.7210	10.0702	16.66	11.3316
glas038	115	27	6	glas	-6.58	-6.1376	-13.5582	-3.40	8.5894
glas038	120	9	7	glas	18.71	22.3397	26.3183	17.07	-9.513
glas038	119	2	8	glas	-9.92	2.1030	11.9931	-18.40	-27.2691
glas038	116	2	9	glas	19.78	17.9495	18.6030	11.47	1.4984
glas038	107	18	10	glas	32.74	30.6674	32.3631	28.79	0.4779
glas038	111	9	11	glas	-11.80	-8.8341	6.1082	-13.63	-22.4004
glas038	113	61	12	glas	3.93	2.0908	2.6730	5.96	1.605
glas038	108	0	13	glas	-7.24	-11.9018	-16.8196	-2.05	11.8634
glas038	114	73	14	glas	-4.92	-11.9655	-20.4255	-4.32	19.1806
glas038	104	0	15	glas	10.68	10.4916	18.9556	3.13	-10.2321
glas038	106	93	16	glas	-4.29	-5.3301	-5.5011	-5.53	1.5399
glas038	117	70	17	glas	3.61	-3.5269	-3.5914	0.45	8.8986
glas038	103	39	18	glas	-16.08	-15.8958	-18.2867	-16.57	2.7226
glas038	112	2	19	glas	-1.43	-3.0317	-8.1882	-0.19	8.5073
glas038	105	89	20	glas	8.58	1.1709	-0.7518	6.48	11.4093
glas038	138	93	21	glas	22.66	26.1113	23.5401	16.34	-1.0546
glas038	135	5	22	glas	-2.07	-12.3608	-11.1536	2.32	11.2983
glas038	127	27	23	glas	-0.98	-3.1133	-8.9572	8.74	10.1066
glas038	129	66	24	glas	4.00	6.5689	7.1997	0.85	-4.1272
glas038	131	11	25	glas	8.50	10.3414	12.9073	8.38	-5.5421
glas038	126	84	26	glas	-11.65	-5.9352	-7.2672	-14.07	-5.4284
